time,t,data/E200_2.csv
2010 W52,2011-01-02,0.00966754898308896
2011 W01,2011-01-09,0
2011 W02,2011-01-16,0.009965930727730167
2011 W03,2011-01-23,0.012198572924631064
2011 W04,2011-01-30,0.014262071879013792
2011 W05,2011-02-06,0.014302109111710162
2011 W06,2011-02-13,0.013015382657448704
2011 W07,2011-02-20,0.010732352245245052
2011 W08,2011-02-27,0.010999074209816011
2011 W09,2011-03-06,0.011209495139835837
2011 W10,2011-03-13,0.011595338589743393
2011 W11,2011-03-20,0.010374902907273947
2011 W12,2011-03-27,0.008943281435486585
2011 W13,2011-04-03,0.009565933208677428
2011 W14,2011-04-10,0.009934355072060606
2011 W15,2011-04-17,0.009566446278659956
2011 W16,2011-04-24,0.009521205123410356
2011 W17,2011-05-01,0.009824241019879588
2011 W18,2011-05-08,0.010002087252462983
2011 W19,2011-05-15,0.00949238370780634
2011 W20,2011-05-22,0.009531585050946867
2011 W21,2011-05-29,0.009058308457510536
2011 W22,2011-06-05,0.008856005617039036
2011 W23,2011-06-12,0.00894823558984958
2011 W24,2011-06-19,0.009095314282078127
2011 W25,2011-06-26,0.008452453972621865
2011 W26,2011-07-03,0.008004291541552919
2011 W27,2011-07-10,0.008282236753644097
2011 W28,2011-07-17,0.010160574356543228
2011 W29,2011-07-24,0.010151643816546305
2011 W30,2011-07-31,0.009601322274012359
2011 W31,2011-08-07,0.008176158180130354
2011 W32,2011-08-14,0.008676877357457022
2011 W33,2011-08-21,0.008930842102737407
2011 W34,2011-08-28,0.011046394653154091
2011 W35,2011-09-04,0.011232009663932497
2011 W36,2011-09-11,0.009870977521671973
2011 W37,2011-09-18,0.008276684636962713
2011 W38,2011-09-25,0.008424092050090252
2011 W39,2011-10-02,0.008398937658814555
2011 W40,2011-10-09,0.007644141194239795
2011 W41,2011-10-16,0.007991420691923948
2011 W42,2011-10-23,0.00818079495914542
2011 W43,2011-10-30,0.008613711607300184
2011 W44,2011-11-06,0.008961725948469522
2011 W45,2011-11-13,0.008466432885731798
2011 W46,2011-11-20,0.007998690062369276
2011 W47,2011-11-27,0.008389924911013624
2011 W48,2011-12-04,0.009699503102554963
2011 W49,2011-12-11,0.009835867596364754
2011 W50,2011-12-18,0.008987504339631256
2011 W51,2011-12-25,0.010344481042900644
2011 W52,2012-01-01,0.01051944285506166
2012 W01,2012-01-08,0.010416982557076787
2012 W02,2012-01-15,0.011037193134008225
2012 W03,2012-01-22,0.012283551483000345
2012 W04,2012-01-29,0.012604646949321442
2012 W05,2012-02-05,0.011922717641836127
2012 W06,2012-02-12,0.007747005185782618
2012 W07,2012-02-19,0.008142215825746675
2012 W08,2012-02-26,0.00847752969265548
2012 W09,2012-03-04,0.008349655987951668
2012 W10,2012-03-11,0.0077300379066091015
2012 W11,2012-03-18,0.009602175695887482
2012 W12,2012-03-25,0.009693116913015474
2012 W13,2012-04-01,0.00913361478750102
2012 W14,2012-04-08,0.009432520616369401
2012 W15,2012-04-15,0.009129592188038882
2012 W16,2012-04-22,0.009519281392264226
2012 W17,2012-04-29,0.010188924057414908
2012 W18,2012-05-06,0.01043858278458877
2012 W19,2012-05-13,0.010700744275728126
2012 W20,2012-05-20,0.010973900081248886
2012 W21,2012-05-27,0.010595316384665794
2012 W22,2012-06-03,0.010247434446410573
2012 W23,2012-06-10,0.014466142005259326
2012 W24,2012-06-17,0.014415913661591695
2012 W25,2012-06-24,0.013724783130313317
2012 W26,2012-07-01,0.01422015066894105
2012 W27,2012-07-08,0.014541143826964854
2012 W28,2012-07-15,0.013969534600248714
2012 W29,2012-07-22,0.012041242714856399
2012 W30,2012-07-29,0.011063613179097556
2012 W31,2012-08-05,0.013585541309662354
2012 W32,2012-08-12,0.013593529758658445
2012 W33,2012-08-19,0.01277038752146486
2012 W34,2012-08-26,0.011107549968932267
2012 W35,2012-09-02,0.009957546530820403
2012 W36,2012-09-09,0.008299168819030091
2012 W37,2012-09-16,0.007707265468426825
2012 W38,2012-09-23,0.007141131131534344
2012 W39,2012-09-30,0.0072733761156464505
2012 W40,2012-10-07,0.00670955785027596
2012 W41,2012-10-14,0.007505993066713424
2012 W42,2012-10-21,0.00755323764801715
2012 W43,2012-10-28,0.005957132024396236
2012 W44,2012-11-04,0.007317960961205254
2012 W45,2012-11-11,0.009279603450293413
2012 W46,2012-11-18,0.009378087664748987
2012 W47,2012-11-25,0.008562346531272405
2012 W48,2012-12-02,0.009771733606971367
2012 W49,2012-12-09,0.009931195155253834
2012 W50,2012-12-16,0.009504544491532138
2012 W51,2012-12-23,0.008873067486174247
2012 W52,2012-12-30,0.008337575880002737
2013 W01,2013-01-06,0.008512126781002008
2013 W02,2013-01-13,0.008287313727391195
2013 W03,2013-01-20,0.008276814076493211
2013 W04,2013-01-27,0.007807930384740977
2013 W05,2013-02-03,0.01002904848678222
2013 W06,2013-02-10,0.014401419298202964
2013 W07,2013-02-17,0.014412795631180014
2013 W08,2013-02-24,0.013431852237162287
2013 W09,2013-03-03,0.009940826609605153
2013 W10,2013-03-10,0.01026325580756259
2013 W11,2013-03-17,0.010577377219697292
2013 W12,2013-03-24,0.010176408008434197
2013 W13,2013-03-31,0.010373413931642235
2013 W14,2013-04-07,0.013685463192571058
2013 W15,2013-04-14,0.01369925325742436
2013 W16,2013-04-21,0.012826081827129182
2013 W17,2013-04-28,0.012194943921824101
2013 W18,2013-05-05,0.01140388957823268
2013 W19,2013-05-12,0.009454186319814024
2013 W20,2013-05-19,0.01060438694708202
2013 W21,2013-05-26,0.010952186277389874
2013 W22,2013-06-02,0.011176620595728916
2013 W23,2013-06-09,0.01126096262543983
2013 W24,2013-06-16,0.011893566321858309
2013 W25,2013-06-23,0.012209175386427407
2013 W26,2013-06-30,0.01219866328851916
2013 W27,2013-07-07,0.010036864259881649
2013 W28,2013-07-14,0.010751212093288588
2013 W29,2013-07-21,0.011246296884578401
2013 W30,2013-07-28,0.011290871691125824
2013 W31,2013-08-04,0.010072134129270797
2013 W32,2013-08-11,0.010250202745880448
2013 W33,2013-08-18,0.013725329532967408
2013 W34,2013-08-25,0.013904822939088212
2013 W35,2013-09-01,0.013389269749241288
2013 W36,2013-09-08,0.01268561757997413
2013 W37,2013-09-15,0.012268930954825041
2013 W38,2013-09-22,0.012950274878337425
2013 W39,2013-09-29,0.016764437913732777
2013 W40,2013-10-06,0.016765808268617358
2013 W41,2013-10-13,0.015427906212725953
2013 W42,2013-10-20,0.017825157906492722
2013 W43,2013-10-27,0.0205934666264397
2013 W44,2013-11-03,0.021595769664147266
2013 W45,2013-11-10,0.02327686690553594
2013 W46,2013-11-17,0.023367220577750317
2013 W47,2013-11-24,0.022871074362346585
2013 W48,2013-12-01,0.02271947533459058
2013 W49,2013-12-08,0.022638819657408774
2013 W50,2013-12-15,0.02159814263918725
2013 W51,2013-12-22,0.021000955919497154
2013 W52,2013-12-29,0.021646617204222604
2014 W01,2014-01-05,0.021960622266625797
2014 W02,2014-01-12,0.021158657693624915
2014 W03,2014-01-19,0.018860715182964147
2014 W04,2014-01-26,0.023021228661586637
2014 W05,2014-02-02,0.023055058135287673
2014 W06,2014-02-09,0.02185678307388412
2014 W07,2014-02-16,0.01695106928814276
2014 W08,2014-02-23,0.011045267894581877
2014 W09,2014-03-02,0.01158476798890172
2014 W10,2014-03-09,0.012528953847825486
2014 W11,2014-03-16,0.01306925223668204
2014 W12,2014-03-23,0.014917135540530908
2014 W13,2014-03-30,0.018969019942016007
2014 W14,2014-04-06,0.020746005983012655
2014 W15,2014-04-13,0.021190185520569785
2014 W16,2014-04-20,0.020282456734868948
2014 W17,2014-04-27,0.017703761095614765
2014 W18,2014-05-04,0.017092195561855057
2014 W19,2014-05-11,0.017375168568700593
2014 W20,2014-05-18,0.020450029497973584
2014 W21,2014-05-25,0.020653852525911648
2014 W22,2014-06-01,0.01921306081999855
2014 W23,2014-06-08,0.019149941244605836
2014 W24,2014-06-15,0.018336506304139702
2014 W25,2014-06-22,0.02154333043626325
2014 W26,2014-06-29,0.02314191642022132
2014 W27,2014-07-06,0.023549039982954607
2014 W28,2014-07-13,0.023458897187515097
2014 W29,2014-07-20,0.021642109593292613
2014 W30,2014-07-27,0.018974086086160944
2014 W31,2014-08-03,0.018375840790440898
2014 W32,2014-08-10,0.016532207350862603
2014 W33,2014-08-17,0.014814697673106303
2014 W34,2014-08-24,0.012173516460064801
2014 W35,2014-08-31,0.010111584554326324
2014 W36,2014-09-07,0.011466594181670184
2014 W37,2014-09-14,0.011580950434023168
2014 W38,2014-09-21,0.011030424878789802
2014 W39,2014-09-28,0.012320096573016052
2014 W40,2014-10-05,0.01272842250546208
2014 W41,2014-10-12,0.0127271454123218
2014 W42,2014-10-19,0.010895211142724136
2014 W43,2014-10-26,0.009761946194766563
2014 W44,2014-11-02,0.009801092437617984
2014 W45,2014-11-09,0.0105417707705196
2014 W46,2014-11-16,0.01111909013675632
2014 W47,2014-11-23,0.011241732278696013
2014 W48,2014-11-30,0.011525926644710461
2014 W49,2014-12-07,0.011477277310097978
2014 W50,2014-12-14,0.012051680829787376
2014 W51,2014-12-21,0.012399509230696477
2014 W52,2014-12-28,0.012284102450197495
2015 W01,2015-01-04,0.013536176115333034
2015 W02,2015-01-11,0.01394491244961019
2015 W03,2015-01-18,0.013941456043782883
2015 W04,2015-01-25,0.014161825597836315
2015 W05,2015-02-01,0.01362051621303701
2015 W06,2015-02-08,0.011550267038593617
2015 W07,2015-02-15,0.011640206794975048
2015 W08,2015-02-22,0.011923786729420596
2015 W09,2015-03-01,0.011410140265559386
2015 W10,2015-03-08,0.00945469069149472
2015 W11,2015-03-15,0.008581494170092095
2015 W12,2015-03-22,0.009255775231384353
2015 W13,2015-03-29,0.009594002822007654
2015 W14,2015-04-05,0.009488941875060558
2015 W15,2015-04-12,0.01017715862644318
2015 W16,2015-04-19,0.010533089253356484
2015 W17,2015-04-26,0.010723477929678484
2015 W18,2015-05-03,0.010661545555015622
2015 W19,2015-05-10,0.011020983201557541
2015 W20,2015-05-17,0.015057246303512808
2015 W21,2015-05-24,0.015144711786679982
2015 W22,2015-05-31,0.014149713806032613
2015 W23,2015-06-07,0.014946490418402538
2015 W24,2015-06-14,0.01580980614330617
2015 W25,2015-06-21,0.019210649272398024
2015 W26,2015-06-28,0.02104079709405104
2015 W27,2015-07-05,0.021095189333442187
2015 W28,2015-07-12,0.02049518827089253
2015 W29,2015-07-19,0.01708556802433899
2015 W30,2015-07-26,0.012515372542216095
2015 W31,2015-08-02,0.01090291985043864
2015 W32,2015-08-09,0.00977448776480646
2015 W33,2015-08-16,0.00925708759504929
2015 W34,2015-08-23,0.007329221040044023
2015 W35,2015-08-30,0.007447558071790547
2015 W36,2015-09-06,0.00727447895031395
2015 W37,2015-09-13,0.007768514838440228
2015 W38,2015-09-20,0.008187009108383209
2015 W39,2015-09-27,0.008851105406300382
2015 W40,2015-10-04,0.009518088167008805
2015 W41,2015-10-11,0.009564400826365676
2015 W42,2015-10-18,0.009008705874977707
2015 W43,2015-10-25,0.009049106338709026
2015 W44,2015-11-01,0.00798287424884894
2015 W45,2015-11-08,0.0079257162071116
2015 W46,2015-11-15,0.009255471545430454
2015 W47,2015-11-22,0.00983600313692274
2015 W48,2015-11-29,0.009897210682285955
2015 W49,2015-12-06,0.007506339026633042
2015 W50,2015-12-13,0.007327997048873396
2015 W51,2015-12-20,0.008915646865662076
2015 W52,2015-12-27,0.008090854899239384
2015 W53,2015-12-29,0.008960299663015689
