time,t,data/C539_5.csv
2006 Jan,2006-01-31,0.1666666667
2006 Feb,2006-02-28,0.25
2006 Mar,2006-03-31,0.01960784314
2006 Apr,2006-04-30,0.07407407407
2006 May,2006-05-31,0
2006 Jun,2006-06-30,0.02727272727
2006 Jul,2006-07-31,0.07352941176
2006 Aug,2006-08-31,0.04444444444
2006 Sep,2006-09-30,0.05357142857
2006 Oct,2006-10-31,0.05882352941
2006 Nov,2006-11-30,0.04651162791
2006 Dec,2006-12-31,0.1454545455
2007 Jan,2007-01-31,0.156626506
2007 Feb,2007-02-28,0.1791044776
2007 Mar,2007-03-31,0.1769911504
2007 Apr,2007-04-30,0.1455696203
2007 May,2007-05-31,0.08474576271
2007 Jun,2007-06-30,0.2380952381
2007 Jul,2007-07-31,0.3789473684
2007 Aug,2007-08-31,0.1083333333
2007 Sep,2007-09-30,0.2826086957
2007 Oct,2007-10-31,0.1327433628
2007 Nov,2007-11-30,0.08870967742
2007 Dec,2007-12-31,0.1525423729
2008 Jan,2008-01-31,0.1585365854
2008 Feb,2008-02-29,0.0625
2008 Mar,2008-03-31,0.0350877193
2008 Apr,2008-04-30,0.101010101
2008 May,2008-05-31,0.01149425287
2008 Jun,2008-06-30,0.01075268817
2008 Jul,2008-07-31,0.2065217391
2008 Aug,2008-08-31,0.1071428571
2008 Sep,2008-09-30,0.2115384615
2008 Oct,2008-10-31,0.04597701149
2008 Nov,2008-11-30,0.04255319149
2008 Dec,2008-12-31,0.05263157895
2009 Jan,2009-01-31,0.1578947368
2009 Feb,2009-02-28,0.09016393443
2009 Mar,2009-03-31,0.09285714286
2009 Apr,2009-04-30,0.1363636364
2009 May,2009-05-31,0.08904109589
2009 Jun,2009-06-30,0.05660377358
2009 Jul,2009-07-31,0.1471389646
2009 Aug,2009-08-31,0.1766784452
2009 Sep,2009-09-30,0.115942029
2009 Oct,2009-10-31,0.01546391753
2009 Nov,2009-11-30,0.01621621622
2009 Dec,2009-12-01,0
