time,t,data/C121_9.csv
2013 Jan,2013-01-31,4.95072571814692e-4
2013 Feb,2013-02-28,0.013239987885282967
2013 Mar,2013-03-31,0.007384153018195394
2013 Apr,2013-04-30,0.006062600470610191
2013 May,2013-05-31,0.019263564988467763
2013 Jun,2013-06-30,0.02066665890082242
2013 Jul,2013-07-31,0.01844290939589499
2013 Aug,2013-08-31,0.05659203690329198
2013 Sep,2013-09-30,0.04302180649069268
2013 Oct,2013-10-31,0.026728676933112816
2013 Nov,2013-11-30,0.01678936700603406
2013 Dec,2013-12-16,0.007303194091745735
