time,t,data/E412_5.csv
2006 W02,2006-01-15,0.09446320690816251
2006 W03,2006-01-22,0.06399114618181016
2006 W04,2006-01-29,0.0845824777817829
2006 W05,2006-02-05,0.0922142750719506
2006 W06,2006-02-12,0.08529719798494143
2006 W07,2006-02-19,0.04928890051079946
2006 W08,2006-02-26,0.05623481121970599
2006 W09,2006-03-05,0.05118466581465455
2006 W10,2006-03-12,0.04970093568786296
2006 W11,2006-03-19,0.07570457839811581
2006 W12,2006-03-26,0.0891099457861229
2006 W13,2006-04-02,0.1076214937311704
2006 W14,2006-04-09,0.11780665331515934
2006 W15,2006-04-16,0.12428333762998463
2006 W16,2006-04-23,0.1293777308573185
2006 W17,2006-04-30,0.12086115846503588
2006 W18,2006-05-07,0.14098145023558772
2006 W19,2006-05-14,0.13960913304246333
2006 W20,2006-05-21,0.1299213081003171
2006 W21,2006-05-28,0.13826673753243968
2006 W22,2006-06-04,0.16646611041963355
2006 W23,2006-06-11,0.17432508582195028
2006 W24,2006-06-18,0.17712956357440077
2006 W25,2006-06-25,0.18435265787494146
2006 W26,2006-07-02,0.18547227285351425
2006 W27,2006-07-09,0.15776751445515388
2006 W28,2006-07-16,0.10604743185653262
2006 W29,2006-07-23,0.09648688740727365
2006 W30,2006-07-30,0.10977948178510914
2006 W31,2006-08-06,0.09548009077475599
2006 W32,2006-08-13,0.09734430230370478
2006 W33,2006-08-20,0.08675157312717559
2006 W34,2006-08-27,0.08029755675409334
2006 W35,2006-09-03,0.07199564977011733
2006 W36,2006-09-10,0.062318705440007706
2006 W37,2006-09-17,0.07574039374606968
2006 W38,2006-09-24,0.07067229533115778
2006 W39,2006-10-01,0.06653902283372944
2006 W40,2006-10-08,0.07440887884808291
2006 W41,2006-10-15,0.07488717241886121
2006 W42,2006-10-22,0.07166968476785214
2006 W43,2006-10-29,0.07214797833863074
2006 W44,2006-11-05,0.07772429200742195
2006 W45,2006-11-12,0.08467020271632847
2006 W46,2006-11-19,0.08329516537019473
2006 W47,2006-11-26,0.08887147903898608
2006 W48,2006-12-03,0.08565399138797687
2006 W49,2006-12-10,0.0847463670005851
2006 W50,2006-12-17,0.08938241444587462
2006 W51,2006-12-24,0.08893676271120597
2006 W52,2006-12-31,0.078327712616622025
2007 W01,2007-01-07,0.08067021771634914
2007 W02,2007-01-14,0.07976259332895737
2007 W03,2007-01-21,0.08116483220518277
2007 W04,2007-01-28,0.08210509842868446
2007 W05,2007-02-04,0.07750169281950506
2007 W06,2007-02-11,0.07289828721032578
2007 W07,2007-02-18,0.0793985461845638
2007 W08,2007-02-25,0.0840345936298533
2007 W09,2007-03-04,0.09051853168603628
2007 W10,2007-03-11,0.09191533025624324
2007 W11,2007-03-18,0.08639885995365376
2007 W12,2007-03-25,0.085491235566262
2007 W13,2007-04-01,0.09060013627631136
2007 W14,2007-04-08,0.08322489475079138
2007 W15,2007-04-15,0.08994797959236366
2007 W16,2007-04-22,0.12392201063860028
2007 W17,2007-04-29,0.11423146554344484
2007 W18,2007-05-06,0.10926936242412338
2007 W19,2007-05-13,0.10041218153920965
2007 W20,2007-05-20,0.08968038454008692
2007 W21,2007-05-27,0.08982851953937782
2007 W22,2007-06-03,0.09769837555373115
2007 W23,2007-06-10,0.13756527807520086
2007 W24,2007-06-17,0.2044603009340007
2007 W25,2007-06-24,0.32828257262892746
2007 W26,2007-07-01,0.2862593821491498
2007 W27,2007-07-08,0.18556385133815623
2007 W28,2007-07-15,0.19021259283082173
2007 W29,2007-07-22,0.17266579248635863
2007 W30,2007-07-29,0.13158014807707374
2007 W31,2007-08-05,0.12142581689385537
2007 W32,2007-08-12,0.0858829375995819
2007 W33,2007-08-19,0.09144111691497855
2007 W34,2007-08-26,0.10069326401682346
2007 W35,2007-09-02,0.10626957768561468
2007 W36,2007-09-09,0.10674787125639312
2007 W37,2007-09-16,0.10491630156355441
2007 W38,2007-09-23,0.11186221227246093
2007 W39,2007-09-30,0.1146503691068564
2007 W40,2007-10-07,0.1091202980392211
2007 W41,2007-10-14,0.08974845636914125
2007 W42,2007-10-21,0.08698641300363377
2007 W43,2007-10-28,0.10226143222660782
2007 W44,2007-11-04,0.10782686528336242
2007 W45,2007-11-11,0.17748828375248465
2007 W46,2007-11-18,0.2192030768848481
2007 W47,2007-11-25,0.20904511883095084
2007 W48,2007-12-02,0.21277354188884828
2007 W49,2007-12-09,0.1952294616973944
2007 W50,2007-12-16,0.14072575585272618
2007 W51,2007-12-23,0.11766429864101298
2007 W52,2007-12-30,0.20499617107680648
2008 W01,2008-01-06,0.16758454666523576
2008 W02,2008-01-13,0.09368796330055006
2008 W03,2008-01-20,0.12236109617017363
2008 W04,2008-01-27,0.1787371740028182
2008 W05,2008-02-03,0.16766995946972357
2008 W06,2008-02-10,0.25222618777496364
2008 W07,2008-02-17,0.2467056372428604
2008 W08,2008-02-24,0.28044460173322167
2008 W09,2008-03-02,0.23010318335141292
2008 W10,2008-03-09,0.1760687039008259
2008 W11,2008-03-16,0.12204646513878017
2008 W12,2008-03-23,0.13083074592304839
2008 W13,2008-03-30,0.07773109238994479
2008 W14,2008-04-06,0.0661926566838956
2008 W15,2008-04-13,0.05051278802139052
2008 W16,2008-04-20,0.06081888107457857
2008 W17,2008-04-27,0.08104469211394445
2008 W18,2008-05-04,0.08937289391034241
2008 W19,2008-05-11,0.08201397330287748
2008 W20,2008-05-18,0.13284728602051032
2008 W21,2008-05-25,0.10605831246856937
2008 W22,2008-06-01,0.06912770178078617
2008 W23,2008-06-08,0.07931830167079354
2008 W24,2008-06-15,0.06961959611661044
2008 W25,2008-06-22,0.07242135371605186
2008 W26,2008-06-29,0.07705740116134137
2008 W27,2008-07-06,0.09787337206398761
2008 W28,2008-07-13,0.10666173307776944
2008 W29,2008-07-20,0.14318205402000345
2008 W30,2008-07-27,0.15317535214507927
2008 W31,2008-08-03,0.1542938790624484
2008 W32,2008-08-10,0.08641518087170866
2008 W33,2008-08-17,0.08573718273417398
2008 W34,2008-08-24,0.07812551457627392
2008 W35,2008-08-31,0.06013487593248186
2008 W36,2008-09-07,0.06985080912238956
2008 W37,2008-09-14,0.07310093860950871
2008 W38,2008-09-21,0.06388324677911314
2008 W39,2008-09-28,0.04866535076933147
2008 W40,2008-10-05,0.05145350760372708
2008 W41,2008-10-12,0.08981899900384577
2008 W42,2008-10-19,0.07966648125596677
2008 W43,2008-10-26,0.0564863573692287
2008 W44,2008-11-02,0.06585354427541958
2008 W45,2008-11-09,0.07048687156769973
2008 W46,2008-11-16,0.06588346595852031
2008 W47,2008-11-23,0.07238372493275846
2008 W48,2008-11-30,0.07240004585081337
2008 W49,2008-12-07,0.06733466758891055
2008 W50,2008-12-14,0.07798724013164118
2008 W51,2008-12-21,0.06876410799522759
2008 W52,2008-12-28,0.06508464769149526
2009 W01,2009-01-04,0.07064464044223129
2009 W02,2009-01-11,0.07019898870756293
2009 W03,2009-01-18,0.08777571073512674
2009 W04,2009-01-25,0.08687896695977158
2009 W05,2009-02-01,0.10675467163891611
2009 W06,2009-02-08,0.09198786766982096
2009 W07,2009-02-15,0.09016717858901899
2009 W08,2009-02-22,0.08070761982022517
2009 W09,2009-03-01,0.0684925460531457
2009 W10,2009-03-08,0.07001163816905659
2009 W11,2009-03-15,0.06390546136202147
2009 W12,2009-03-22,0.06207389166918276
2009 W13,2009-03-29,0.05978034932362064
2009 W14,2009-04-05,0.0413259245917655
2009 W15,2009-04-12,0.037649184441042254
2009 W16,2009-04-19,0.046904958413565935
2009 W17,2009-04-26,0.05432553582257214
2009 W18,2009-05-03,0.07633102963612685
2009 W19,2009-05-10,0.07098375285070745
2009 W20,2009-05-17,0.06639485472424368
2009 W21,2009-05-24,0.07149287482225632
2009 W22,2009-05-31,0.07751484022571603
2009 W23,2009-06-07,0.08353680562917588
2009 W24,2009-06-14,0.06923378774814366
2009 W25,2009-06-21,0.060019722788427286
2009 W26,2009-06-28,0.06696563349733367
2009 W27,2009-07-05,0.06467209115177142
2009 W28,2009-07-12,0.0757866363472256
2009 W29,2009-07-19,0.07487901195983383
2009 W30,2009-07-26,0.07905308675239979
2009 W31,2009-08-02,0.08830886072492333
2009 W32,2009-08-09,0.07216157910367642
2009 W33,2009-08-16,0.06524831023087999
2009 W34,2009-08-23,0.06574292471971348
2009 W35,2009-08-30,0.06390863487386539
2009 W36,2009-09-06,0.05837312350021179
2009 W37,2009-09-13,0.05425073161482004
2009 W38,2009-09-20,0.06119392217071734
2009 W39,2009-09-27,0.057514461866984876
2009 W40,2009-10-04,0.06816431425670628
2009 W41,2009-10-11,0.05893846196728347
2009 W42,2009-10-18,0.056182946968997956
2009 W43,2009-10-25,0.05666124053977626
2009 W44,2009-11-01,0.054367698194214144
2009 W45,2009-11-08,0.06086614373311264
2009 W46,2009-11-15,0.09368252299453175
2009 W47,2009-11-22,0.11818883481294719
2009 W48,2009-11-29,0.1408436291497901
2009 W49,2009-12-06,0.12237288349988006
2009 W50,2009-12-13,0.07804799021551262
2009 W51,2009-12-20,0.07252063930088638
2009 W52,2009-12-27,0.07994484358057136
2009 W53,2010-01-03,0.08134708245679675
2010 W01,2010-01-10,0.08783102051297988
2010 W02,2010-01-17,0.08022343258459358
2010 W03,2010-01-24,0.07954815460006799
2010 W04,2010-01-31,0.0846624956161358
2010 W05,2010-02-07,0.08421684388146744
2010 W06,2010-02-14,0.07729994813799194
2010 W07,2010-02-21,0.06853425506595301
2010 W08,2010-02-28,0.06624887317941841
2010 W09,2010-03-07,0.06349335818113275
2010 W10,2010-03-14,0.07091756246081758
2010 W11,2010-03-21,0.06584946404590568
2010 W12,2010-03-28,0.05615619879774101
2010 W13,2010-04-04,0.04140571574670119
2010 W14,2010-04-11,0.04280795462292644
2010 W15,2010-04-18,0.049291892679109564
2010 W16,2010-04-25,0.05208004951350517
2010 W17,2010-05-02,0.05625412430607099
2010 W18,2010-05-09,0.05490084818401087
2010 W19,2010-05-16,0.057689005018406334
2010 W20,2010-05-23,0.05354757206195046
2010 W21,2010-05-30,0.04987717893491521
2010 W22,2010-06-06,0.05820538073131317
2010 W23,2010-06-13,0.05267802981668694
2010 W24,2010-06-20,0.06008591317831687
2010 W25,2010-06-27,0.059640261443648514
2010 W26,2010-07-04,0.04996966413722689
2010 W27,2010-07-11,0.05829786593362485
2010 W28,2010-07-18,0.05877615950440315
2010 W29,2010-07-25,0.05465104746600233
2010 W30,2010-08-01,0.07037443857665408
2010 W31,2010-08-08,0.08101069020132982
2010 W32,2010-08-15,0.07779320255032075
2010 W33,2010-08-22,0.07226585163569453
2010 W34,2010-08-29,0.06490693102822945
2010 W35,2010-09-05,0.057526249196691165
2010 W36,2010-09-12,0.06031440603108692
2010 W37,2010-09-19,0.06011334138782587
2010 W38,2010-09-26,0.06636357296463814
2010 W39,2010-10-03,0.06176016735545872
2010 W40,2010-10-10,0.04977335976173208
2010 W41,2010-10-17,0.05717852297035293
2010 W42,2010-10-24,0.05904273449930145
2010 W43,2010-10-31,0.042433480225331124
2010 W44,2010-11-07,0.04013993787976901
