time,t,data/C673_4.csv
2006 Feb,2006-02-28,0
2006 Mar,2006-03-31,0
2006 Apr,2006-04-30,0
2006 May,2006-05-31,0
2006 Jun,2006-06-30,0
2006 Jul,2006-07-31,0
2006 Aug,2006-08-31,0
2006 Sep,2006-09-30,0
2006 Oct,2006-10-31,0
2006 Nov,2006-11-30,0
2006 Dec,2006-12-31,0
2007 Jan,2007-01-31,0.1
2007 Feb,2007-02-28,0.1538461538
2007 Mar,2007-03-31,0.2
2007 Apr,2007-04-30,0.2666666667
2007 May,2007-05-31,0
2007 Jun,2007-06-30,0
2007 Jul,2007-07-31,0
2007 Aug,2007-08-31,0
2007 Sep,2007-09-30,0.25
2007 Oct,2007-10-31,0
2007 Nov,2007-11-30,0
2007 Dec,2007-12-01,0.09523809524
