time,t,data/C299_1.csv
2008 W01,2008-01-06,0.049524620102389616
2008 W02,2008-01-13,0.04335918019956127
2008 W03,2008-01-20,0.0385988482248635
2008 W04,2008-01-27,0.03806246872500679
2008 W05,2008-02-03,0.036755196918660936
2008 W06,2008-02-10,0.03215190486984618
2008 W07,2008-02-17,0.03666491312858287
2008 W08,2008-02-24,0.040980857107419846
2008 W09,2008-03-02,0.04193693250589148
2008 W10,2008-03-09,0.040982180916658485
2008 W11,2008-03-16,0.03650117829205396
2008 W12,2008-03-23,0.03220992844709242
2008 W13,2008-03-30,0.03615367836690009
2008 W14,2008-04-06,0.044103621269989346
2008 W15,2008-04-13,0.04410034229633661
2008 W16,2008-04-20,0.04851733365267689
2008 W17,2008-04-27,0.060544537728868864
2008 W18,2008-05-04,0.05741190609589722
2008 W19,2008-05-11,0.04401238026400017
2008 W20,2008-05-18,0.031124262307301833
2008 W21,2008-05-25,0.044520621180173914
2008 W22,2008-06-01,0.048482505249922
2008 W23,2008-06-08,0.04904902635867131
2008 W24,2008-06-15,0.04389490746878921
2008 W25,2008-06-22,0.04025738517533243
2008 W26,2008-06-29,0.04213837553942684
2008 W27,2008-07-06,0.04154203002684487
2008 W28,2008-07-13,0.047070629092479915
2008 W29,2008-07-20,0.04833948497303403
2008 W30,2008-07-27,0.05001561076586847
2008 W31,2008-08-03,0.052849927078477243
2008 W32,2008-08-10,0.05283795169644118
2008 W33,2008-08-17,0.05252979945512014
2008 W34,2008-08-24,0.05184299703894427
2008 W35,2008-08-31,0.048786423338308876
2008 W36,2008-09-07,0.04191426481846605
2008 W37,2008-09-14,0.044187021252026226
2008 W38,2008-09-21,0.03961328069867801
2008 W39,2008-09-28,0.031763524697087014
2008 W40,2008-10-05,0.033098387742911385
2008 W41,2008-10-12,0.03441724797166973
2008 W42,2008-10-19,0.03722846890463749
2008 W43,2008-10-26,0.04006791752383315
2008 W44,2008-11-02,0.03982310649963862
2008 W45,2008-11-09,0.0394610222699337
2008 W46,2008-11-16,0.03771047803158939
2008 W47,2008-11-23,0.03728075427799142
2008 W48,2008-11-30,0.03085485694408215
2008 W49,2008-12-07,0.025710289847014484
2008 W50,2008-12-14,0.022571314112845228
2008 W51,2008-12-21,0.02450958672101211
2008 W52,2008-12-23,0.02621068973923607
