time,t,data/C341_1.csv
2012 Jan,2012-01-31,0.0072
2012 Feb,2012-02-29,0.0066
2012 Mar,2012-03-31,0.005699999999999999
2012 Apr,2012-04-30,0.0017000000000000001
2012 May,2012-05-31,0.0022
2012 Jun,2012-06-30,0.0027
2012 Jul,2012-07-31,0.0023
2012 Aug,2012-08-31,0.0031
2012 Sep,2012-09-30,0.0031
2012 Oct,2012-10-31,0.0060999999999999995
2012 Nov,2012-11-30,0.0070999999999999995
2012 Dec,2012-12-31,0.0085
2013 Jan,2013-01-31,0.0111
2013 Feb,2013-02-28,0.011699999999999999
2013 Mar,2013-03-31,0.0076
2013 Apr,2013-04-30,0.016
2013 May,2013-05-31,0.0146
2013 Jun,2013-06-30,0.008100000000000001
2013 Jul,2013-07-31,0.014199999999999999
2013 Aug,2013-08-31,0.0104
2013 Sep,2013-09-30,0.008100000000000001
2013 Oct,2013-10-31,0.008199999999999999
2013 Nov,2013-11-30,0.0126
2013 Dec,2013-12-01,0.018799999999999997
