time,t,data/C17_2.csv
2015 Jan,2015-01-31,0.03099752207614153
2015 Feb,2015-02-28,0.026417074507948488
2015 Mar,2015-03-31,0.020279767363037784
2015 Apr,2015-04-30,0.01678112682883274
2015 May,2015-05-31,0.019285852341744958
2015 Jun,2015-06-30,0.03215630178124294
2015 Jul,2015-07-31,0.046639161624832545
2015 Aug,2015-08-31,0.048358510885090494
2015 Sep,2015-09-30,0.03163035332267035
2015 Oct,2015-10-31,0.01707034444052003
2015 Nov,2015-11-30,0.021340419106096124
2015 Dec,2015-12-31,0.029186572052215934
2016 Jan,2016-01-31,0.02542340111199313
2016 Feb,2016-02-29,0.019980544831304084
2016 Mar,2016-03-31,0.019065310288295556
2016 Apr,2016-04-30,0.01986218841895665
2016 May,2016-05-31,0.019587287718679382
2016 Jun,2016-06-30,0.02220568738659881
2016 Jul,2016-07-31,0.022511310400294728
2016 Aug,2016-08-31,0.0207463879166642
2016 Sep,2016-09-30,0.01698052817727224
2016 Oct,2016-10-31,0.01552559061912695
2016 Nov,2016-11-30,0.018204669265951906
2016 Dec,2016-12-31,0.021164782755516302
2017 Jan,2017-01-31,0.020758834687250878
2017 Feb,2017-02-28,0.017256935053465955
2017 Mar,2017-03-31,0.016357543265931578
2017 Apr,2017-04-30,0.01734055228742109
2017 May,2017-05-31,0.017733694391385536
2017 Jun,2017-06-30,0.02424762005226922
2017 Jul,2017-07-31,0.0333851745248317
2017 Aug,2017-08-31,0.03558720002689092
2017 Sep,2017-09-30,0.031094498388964338
2017 Oct,2017-10-31,0.020767490807814766
2017 Nov,2017-11-30,0.021075654377400235
2017 Dec,2017-12-09,0.02442431465093888
