time,t,data/C135_1.csv
2011 Sep,2011-09-30,0.0031401450489084576
2011 Oct,2011-10-31,0.00291309160556618
2011 Nov,2011-11-30,0.002319426050930936
2011 Dec,2011-12-31,0.002321655217182951
2012 Jan,2012-01-31,0.004706691632512144
2012 Feb,2012-02-29,0.005716954064783614
2012 Mar,2012-03-31,0.004733763141899598
2012 Apr,2012-04-30,0.0032007183549487943
2012 May,2012-05-31,0.002561312023565472
2012 Jun,2012-06-30,0.0029758083406949912
2012 Jul,2012-07-31,0.0029778660326199285
2012 Aug,2012-08-18,0.0033237083160455577
