time,t,data/C939_3.csv
2009 W01,2009-01-04,0.036060647497277915
2009 W02,2009-01-11,0.039774911647862704
2009 W03,2009-01-18,0.04045520098882202
2009 W04,2009-01-25,0.05584128861903753
2009 W05,2009-02-01,0.0565624703485571
2009 W06,2009-02-08,0.042208309294127666
2009 W07,2009-02-15,0.040941868082477906
2009 W08,2009-02-22,0.039975622185529885
2009 W09,2009-03-01,0.037579945850557156
2009 W10,2009-03-08,0.03661519222526466
2009 W11,2009-03-15,0.041477593606808943
2009 W12,2009-03-22,0.04147162452018688
2009 W13,2009-03-29,0.05359011392270749
2009 W14,2009-04-05,0.055129889559259654
2009 W15,2009-04-12,0.05558018253131228
2009 W16,2009-04-19,0.05510700806054172
2009 W17,2009-04-26,0.05384156169666232
2009 W18,2009-05-03,0.055059255367565146
2009 W19,2009-05-10,0.07248898830401757
2009 W20,2009-05-17,0.09366233340027996
2009 W21,2009-05-24,0.09303309218553646
2009 W22,2009-05-31,0.0892745573091713
2009 W23,2009-06-07,0.07492238595028256
2009 W24,2009-06-14,0.10954229248008823
2009 W25,2009-06-21,0.11787643070660324
2009 W26,2009-06-28,0.13967205308321673
2009 W27,2009-07-05,0.173308851046367
2009 W28,2009-07-12,0.18139348145207937
2009 W29,2009-07-19,0.18139049690876832
2009 W30,2009-07-26,0.1639189803659614
2009 W31,2009-08-02,0.14208555377407478
2009 W32,2009-08-09,0.1300167238560906
2009 W33,2009-08-16,0.11685243389658664
2009 W34,2009-08-23,0.11730671455011873
2009 W35,2009-08-30,0.09389720037806235
2009 W36,2009-09-06,0.09306318633058938
2009 W37,2009-09-13,0.07464183887904513
2009 W38,2009-09-20,0.07443109695969366
2009 W39,2009-09-27,0.0795912065365138
2009 W40,2009-10-04,0.07958822199320276
2009 W41,2009-10-11,0.07535875105355033
2009 W42,2009-10-18,0.06412493003080941
2009 W43,2009-10-25,0.06019291857449027
2009 W44,2009-11-01,0.07108252226869166
2009 W45,2009-11-08,0.08882787066028619
2009 W46,2009-11-15,0.10890924597262314
2009 W47,2009-11-22,0.1523638235133989
2009 W48,2009-11-29,0.15204895419408454
2009 W49,2009-12-06,0.1143203473515034
2009 W50,2009-12-13,0.10308533251143806
2009 W51,2009-12-20,0.06960177426651332
2009 W52,2009-12-27,0.07207397097582177
2009 W53,2009-12-28,0.07155159299240957
