time,t,data/C708_3.csv
2012 W01,2012-01-08,0.04128324555028015
2012 W02,2012-01-15,0.04076500259410025
2012 W03,2012-01-22,0.0453962634070291
2012 W04,2012-01-29,0.047978457422807985
2012 W05,2012-02-05,0.04514323094539557
2012 W06,2012-02-12,0.04035320466634373
2012 W07,2012-02-19,0.04001131766827203
2012 W08,2012-02-26,0.039494427826860225
2012 W09,2012-03-04,0.04199047353573715
2012 W10,2012-03-11,0.04430881017173776
2012 W11,2012-03-18,0.04556630482955288
2012 W12,2012-03-25,0.04734880801738837
2012 W13,2012-04-01,0.04238648512453258
2012 W14,2012-04-08,0.044707527990069384
2012 W15,2012-04-15,0.04471294044914176
2012 W16,2012-04-22,0.04526230504498782
2012 W17,2012-04-29,0.04731678430121015
2012 W18,2012-05-06,0.05274705938469835
2012 W19,2012-05-13,0.05284470916712912
2012 W20,2012-05-20,0.05516033957359354
2012 W21,2012-05-27,0.05410220382494423
2012 W22,2012-06-03,0.050736556358439065
2012 W23,2012-06-10,0.049856129682666075
2012 W24,2012-06-17,0.04942538814815623
2012 W25,2012-06-24,0.045701616306362255
2012 W26,2012-07-01,0.043052217590434705
2012 W27,2012-07-08,0.043946175413888636
2012 W28,2012-07-15,0.04254074020809527
2012 W29,2012-07-22,0.04307927988579658
2012 W30,2012-07-29,0.040155198871946
2012 W31,2012-08-05,0.039544042035023666
2012 W32,2012-08-12,0.03796089775635398
2012 W33,2012-08-19,0.03903256465268423
2012 W34,2012-08-26,0.035841920029519185
2012 W35,2012-09-02,0.036388578395829055
2012 W36,2012-09-09,0.037646073053644175
2012 W37,2012-09-16,0.039754376208419574
2012 W38,2012-09-23,0.03597136800900015
2012 W39,2012-09-30,0.03803125972429486
2012 W40,2012-10-07,0.03848094486555801
2012 W41,2012-10-14,0.03697853643471793
2012 W42,2012-10-21,0.03539268592651206
2012 W43,2012-10-28,0.03460111378717723
2012 W44,2012-11-04,0.034164959793595004
2012 W45,2012-11-11,0.03257640305585295
2012 W46,2012-11-18,0.03215107398041549
2012 W47,2012-11-25,0.033314301642720076
2012 W48,2012-12-02,0.03358898394064311
2012 W49,2012-12-09,0.03279470557177208
2012 W50,2012-12-16,0.03334677639715432
2012 W51,2012-12-23,0.03335489508576289
2012 W52,2012-12-27,0.033362337216987406
