time,t,data/E200_3.csv
2011 Jan,2011-01-31,0.33054501311603507
2011 Feb,2011-02-28,0.3019265920634035
2011 Mar,2011-03-31,0.2254677819947537
2011 Apr,2011-04-30,0.08065942959200768
2011 May,2011-05-31,0.04865485293296885
2011 Jun,2011-06-30,0.05406618016409013
2011 Jul,2011-07-31,0.025836366499493835
2011 Aug,2011-08-31,0.0612572556789641
2011 Sep,2011-09-30,0.05775782776134406
2011 Oct,2011-10-31,0.03619361151420449
2011 Nov,2011-11-30,0.1857527505302228
2011 Dec,2011-12-31,0.41733195329256334
2012 Jan,2012-01-31,0.5208768208963553
2012 Feb,2012-02-29,0.4916834570519618
2012 Mar,2012-03-31,0.42455759892839207
2012 Apr,2012-04-30,0.26868631746386124
2012 May,2012-05-31,0.2525688845535221
2012 Jun,2012-06-30,0.38162910922587495
2012 Jul,2012-07-31,0.3650244181503601
2012 Aug,2012-08-31,0.22279043645699617
2012 Sep,2012-09-30,0.045499655155917654
2012 Oct,2012-10-31,0.004379655304510379
2012 Nov,2012-11-30,0.014847481242873925
2012 Dec,2012-12-31,0.0683487888597422
2013 Jan,2013-01-31,0.11691576336121329
2013 Feb,2013-02-28,0.1559168666629459
2013 Mar,2013-03-31,0.1985227019032206
2013 Apr,2013-04-30,0.13388025339063475
2013 May,2013-05-31,0.0393407797064242
2013 Jun,2013-06-30,0.003363949042808656
2013 Jul,2013-07-31,0.003814463916950359
2013 Aug,2013-08-31,0.022226363230451653
2013 Sep,2013-09-30,0.14029404960886907
2013 Oct,2013-10-31,0.26687469601894453
2013 Nov,2013-11-30,0.3150987888597422
2013 Dec,2013-12-31,0.3422171026469276
2014 Jan,2014-01-31,0.2955550245576827
2014 Feb,2014-02-28,0.2195982167773623
2014 Mar,2014-03-31,0.14994861723502836
2014 Apr,2014-04-30,0.07672064240665306
2014 May,2014-05-31,0.12089684377965071
2014 Jun,2014-06-30,0.25948809091923875
2014 Jul,2014-07-31,0.34563940670871246
2014 Aug,2014-08-31,0.2370524501869734
2014 Sep,2014-09-30,0.0561509913769045
2014 Oct,2014-10-31,0.035631139803992795
2014 Nov,2014-11-30,0.024562772542957988
2014 Dec,2014-12-31,0.12307557435895944
2015 Jan,2015-01-31,0.1868321984707262
2015 Feb,2015-02-28,0.15580531059887265
2015 Mar,2015-03-31,0.09988032490093204
2015 Apr,2015-04-30,0.058262404420382975
2015 May,2015-05-31,0.14536194675447917
2015 Jun,2015-06-30,0.25951968546885396
2015 Jul,2015-07-31,0.25778003495918056
2015 Aug,2015-08-31,0.1606708712396049
2015 Sep,2015-09-30,0.029210630965005323
2015 Oct,2015-10-31,0.07628689994773893
2015 Nov,2015-11-30,0.14965256460344933
2015 Dec,2015-12-19,0.18707533348216784
