time,t,data/C86_6.csv
2009 Aug,2009-08-31,0.04780047960281453
2009 Sep,2009-09-30,0.34384007098405867
2009 Oct,2009-10-31,0.5102363209893223
2009 Nov,2009-11-30,0.5550773983985173
2009 Dec,2009-12-31,0.33809207930776464
2010 Jan,2010-01-31,0.07732916959071656
2010 Feb,2010-02-28,0.16276900498368163
2010 Mar,2010-03-31,0.2495312171697549
2010 Apr,2010-04-30,0.1503083558883459
2010 May,2010-05-31,0.04394651688618412
2010 Jun,2010-06-30,0.011093734702517732
2010 Jul,2010-07-31,0.011079156682837765
2010 Aug,2010-08-31,0.010581479288764961
2010 Sep,2010-09-30,0.010321707076968667
2010 Oct,2010-10-31,0.01030712905728881
2010 Nov,2010-11-30,0.05081106338646235
2010 Dec,2010-12-31,0.18546841339510256
2011 Jan,2011-01-31,0.33764881639687216
2011 Feb,2011-02-28,0.3949190222725415
2011 Mar,2011-03-31,0.19197193118855782
2011 Apr,2011-04-30,0.043857732696883645
2011 May,2011-05-31,0.009457351993446883
2011 Jun,2011-06-30,0.009442773973767027
2011 Jul,2011-07-31,0.009420906944247132
2011 Aug,2011-08-31,0.009399039914727236
2011 Sep,2011-09-30,0.00938446189504738
2011 Oct,2011-10-31,0.009362594865527485
2011 Nov,2011-11-30,0.021177593882110934
2011 Dec,2011-12-31,0.03501760131573228
2012 Jan,2012-01-31,0.17678892369192423
2012 Feb,2012-02-29,0.136093774337949
2012 Mar,2012-03-31,0.08552070057960881
2012 Apr,2012-04-30,0.02388139134049494
2012 May,2012-05-31,0.027059703339460173
2012 Jun,2012-06-30,0.0346653801624659
2012 Jul,2012-07-31,0.23994535934022732
2012 Aug,2012-08-31,0.3262652269727987
2012 Sep,2012-09-30,0.14619097645499934
2012 Oct,2012-10-31,0.01056649632409401
2012 Nov,2012-11-30,0.4083056937886165
2012 Dec,2012-12-31,0.6046903475829385
2013 Jan,2013-01-31,0.4176829037114753
2013 Feb,2013-02-28,0.1566429913732592
2013 Mar,2013-03-31,0.2424232177408221
2013 Apr,2013-04-30,0.1407759103031454
2013 May,2013-05-31,0.0327967615009942
2013 Jun,2013-06-30,0.009699711570625547
2013 Jul,2013-07-31,0.009677844541105762
2013 Aug,2013-08-31,0.009663266521425795
2013 Sep,2013-09-30,0.0096413994919059
2013 Oct,2013-10-31,0.009619532462386005
2013 Nov,2013-11-30,0.009604954442706148
2013 Dec,2013-12-31,0.1269757292093998
2014 Jan,2014-01-31,0.3271524903729601
2014 Feb,2014-02-28,0.4935329041366072
2014 Mar,2014-03-31,0.5854926142082043
2014 Apr,2014-04-30,0.4554052000313491
2014 May,2014-05-31,0.22903245628033697
2014 Jun,2014-06-30,0.005539082467468925
2014 Jul,2014-07-31,0.030563165919036184
2014 Aug,2014-08-31,0.0686592973310769
2014 Sep,2014-09-30,0.04284233313167818
2014 Oct,2014-10-31,0.026635624697521565
2014 Nov,2014-11-30,0.2884241588408004
2014 Dec,2014-12-31,0.4817117933431223
2015 Jan,2015-01-31,0.46623337847547475
2015 Feb,2015-02-28,0.35318919797178405
2015 Mar,2015-03-31,0.1085823431323173
2015 Apr,2015-04-30,0.13060616229093802
2015 May,2015-05-31,0.10247787331853786
2015 Jun,2015-06-30,0.03261954744926032
2015 Jul,2015-07-31,0.05607745398483077
2015 Aug,2015-08-31,0.0969886414915625
2015 Sep,2015-09-30,0.031075542816286328
2015 Oct,2015-10-31,0.015457523162953901
2015 Nov,2015-11-30,0.09792114881708791
2015 Dec,2015-12-31,0.31387082109307973
2016 Jan,2016-01-31,0.509123957345996
2016 Feb,2016-02-29,0.641904286084599
2016 Mar,2016-03-31,0.6978010704047989
2016 Apr,2016-04-30,0.3888956275077944
2016 May,2016-05-31,0.0599505503522908
2016 Jun,2016-06-30,0.00794640099537225
2016 Jul,2016-07-31,0.050377853234974346
2016 Aug,2016-08-31,0.12054408915186632
2016 Sep,2016-09-30,0.0822965791785244
2016 Oct,2016-10-31,0.03247804086834938
2016 Nov,2016-11-30,0.2337262141667782
2016 Dec,2016-12-31,0.4221422591898133
2017 Jan,2017-01-31,0.3093600173536213
2017 Feb,2017-02-28,0.18479721707233976
2017 Mar,2017-03-31,0.07094270114694134
2017 Apr,2017-04-30,0.048787026837403324
2017 May,2017-05-31,0.03032517974776161
2017 Jun,2017-06-30,0.008072440123854774
2017 Jul,2017-07-31,0.008057862104174918
2017 Aug,2017-08-31,0.083390629184627807
2017 Sep,2017-09-30,0.18858294655796826
2017 Oct,2017-10-31,0.10606961969110407
2017 Nov,2017-11-30,0.2974484389566584
2017 Dec,2017-12-31,0.4937822056279192
2018 Jan,2018-01-15,0.5710573376376531
