time,t,data/C638_1.csv
2004 Mar,2004-03-31,0.0668
2004 Apr,2004-04-30,0.0438
2004 May,2004-05-31,0.0225
2004 Jun,2004-06-30,0.0561
2004 Jul,2004-07-31,0.041
2004 Aug,2004-08-31,0.0502
2004 Sep,2004-09-30,0.0409
2004 Oct,2004-10-31,0.044
2004 Nov,2004-11-30,0.029
2004 Dec,2004-12-31,0.0304
2005 Jan,2005-01-31,0.0416
2005 Feb,2005-02-28,0.041
2005 Mar,2005-03-31,0.0422
2005 Apr,2005-04-30,0.0487
2005 May,2005-05-31,0.0412
2005 Jun,2005-06-30,0.0368
2005 Jul,2005-07-31,0.0339
2005 Aug,2005-08-31,0.0984
2005 Sep,2005-09-30,0.1066
2005 Oct,2005-10-31,0.0772
2005 Nov,2005-11-30,0.0901
2005 Dec,2005-12-31,0.0872
2006 Jan,2006-01-31,0.0798
2006 Feb,2006-02-28,0.0705
2006 Mar,2006-03-31,0.0926
2006 Apr,2006-04-30,0.0707
2006 May,2006-05-31,0.0602
2006 Jun,2006-06-30,0.0631
2006 Jul,2006-07-31,0.0881
2006 Aug,2006-08-31,0.0771
2006 Sep,2006-09-30,0.0443
2006 Oct,2006-10-31,0.0415
2006 Nov,2006-11-30,0.0349
2006 Dec,2006-12-31,0.0323
2007 Jan,2007-01-31,0.0495
2007 Feb,2007-02-28,0.0537
2007 Mar,2007-03-31,0.0596
2007 Apr,2007-04-30,0.0523
2007 May,2007-05-31,0.0483
2007 Jun,2007-06-30,0.0263
2007 Jul,2007-07-31,0.0564
2007 Aug,2007-08-31,0.0435
2007 Sep,2007-09-30,0.0368
2007 Oct,2007-10-31,0.0261
2007 Nov,2007-11-30,0.0308
2007 Dec,2007-12-31,0.0233
2008 Jan,2008-01-31,0.0286
2008 Feb,2008-02-29,0.0375
2008 Mar,2008-03-31,0.0553
2008 Apr,2008-04-30,0.0489
2008 May,2008-05-31,0.0307
2008 Jun,2008-06-30,0.0171
2008 Jul,2008-07-31,0.012
2008 Aug,2008-08-31,0.0224
2008 Sep,2008-09-30,0.0131
2008 Oct,2008-10-31,0.011
2008 Nov,2008-11-30,0.0157
2008 Dec,2008-12-01,0.0172
