time,t,data/C260_14.csv
2009 May,2009-05-31,0.23902846337090788
2009 Jun,2009-06-30,0.23902846337090788
2009 Jul,2009-07-31,0.22452908961418494
2009 Aug,2009-08-31,0.19130135808836157
2009 Sep,2009-09-30,0.22875807362656264
2009 Oct,2009-10-31,0.30065080183698023
2009 Nov,2009-11-30,0.32481642476485184
2009 Dec,2009-12-31,0.3393157985215747
2010 Jan,2010-01-31,0.3151501755937032
2010 Feb,2010-02-28,0.2372160416513176
2010 Mar,2010-03-31,0.19794690439352647
2010 Apr,2010-04-30,0.16169847000171922
2010 May,2010-05-31,0.18103096834401633
2010 Jun,2010-06-30,0.20278002897910063
2010 Jul,2010-07-31,0.20278002897910063
2010 Aug,2010-08-31,0.20036346668631344
2010 Sep,2010-09-30,0.1900930769419682
2010 Oct,2010-10-31,0.17378128146565475
2010 Nov,2010-11-30,0.10309683440163075
2010 Dec,2010-12-31,0.0057844125304438165
2011 Jan,2011-01-31,0
2011 Feb,2011-02-28,0.02874884521709875
2011 Mar,2011-03-31,0.0662442594366266
2011 Apr,2011-04-30,0.10551339669441795
2011 May,2011-05-31,0.15021979911098016
2011 Jun,2011-06-30,0.1411576905130283
2011 Jul,2011-07-31,0.13088730076868305
2011 Aug,2011-08-31,0.19432206095434568
2011 Sep,2011-09-30,0.2565485399936147
2011 Oct,2011-10-31,0.33991993909477136
2011 Nov,2011-11-30,0.36529384316903657
2011 Dec,2011-12-31,0.2571526805668116
2012 Jan,2012-01-31,0.0692649623026107
2012 Feb,2012-02-29,0.0418713781809017
2012 Mar,2012-03-31,0.050536604533510054
2012 Apr,2012-04-30,0.015626312253296026
2012 May,2012-05-31,0.03202947845804949
2012 Jun,2012-06-30,0.0662442594366266
2012 Jul,2012-07-31,0.17378128146565475
2012 Aug,2012-08-31,0.31007539477885016
2012 Sep,2012-09-30,0.32421228419165493
2012 Oct,2012-10-31,0.210029715857462
2012 Nov,2012-11-30,0.15626120484294814
2012 Dec,2012-12-31,0.1369287065006508
2013 Jan,2013-01-31,0.0904098823644981
2013 Feb,2013-02-28,0.054161447972690846
2013 Mar,2013-03-31,0
2013 Apr,2013-04-30,0
2013 May,2013-05-31,0
2013 Jun,2013-06-30,0
2013 Jul,2013-07-31,0.035310111699000446
2013 Aug,2013-08-31,0.12448341069279678
2013 Sep,2013-09-30,0.21582946536015135
2013 Oct,2013-10-31,0.2873597092266509
2013 Nov,2013-11-30,0.20640487241828143
2013 Dec,2013-12-31,0.09222230408408838
2014 Jan,2014-01-31,0.06805668115621688
2014 Feb,2014-02-28,0.045152011421852434
2014 Mar,2014-03-31,0.03202947845804949
2014 Apr,2014-04-30,0.05174488567990365
2014 May,2014-05-31,0.07288980574179127
2014 Jun,2014-06-30,0.09705542866966277
2014 Jul,2014-07-31,0.1399494093666347
2014 Aug,2014-08-31,0.45434416365824304
2014 Sep,2014-09-30,0.6268867113632456
2014 Oct,2014-10-31,0.5344532036641371
2014 Nov,2014-11-30,0.23812225251111263
2014 Dec,2014-12-31,0.07772293032736566
2015 Jan,2015-01-31,0.07107738402220098
2015 Feb,2015-02-28,0.08195191433974314
2015 Mar,2015-03-31,0.1357204253542572
2015 Apr,2015-04-30,0.2112379970038556
2015 May,2015-05-31,0.25111127483484363
2015 Jun,2015-06-30,0.15638203295758735
2015 Jul,2015-07-31,0.06805668115621688
2015 Aug,2015-08-31,0.0057844125304438165
2015 Sep,2015-09-30,0
2015 Oct,2015-10-31,0
2015 Nov,2015-11-30,0
2015 Dec,2015-12-25,0
