time,t,data/C939_1.csv
2007 W01,2007-01-07,0.03418237490686568
2007 W02,2007-01-14,0.03706610697717372
2007 W03,2007-01-21,0.03789116739471357
2007 W04,2007-01-28,0.036116569265441906
2007 W05,2007-02-04,0.03992098846214173
2007 W06,2007-02-11,0.04218542779540971
2007 W07,2007-02-18,0.04570337531931301
2007 W08,2007-02-25,0.04963285820421584
2007 W09,2007-03-04,0.04380371350183837
2007 W10,2007-03-11,0.04107302218020176
2007 W11,2007-03-18,0.04331951179058896
2007 W12,2007-03-25,0.05220466404653015
2007 W13,2007-04-01,0.05390324225842372
2007 W14,2007-04-08,0.04278603276193446
2007 W15,2007-04-15,0.046176961276915396
2007 W16,2007-04-22,0.055507600096067505
2007 W17,2007-04-29,0.0640401441295817
2007 W18,2007-05-06,0.06951698007488755
2007 W19,2007-05-13,0.05644594880345541
2007 W20,2007-05-20,0.05252338840095455
2007 W21,2007-05-27,0.06620831536027261
2007 W22,2007-06-03,0.08634307254588672
2007 W23,2007-06-10,0.11229583213885039
2007 W24,2007-06-17,0.1434390441656298
2007 W25,2007-06-24,0.15028658136891757
2007 W26,2007-07-01,0.13742607100695628
2007 W27,2007-07-08,0.10953803525956854
2007 W28,2007-07-15,0.08666109221647378
2007 W29,2007-07-22,0.07770862293909675
2007 W30,2007-07-29,0.08038459763336428
2007 W31,2007-08-05,0.06893108106133877
2007 W32,2007-08-12,0.06934361127010866
2007 W33,2007-08-19,0.07315031335935471
2007 W34,2007-08-26,0.08192929776637967
2007 W35,2007-09-02,0.06611860496258173
2007 W36,2007-09-09,0.051807429622229284
2007 W37,2007-09-16,0.038932261432041926
2007 W38,2007-09-23,0.042526909292580795
2007 W39,2007-09-30,0.044057731299199876
2007 W40,2007-10-07,0.05131630643960208
2007 W41,2007-10-14,0.042163541144462136
2007 W42,2007-10-21,0.03403464001296938
2007 W43,2007-10-28,0.03401573790533283
2007 W44,2007-11-04,0.034410360854236544
2007 W45,2007-11-11,0.03667778473081554
2007 W46,2007-11-18,0.03520507841478082
2007 W47,2007-11-25,0.0331140742094764
2007 W48,2007-12-02,0.028930076103326874
2007 W49,2007-12-09,0.035774131339418425
2007 W50,2007-12-16,0.036275617519653386
2007 W51,2007-12-23,0.036203781220236375
2007 W52,2007-12-27,0.03424802677151528
