time,t,data/C416_2.csv
2012 W01,2012-01-08,0.03965909090909091
2012 W02,2012-01-15,0.02556818181818182
2012 W03,2012-01-22,0.02875
2012 W04,2012-01-29,0.03556818181818182
2012 W05,2012-02-05,0.02875
2012 W06,2012-02-12,0.030113636363636367
2012 W07,2012-02-19,0.03147727272727273
2012 W08,2012-02-26,0.03159090909090909
2012 W09,2012-03-04,0.03590909090909091
2012 W10,2012-03-11,0.03806818181818182
2012 W11,2012-03-18,0.04238636363636364
2012 W12,2012-03-25,0.02784090909090909
2012 W13,2012-04-01,0.03147727272727273
2012 W14,2012-04-08,0.016136363636363636
2012 W15,2012-04-15,0.018977272727272728
2012 W16,2012-04-22,0.020113636363636365
2012 W17,2012-04-29,0.02340909090909091
2012 W18,2012-05-06,0.01863636363636364
2012 W19,2012-05-13,0.020454545454545454
2012 W20,2012-05-20,0.02181818181818182
2012 W21,2012-05-27,0.013863636363636363
2012 W22,2012-06-03,0.017613636363636366
2012 W23,2012-06-10,0.0175
2012 W24,2012-06-17,0.018977272727272728
2012 W25,2012-06-24,0.01715909090909091
2012 W26,2012-07-01,0.019204545454545453
2012 W27,2012-07-08,0.018977272727272728
2012 W28,2012-07-15,0.017727272727272723
2012 W29,2012-07-22,0.020795454545454548
2012 W30,2012-07-29,0.02215909090909091
2012 W31,2012-08-05,0.015795454545454543
2012 W32,2012-08-12,0.019090909090909092
2012 W33,2012-08-19,0.021136363636363637
2012 W34,2012-08-26,0.018068181818181817
2012 W35,2012-09-02,0.023863636363636365
2012 W36,2012-09-09,0.021022727272727276
2012 W37,2012-09-16,0.022272727272727274
2012 W38,2012-09-23,0.015909090909090914
2012 W39,2012-09-30,0.020227272727272726
2012 W40,2012-10-07,0.007386363636363635
2012 W41,2012-10-14,0.013863636363636363
2012 W42,2012-10-21,0.020113636363636365
2012 W43,2012-10-28,0.020113636363636365
2012 W44,2012-11-04,0.019545454545454543
2012 W45,2012-11-11,0.021363636363636362
2012 W46,2012-11-18,0.018863636363636367
2012 W47,2012-11-25,0.020113636363636365
2012 W48,2012-12-02,0.024090909090909093
2012 W49,2012-12-09,0.02181818181818182
2012 W50,2012-12-16,0.01977272727272727
2012 W51,2012-12-23,0.02181818181818182
2012 W52,2012-12-30,0.02363636363636364
