time,t,data/C206_2.csv
2013 Jan,2013-01-31,0.040483967302067936
2013 Feb,2013-02-28,0.09055184923158971
2013 Mar,2013-03-31,0.17587921424462616
2013 Apr,2013-04-30,0.07317032854413097
2013 May,2013-05-31,0.20122749482620683
2013 Jun,2013-06-30,0.13591978912522668
2013 Jul,2013-07-31,0.18064417306365693
2013 Aug,2013-08-31,0.15592787765384175
2013 Sep,2013-09-30,0.21774947160088953
2013 Oct,2013-10-31,0.15991208408543423
2013 Nov,2013-11-30,0.06361506538043626
2013 Dec,2013-12-16,0.06346299222663743
