time,t,data/C337_5.csv
2009 Jul,2009-07-31,0
2009 Aug,2009-08-31,0.01644518272425255
2009 Sep,2009-09-30,0.07325581395348835
2009 Oct,2009-10-31,0.25415282392026584
2009 Nov,2009-11-30,0.33637873754152825
2009 Dec,2009-12-31,0.30348837209302326
2010 Jan,2010-01-31,0.10913621262458473
2010 Feb,2010-02-28,0.13604651162790704
2010 Mar,2010-03-31,0.18089700996677738
2010 Apr,2010-04-30,0.09717607973421927
2010 May,2010-05-31,0.026910299003322313
2010 Jun,2010-06-30,0
2010 Jul,2010-07-31,0
2010 Aug,2010-08-31,0.013455149501661268
2010 Sep,2010-09-30,0.02840531561461801
2010 Oct,2010-10-31,0.08073089700996672
2010 Nov,2010-11-30,0.08222591362126253
2010 Dec,2010-12-31,0.4589700996677742
2011 Jan,2011-01-31,0.3244186046511628
2011 Feb,2011-02-28,0.30049833887043187
2011 Mar,2011-03-31,0.16295681063122935
2011 Apr,2011-04-30,0.058305647840531605
2011 May,2011-05-31,0.11362126245847182
2011 Jun,2011-06-30,0.034385382059800684
2011 Jul,2011-07-31,0
2011 Aug,2011-08-31,0.029900332225913595
2011 Sep,2011-09-30,0
2011 Oct,2011-10-31,0
2011 Nov,2011-11-30,0
2011 Dec,2011-12-31,0.05232558139534893
2012 Jan,2012-01-31,0.24368770764119607
2012 Feb,2012-02-29,0.42009966777408647
2012 Mar,2012-03-31,0.4305647840531562
2012 Apr,2012-04-30,0.28255813953488373
2012 May,2012-05-31,0.16445182724252494
2012 Jun,2012-06-30,0.04335548172757464
2012 Jul,2012-07-31,0
2012 Aug,2012-08-31,0
2012 Sep,2012-09-30,0.029900332225913595
2012 Oct,2012-10-31,0.026910299003322313
2012 Nov,2012-11-30,0.16295681063122935
2012 Dec,2012-12-31,0.42906976744186054
2013 Jan,2013-01-31,0.2033222591362127
2013 Feb,2013-02-28,0.05681063122923602
2013 Mar,2013-03-31,0.046345514950166145
2013 Apr,2013-04-30,0.06129568106312289
2013 May,2013-05-31,0.014950166112956853
2013 Jun,2013-06-14,0
