time,t,data/C886_1.csv
2012 W14,2012-04-08,0.11125220284281878
2012 W15,2012-04-15,0.11136721448164041
2012 W16,2012-04-22,0.06758811901952846
2012 W17,2012-04-29,0.07589111265388357
2012 W18,2012-05-06,0.07512470159997175
2012 W19,2012-05-13,0.07407555872924357
2012 W20,2012-05-20,0.07115193937199182
2012 W21,2012-05-27,0.06374156063373942
2012 W22,2012-06-03,0.06467196693326491
2012 W23,2012-06-10,0.06491452269368564
2012 W24,2012-06-17,0.05922999738057519
2012 W25,2012-06-24,0.06193753584727349
2012 W26,2012-07-01,0.07155895785952662
2012 W27,2012-07-08,0.0663249491929242
2012 W28,2012-07-15,0.06623826618704726
2012 W29,2012-07-22,0.07595381236682641
2012 W30,2012-07-29,0.07845221502717703
2012 W31,2012-08-05,0.07612952821910104
2012 W32,2012-08-12,0.0898783580749393
2012 W33,2012-08-19,0.0991562246999442
2012 W34,2012-08-26,0.10494473480765479
2012 W35,2012-09-02,0.10893069095500316
2012 W36,2012-09-09,0.12257464829871115
2012 W37,2012-09-16,0.12339526482723889
2012 W38,2012-09-23,0.11325335313963739
2012 W39,2012-09-30,0.09806555057378982
2012 W40,2012-10-07,0.08090100994320046
2012 W41,2012-10-14,0.09508364025200086
2012 W42,2012-10-21,0.09870549047561022
2012 W43,2012-10-28,0.09655650537079105
2012 W44,2012-11-04,0.09829687931838912
2012 W45,2012-11-11,0.08489247516110307
2012 W46,2012-11-18,0.08491410239700709
2012 W47,2012-11-25,0.09245122208385514
2012 W48,2012-12-02,0.10080703118134354
2012 W49,2012-12-09,0.10293189623002363
2012 W50,2012-12-16,0.10706105339932975
2012 W51,2012-12-23,0.11274021759480765
2012 W52,2012-12-30,0.11582762996401152
2013 W01,2013-01-06,0.14436558975902558
2013 W02,2013-01-13,0.16653781460161599
2013 W03,2013-01-20,0.18933189427713
2013 W04,2013-01-27,0.193329129658978
2013 W05,2013-02-03,0.19948353604511007
2013 W06,2013-02-10,0.19993374808266168
2013 W07,2013-02-17,0.16289399523409032
2013 W08,2013-02-24,0.1466456313132063
2013 W09,2013-03-03,0.14889168721096638
2013 W10,2013-03-10,0.11393741782456981
2013 W11,2013-03-17,0.09282984480014464
2013 W12,2013-03-24,0.093535893548615745
2013 W13,2013-03-31,0.10730698845421366
2013 W14,2013-04-02,0.10883391233799997
