time,t,data/C508_1.csv
2009 W27,2009-07-05,0.8906817114957777
2009 W28,2009-07-12,0.8968351462279585
2009 W29,2009-07-19,0.8041174793105452
2009 W30,2009-07-26,0.9438120269329052
2009 W31,2009-08-02,0.7449753833365236
2009 W32,2009-08-09,0.6477612243280622
2009 W33,2009-08-16,0.5696086651251815
2009 W34,2009-08-23,0.5256412013491454
2009 W35,2009-08-30,0.5004050068486026
2009 W36,2009-09-06,0.44326429068765516
2009 W37,2009-09-13,0.4131818769334271
2009 W38,2009-09-20,0.3981159834330681
2009 W39,2009-09-27,0.3489948931662724
2009 W40,2009-10-04,0.37795759222331804
2009 W41,2009-10-11,0.548191256129938
2009 W42,2009-10-18,0.45402589509223046
2009 W43,2009-10-25,0.29772254001670095
2009 W44,2009-11-01,0.3166801033386063
2009 W45,2009-11-08,0.4166280119830762
2009 W46,2009-11-15,0.5201797662128036
2009 W47,2009-11-22,0.671258607283854
2009 W48,2009-11-29,0.6708915323104603
2009 W49,2009-12-06,0.5903256879539714
2009 W50,2009-12-13,0.5317605450301784
2009 W51,2009-12-20,0.48041589534110374
2009 W52,2009-12-27,0.39949490767432283
2009 W53,2010-01-03,0.3216585723596753
2010 W01,2010-01-10,0.16871083471522985
2010 W02,2010-01-17,0.1296873570579523
2010 W03,2010-01-24,0.13354003768881817
2010 W04,2010-01-31,0.1653704994794879
2010 W05,2010-02-07,0.1668516968741861
2010 W06,2010-02-14,0.10371565792517456
2010 W07,2010-02-21,0
2010 W08,2010-02-28,0.0808864091910162
2010 W09,2010-03-07,0.22724928397323785
2010 W10,2010-03-14,0.16763990548779328
2010 W11,2010-03-21,0.20861970007444408
2010 W12,2010-03-28,0.23988178175373542
2010 W13,2010-04-04,0.298683554993023
2010 W14,2010-04-11,0.2509243434419083
2010 W15,2010-04-18,0.16439714119154336
2010 W16,2010-04-25,0.14908790811919814
2010 W17,2010-05-02,0.1963363416798396
2010 W18,2010-05-09,0.28944723123894045
2010 W19,2010-05-16,0.21381270760704674
2010 W20,2010-05-23,0.04562803342975941
2010 W21,2010-05-30,0.12238521064255536
2010 W22,2010-06-06,0.11760687960279381
2010 W23,2010-06-13,0.12145123339645392
2010 W24,2010-06-20,0.19453069152249314
2010 W25,2010-06-27,0.15161123368088048
2010 W26,2010-07-04,0.20427602993681726
2010 W27,2010-07-11,0.2924554726143632
2010 W28,2010-07-18,0.24470448993766358
2010 W29,2010-07-25,0.2966251608357875
2010 W30,2010-08-01,0.3472068763112439
2010 W31,2010-08-08,0.30541771314820443
2010 W32,2010-08-15,0.3242177523027373
2010 W33,2010-08-22,0.3228164925452133
2010 W34,2010-08-29,0.5153263072699553
2010 W35,2010-09-05,0.5612691207461203
2010 W36,2010-09-12,0.5493025460271241
2010 W37,2010-09-19,0.4048078216626868
2010 W38,2010-09-26,0.25919671333594896
2010 W39,2010-10-03,0.1603291383468186
2010 W40,2010-10-10,0.1404176133695183
2010 W41,2010-10-17,0.1642402048009145
2010 W42,2010-10-24,0.038006920167990677
2010 W43,2010-10-31,0
2010 W44,2010-11-07,0
2010 W45,2010-11-14,0.012008379230573185
2010 W46,2010-11-21,0.028466128060553375
2010 W47,2010-11-28,0.006736021837540296
2010 W48,2010-12-05,0.07435762023016301
2010 W49,2010-12-12,0.0947861536314224
2010 W50,2010-12-19,0.0029225263229364362
2010 W51,2010-12-26,5.39679403052773e-4
2010 W52,2010-12-27,5.044127984170643e-4
