time,t,data/C708_4.csv
2013 W01,2013-01-06,0.032578207208877066
2013 W02,2013-01-13,0.03542967106350662
2013 W03,2013-01-20,0.036951023101100024
2013 W04,2013-01-27,0.036687165721321746
2013 W05,2013-02-03,0.033410372791254736
2013 W06,2013-02-10,0.03831631590210661
2013 W07,2013-02-17,0.0418786160482414
2013 W08,2013-02-24,0.04134819505914865
2013 W09,2013-03-03,0.036651082660839246
2013 W10,2013-03-10,0.039155247058324724
2013 W11,2013-03-17,0.038624826069231975
2013 W12,2013-03-24,0.03979887864968132
2013 W13,2013-03-31,0.042737167368596875
2013 W14,2013-04-07,0.04416966486975212
2013 W15,2013-04-14,0.0464038828710029
2013 W16,2013-04-21,0.05192368904831331
2013 W17,2013-04-28,0.05406431661143761
2013 W18,2013-05-05,0.051581802050241626
2013 W19,2013-05-12,0.052162363458796504
2013 W20,2013-05-19,0.05658607150090831
2013 W21,2013-05-26,0.05579314624680538
2013 W22,2013-06-02,0.05491001334149619
2013 W23,2013-06-09,0.05474966924147709
2013 W24,2013-06-16,0.060384114308862105
2013 W25,2013-06-23,0.05902709054254942
2013 W26,2013-06-30,0.054417479565910074
2013 W27,2013-07-07,0.05122954117228122
2013 W28,2013-07-14,0.05023064178125736
2013 W29,2013-07-21,0.04751659424863199
2013 W30,2013-07-28,0.04477157542242582
2013 W31,2013-08-04,0.04452395541986467
2013 W32,2013-08-11,0.0463980193736745
2013 W33,2013-08-18,0.04650040505779359
2013 W34,2013-08-25,0.04784134179297449
2013 W35,2013-09-01,0.04998467558563498
2013 W36,2013-09-08,0.055946048215599974
2013 W37,2013-09-15,0.05435207901878555
2013 W38,2013-09-22,0.04938704989639357
2013 W39,2013-09-29,0.04211044971184146
2013 W40,2013-10-06,0.0375035449647383
2013 W41,2013-10-13,0.03759781196024883
2013 W42,2013-10-20,0.033973719573037756
2013 W43,2013-10-27,0.03424840187096079
2013 W44,2013-11-03,0.033575302446876815
2013 W45,2013-11-10,0.032573696826316764
2013 W46,2013-11-17,0.030718576479260254
2013 W47,2013-11-24,0.029315847503003076
2013 W48,2013-12-01,0.030123657019555036
2013 W49,2013-12-08,0.03155615452071027
2013 W50,2013-12-15,0.03488398994675149
2013 W51,2013-12-22,0.03486542220521153
2013 W52,2013-12-27,0.03816115874203186
