time,t,data/C535_1.csv
2006 Oct,2006-10-31,0
2006 Nov,2006-11-30,0.09558779087337554
2006 Dec,2006-12-31,0.18898962425707655
2007 Jan,2007-01-31,0.2979389543668781
2007 Feb,2007-02-28,0
2007 Mar,2007-03-31,0
2007 Apr,2007-04-30,0
2007 May,2007-05-31,0
2007 Jun,2007-06-30,0
2007 Jul,2007-07-31,0
2007 Aug,2007-08-31,0
2007 Sep,2007-09-30,0
2007 Oct,2007-10-31,0.12962224236929587
2007 Nov,2007-11-30,0.1274725496121687
2007 Dec,2007-12-31,0.5653087539034954
2008 Jan,2008-01-31,0.20537523924649936
2008 Feb,2008-02-29,0
2008 Mar,2008-03-31,0.03883146972902185
2008 Apr,2008-04-30,0
2008 May,2008-05-31,0
2008 Jun,2008-06-30,0
2008 Jul,2008-07-31,0
2008 Aug,2008-08-31,0
2008 Sep,2008-09-30,0
2008 Oct,2008-10-31,0
2008 Nov,2008-11-30,0
2008 Dec,2008-12-31,0.050510728316711995
2009 Jan,2009-01-31,0.33279943588193817
2009 Feb,2009-02-28,0.25285181827339576
2009 Mar,2009-03-31,0.26625768107182435
2009 Apr,2009-04-30,0
2009 May,2009-05-31,0.0774937040394883
2009 Jun,2009-06-30,0.021996574997481644
2009 Jul,2009-07-31,0
2009 Aug,2009-08-31,0.13101641986501467
2009 Sep,2009-09-13,0.03329908330814946
