time,t,data/E571_4.csv
2004 Jan,2004-01-31,0
2004 Feb,2004-02-29,0.7227272727272716
2004 Mar,2004-03-31,0.9140374331550788
2004 Apr,2004-04-30,1.2116310160427846
2004 May,2004-05-31,0.5314171122994644
2004 Jun,2004-06-30,1.5304812834224604
2004 Jul,2004-07-31,1.679278074866309
2004 Aug,2004-08-31,0.6589572192513359
2004 Sep,2004-09-30,0.06377005347593714
2004 Oct,2004-10-31,0
2004 Nov,2004-11-30,0
2004 Dec,2004-12-31,0
2005 Jan,2005-01-31,1.1053475935828874
2005 Feb,2005-02-28,1.2754010695187175
2005 Mar,2005-03-31,1.530481283422459
2005 Apr,2005-04-30,5.547994652406417
2005 May,2005-05-31,7.58863636363636
2005 Jun,2005-06-30,1.7005347593582876
2005 Jul,2005-07-31,1.9556149732620305
2005 Aug,2005-08-31,0
2005 Sep,2005-09-30,0.1913101604278072
2005 Oct,2005-10-31,0
2005 Nov,2005-11-30,0
2005 Dec,2005-12-31,0
2006 Jan,2006-01-31,0
2006 Feb,2006-02-28,0
2006 Mar,2006-03-31,1.402941176470589
2006 Apr,2006-04-30,0
2006 May,2006-05-31,0.2550802139037443
2006 Jun,2006-06-30,1.105347593582886
2006 Jul,2006-07-31,0.7864973262032102
2006 Aug,2006-08-31,0
2006 Sep,2006-09-30,0.042513368983958556
2006 Oct,2006-10-31,0
2006 Nov,2006-11-30,0
2006 Dec,2006-12-29,0
