time,t,data/C431_2.csv
2010 W01,2010-01-10,0.014510881683428817
2010 W02,2010-01-17,0.01559968795215641
2010 W03,2010-01-24,0.017636670438263335
2010 W04,2010-01-31,0.01500494312042508
2010 W05,2010-02-07,0.012898610862428356
2010 W06,2010-02-14,0.010971370306570971
2010 W07,2010-02-21,0.008962899932247415
2010 W08,2010-02-28,0.00791210981256435
2010 W09,2010-03-07,0.007666044347850537
2010 W10,2010-03-14,0.007429482920397856
2010 W11,2010-03-21,0.007699308478264472
2010 W12,2010-03-28,0.006034765452327839
2010 W13,2010-04-04,0.005621488332051117
2010 W14,2010-04-11,0.005640496406573353
2010 W15,2010-04-18,0.005645248425203919
2010 W16,2010-04-25,0.004866659872702739
2010 W17,2010-05-02,0.0024068962290579865
2010 W18,2010-05-09,3.936738361038361e-4
2010 W19,2010-05-16,0.003779784111543838
2010 W20,2010-05-23,0.004496150920101111
2010 W21,2010-05-30,0.004254837474017864
2010 W22,2010-06-06,0.00506431414761771
2010 W23,2010-06-13,0.005334139705484325
2010 W24,2010-06-20,0.003948926274675413
2010 W25,2010-06-27,0.005372155854528826
2010 W26,2010-07-04,0.004772659004166929
2010 W27,2010-07-11,0.004782163041428061
2010 W28,2010-07-18,0.0033969496106191766
2010 W29,2010-07-25,0.003587921359334917
2010 W30,2010-08-01,0.00298842450897302
2010 W31,2010-08-08,0.0030910384112767253
2010 W32,2010-08-15,0.003110046485798962
2010 W33,2010-08-22,0.0036592016387933524
2010 W34,2010-08-29,0.006147477394221473
2010 W35,2010-09-05,0.007570706974074887
2010 W36,2010-09-12,0.0038739334806618675
2010 W37,2010-09-19,0.0038988815784723185
2010 W38,2010-09-26,0.003917889652994555
2010 W39,2010-10-03,0.005085549730873051
2010 W40,2010-10-10,0.005095053768134156
2010 W41,2010-10-17,0.008388054178531584
2010 W42,2010-10-24,0.009011311122046284
2010 W43,2010-10-31,0.006832065078186872
2010 W44,2010-11-07,0.0071950005010960605
2010 W45,2010-11-14,0.006423539976540715
2010 W46,2010-11-21,0.007586448035788618
2010 W47,2010-11-28,0.007958887495958938
2010 W48,2010-12-05,0.007963639514589504
2010 W49,2010-12-12,0.007977895570481175
2010 W50,2010-12-19,0.008448196914324635
2010 W51,2010-12-26,0.010141252052044636
2010 W52,2010-12-28,0.010150756089305768
