time,t,data/C623_1.csv
2007 Dec,2007-12-31,0.04725499429034688
2008 Jan,2008-01-31,0.053840266891248406
2008 Feb,2008-02-29,0.05668014536172056
2008 Mar,2008-03-31,0.09062378334196136
2008 Apr,2008-04-30,0.09403611162318964
2008 May,2008-05-31,0.10331581802276367
2008 Jun,2008-06-30,0.09984852581115114
2008 Jul,2008-07-31,0.11480791271104303
2008 Aug,2008-08-31,0.09119044550529248
2008 Sep,2008-09-30,0.0721869797474951
2008 Oct,2008-10-31,0.06656924735479106
2008 Nov,2008-11-30,0.06711743433873324
2008 Dec,2008-12-31,0.0574723891175076
2009 Jan,2009-01-31,0.06617819349042575
2009 Feb,2009-02-28,0.05661454270576066
2009 Mar,2009-03-31,0.07216159989952806
2009 Apr,2009-04-30,0.0890423047830432
2009 May,2009-05-31,0.0920920736133945
2009 Jun,2009-06-30,0.1358438198030283
2009 Jul,2009-07-31,0.14303205570071892
2009 Aug,2009-08-31,0.09687054460904052
2009 Sep,2009-09-30,0.0892833567102658
2009 Oct,2009-10-31,0.07650469420761963
2009 Nov,2009-11-30,0.12479453110318037
2009 Dec,2009-12-30,0.09088776731842663
