time,t,data/C79_1.csv
2011 Jan,2011-01-31,0.01555715095165737
2011 Feb,2011-02-28,0.01571554588301957
2011 Mar,2011-03-31,0.016071934478584515
2011 Apr,2011-04-30,0.017972673654930868
2011 May,2011-05-31,0.01892304324310405
2011 Jun,2011-06-30,0.019596221701393385
2011 Jul,2011-07-31,0.019279431838668995
2011 Aug,2011-08-31,0.017735081257887572
2011 Sep,2011-09-30,0.016705514204033295
2011 Oct,2011-10-31,0.0166263167383522
2011 Nov,2011-11-30,0.015913539547222313
2011 Dec,2011-12-31,0.01428999150075981
2012 Jan,2012-01-31,0.018717129832333188
2012 Feb,2012-02-29,0.02810994926211144
2012 Mar,2012-03-31,0.03242621114173129
2012 Apr,2012-04-30,0.03676887217657818
2012 May,2012-05-31,0.042365493084709105
2012 Jun,2012-06-30,0.042959474077317344
2012 Jul,2012-07-31,0.040306358977000564
2012 Aug,2012-08-31,0.03337658072990447
2012 Sep,2012-09-30,0.03365377185978832
2012 Oct,2012-10-31,0.03068386689674714
2012 Nov,2012-11-30,0.026684394879851664
2012 Dec,2012-12-31,0.026842789811213866
2013 Jan,2013-01-31,0.028030751796430345
2013 Feb,2013-02-28,0.0280703505292709
2013 Mar,2013-03-31,0.03302019213433953
2013 Apr,2013-04-30,0.04204870322198473
2013 May,2013-05-31,0.046325366368764026
2013 Jun,2013-06-30,0.05056243078270277
2013 Jul,2013-07-31,0.048740889072037524
2013 Aug,2013-08-31,0.04715693975841556
2013 Sep,2013-09-30,0.04117753109949264
2013 Oct,2013-10-31,0.04170551420403329
2013 Nov,2013-11-30,0.03698006541839444
2013 Dec,2013-12-31,0.04537499678059084
2014 Jan,2014-01-31,0.0517602924511294
2014 Feb,2014-02-28,0.04462827781845477
2014 Mar,2014-03-31,0.03919759445746519
2014 Apr,2014-04-30,0.04188238854405442
2014 May,2014-05-31,0.048077610296958326
2014 Jun,2014-06-30,0.05432431040255495
2014 Jul,2014-07-31,0.058822726453241325
2014 Aug,2014-08-31,0.04652336003296677
2014 Sep,2014-09-30,0.04480477502768694
2014 Oct,2014-10-31,0.03889211851840953
2014 Nov,2014-11-30,0.03515852370772918
2014 Dec,2014-12-31,0.037593845777422946
2015 Jan,2015-01-31,0.034615455371630216
2015 Feb,2015-02-28,0.031198650423674257
2015 Mar,2015-03-31,0.03270340227161514
2015 Apr,2015-04-30,0.04582048252504703
2015 May,2015-05-31,0.06693650681226984
2015 Jun,2015-06-30,0.07897735007671394
2015 Jul,2015-07-31,0.06519699104820285
2015 Aug,2015-08-31,0.04565218791047469
2015 Sep,2015-09-30,0.037138460349756625
2015 Oct,2015-10-31,0.03785123754088651
2015 Nov,2015-11-30,0.04327626394004175
2015 Dec,2015-12-31,0.055631068586293075
2016 Jan,2016-01-31,0.05499748886084428
2016 Feb,2016-02-29,0.04874880881860563
2016 Mar,2016-03-31,0.05004764725577565
2016 Apr,2016-04-30,0.05349273701290341
2016 May,2016-05-31,0.055947858449017465
2016 Jun,2016-06-30,0.06014532413011567
2016 Jul,2016-07-31,0.05903655961058028
2016 Aug,2016-08-31,0.05701702423571228
2016 Sep,2016-09-30,0.060105725397275114
2016 Oct,2016-10-31,0.0653327581322276
2016 Nov,2016-11-30,0.0705258490961739
2016 Dec,2016-12-15,0.06897584155355813
