time,t,data/E412_3.csv
2006 W02,2006-01-15,0.020812414044568114
2006 W03,2006-01-22,0.01898086232556395
2006 W04,2006-01-29,0.015317758887555613
2006 W05,2006-02-05,0.015334079645447717
2006 W06,2006-02-12,0.017660240999460158
2006 W07,2006-02-19,0.016752625518904198
2006 W08,2006-02-26,0.018171171392360606
2006 W09,2006-03-05,0.01957339650792491
2006 W10,2006-03-12,0.027443175292626236
2006 W11,2006-03-19,0.032079177242759015
2006 W12,2006-03-26,0.03209549800065112
2006 W13,2006-04-02,0.033497723116215426
2006 W14,2006-04-09,0.035840205228120044
2006 W15,2006-04-16,0.04047620717825282
2006 W16,2006-04-23,0.043726304770713466
2006 W17,2006-04-30,0.035427199382572286
2006 W18,2006-05-07,0.039139265094257
2006 W19,2006-05-14,0.04331329892516571
2006 W20,2006-05-21,0.04334594044094999
2006 W21,2006-05-28,0.050291782987203104
2006 W22,2006-06-04,0.056775657414232225
2006 W23,2006-06-11,0.054482137576003925
2006 W24,2006-06-18,0.07021625489277582
2006 W25,2006-06-25,0.06699879881609945
2006 W26,2006-07-02,0.05730834881765546
2006 W27,2006-07-09,0.042085161893784
2006 W28,2006-07-16,0.044873291367020514
2006 W29,2006-07-23,0.03566113024569262
2006 W30,2006-07-30,0.034753514765136655
2006 W31,2006-08-06,0.030150154330788013
2006 W32,2006-08-13,0.03247631568480045
2006 W33,2006-08-20,0.031568700204244494
2006 W34,2006-08-27,0.026981660527788023
2006 W35,2006-09-03,0.02468814068955979
2006 W36,2006-09-10,0.029786110758916635
2006 W37,2006-09-17,0.02748896408560128
2006 W38,2006-09-24,0.018742397918584643
2006 W39,2006-10-01,0.01783478243802861
2006 W40,2006-10-08,0.016003230719024514
2006 W41,2006-10-15,0.020177264549933228
2006 W42,2006-10-22,0.024351298380841938
2006 W43,2006-10-29,0.02436761913873404
2006 W44,2006-11-05,0.018856643223829506
2006 W45,2006-11-12,0.02072083645861781
2006 W46,2006-11-19,0.02812864712409514
2006 W47,2006-11-26,0.02999284035888344
2006 W48,2006-12-03,0.03210161828486065
2006 W49,2006-12-10,0.03696588416829016
2006 W50,2006-12-17,0.030511024421958126
2006 W51,2006-12-24,0.03331366123554325
2006 W52,2006-12-31,0.03563982258955569
2007 W01,2007-01-07,0.03808283603653187
2007 W02,2007-01-14,0.03151203090600795
2007 W03,2007-01-21,0.022759117777588857
2007 W04,2007-01-28,0.02231347041625682
2007 W05,2007-02-04,0.021867823054924927
2007 W06,2007-02-11,0.01912865585536473
2007 W07,2007-02-18,0.020068912851705038
2007 W08,2007-02-25,0.025166882921061885
2007 W09,2007-03-04,0.021025490605937308
2007 W10,2007-03-11,0.01919393888693321
2007 W11,2007-03-18,0.022906004598617854
2007 W12,2007-03-25,0.0247701978334063
2007 W13,2007-04-01,0.0220310306338461
2007 W14,2007-04-08,0.022047351391738204
2007 W15,2007-04-15,0.02298760838807844
2007 W16,2007-04-22,0.026248586485800446
2007 W17,2007-04-29,0.018406008964252648
2007 W18,2007-05-06,0.030900909193825397
2007 W19,2007-05-13,0.026759516878700894
2007 W20,2007-05-20,0.031871087579634506
2007 W21,2007-05-27,0.039738146238020494
2007 W22,2007-06-03,0.042526275711257
