time,t,data/C146_2.csv
2010 Apr,2010-04-30,0.011363342944442023
2010 May,2010-05-31,0.005141943165354046
2010 Jun,2010-06-30,0.005938804492834682
2010 Jul,2010-07-31,0.004106955860624539
2010 Aug,2010-08-31,0.010166975082841978
2010 Sep,2010-09-30,0.009209450445410328
2010 Oct,2010-10-31,0.013516518196554361
2010 Nov,2010-11-30,0.00817302864684194
2010 Dec,2010-12-31,0.011603620662449243
2011 Jan,2011-01-31,0.016788598642968833
2011 Feb,2011-02-28,0.011444391846336999
2011 Mar,2011-03-14,0.01662721808609835
