time,t,data/C307_4.csv
2013 Jan,2013-01-31,0.02513443492815299
2013 Feb,2013-02-28,0.02815031783622086
2013 Mar,2013-03-31,0.025813910008724916
2013 Apr,2013-04-30,0.020660066594255802
2013 May,2013-05-31,0.03585797973682805
2013 Jun,2013-06-30,0.030422802300528837
2013 Jul,2013-07-31,0.029141664144156983
2013 Aug,2013-08-31,0.02272057121490002
2013 Sep,2013-09-30,0.023341375687754847
2013 Oct,2013-10-31,0.022413240504976763
2013 Nov,2013-11-30,0.024091273303538045
2013 Dec,2013-12-15,0.02259833336300992
