time,t,data/E630_15.csv
2006 W01,2006-01-08,0.07437309829257095
2006 W02,2006-01-15,0.07235708429419141
2006 W03,2006-01-22,0.08887787767320673
2006 W04,2006-01-29,0.07800554312261469
2006 W05,2006-02-05,0.06248806625509237
2006 W06,2006-02-12,0.0691970231585747
2006 W07,2006-02-19,0.05662622822422082
2006 W08,2006-02-26,0.0854394982727424
2006 W09,2006-03-05,0.0683698131780589
2006 W10,2006-03-12,0.1196471730616031
2006 W11,2006-03-19,0.06584125255202049
2006 W12,2006-03-26,0.12006819121448316
2006 W13,2006-04-02,0.19210910594317304
2006 W14,2006-04-09,0.09194304711801232
2006 W15,2006-04-16,0.028287669119776423
2006 W16,2006-04-23,0.01885998878492785
2006 W17,2006-04-30,0.08270179353274307
2006 W18,2006-05-07,0.10985831317797569
2006 W19,2006-05-14,0.09685184324693905
2006 W20,2006-05-21,0.15824894257662422
2006 W21,2006-05-28,0.19333299933644432
2006 W22,2006-06-04,0.14234090683278228
2006 W23,2006-06-11,0.11531239467738191
2006 W24,2006-06-18,0.12265533917109259
2006 W25,2006-06-25,0.08480045098052574
2006 W26,2006-07-02,0.07515180722186088
2006 W27,2006-07-09,0.06211940111981038
2006 W28,2006-07-16,0.04908856936730222
2006 W29,2006-07-23,0.04967794048559483
2006 W30,2006-07-30,0.060314889595639035
2006 W31,2006-08-06,0.07808886025957008
2006 W32,2006-08-13,0.044629068338913364
2006 W33,2006-08-20,0.023554372368385465
2006 W34,2006-08-27,0.11303402126871365
2006 W35,2006-09-03,0.16562759609039454
2006 W36,2006-09-10,0.08905583858090761
2006 W37,2006-09-17,0.03276850555493482
2006 W38,2006-09-24,0.02425148246384907
2006 W39,2006-10-01,0.02260887150173283
2006 W40,2006-10-08,0.024266869502772296
2006 W41,2006-10-15,0.022100571958693412
2006 W42,2006-10-22,0.006108135079238224
2006 W43,2006-10-29,0
2006 W44,2006-11-05,0
2006 W45,2006-11-12,0
2006 W46,2006-11-19,0
2006 W47,2006-11-26,0
2006 W48,2006-12-03,0.011590346554376163
2006 W49,2006-12-10,0.01854455448700186
2006 W50,2006-12-17,0.003090759081166976
2006 W51,2006-12-24,0
2006 W52,2006-12-31,0.020423218048314536
2007 W01,2007-01-07,0.054221587526550825
2007 W02,2007-01-14,0.06378577584860338
2007 W03,2007-01-21,0.05177374875676872
2007 W04,2007-01-28,0.11692810307530614
2007 W05,2007-02-04,0.16073727282450961
2007 W06,2007-02-11,0.1681294454461267
2007 W07,2007-02-18,0.1251550745417475
2007 W08,2007-02-25,0.10192097747026187
2007 W09,2007-03-04,0.11367887335601956
2007 W10,2007-03-11,0.11501766456117306
2007 W11,2007-03-18,0.1200688611012827
2007 W12,2007-03-25,0.12563038453077632
2007 W13,2007-04-01,0.1522957071187998
2007 W14,2007-04-08,0.19593236924967633
2007 W15,2007-04-15,0.21166416101795982
2007 W16,2007-04-22,0.1413089157569955
2007 W17,2007-04-29,0.14677535441507367
2007 W18,2007-05-06,0.09695069655568662
2007 W19,2007-05-13,0.10738411890571356
2007 W20,2007-05-20,0.17790527486435967
2007 W21,2007-05-27,0.21142794917719257
2007 W22,2007-06-03,0.29376717285913584
2007 W23,2007-06-10,0.3258906761963173
2007 W24,2007-06-17,0.25238328610451044
2007 W25,2007-06-24,0.23417780504400676
2007 W26,2007-07-01,0.2062108221362622
2007 W27,2007-07-08,0.23667870384907183
2007 W28,2007-07-15,0.32651667916094224
2007 W29,2007-07-22,0.3514369036021141
2007 W30,2007-07-29,0.217578051599423
2007 W31,2007-08-05,0.11038403700785236
2007 W32,2007-08-12,0.12661147163802752
2007 W33,2007-08-19,0.07946119179353478
2007 W34,2007-08-26,0.04044598447403797
2007 W35,2007-09-02,0.0512233873467114
2007 W36,2007-09-09,0.08217240364677801
2007 W37,2007-09-16,0.14660912686716954
2007 W38,2007-09-23,0.16896388040827376
2007 W39,2007-09-30,0.13072344985729964
2007 W40,2007-10-07,0.013370263575263502
2007 W41,2007-10-14,0.020055395362895256
2007 W42,2007-10-21,0.1880362577057874
2007 W43,2007-10-28,0.25071501027438325
2007 W44,2007-11-04,0.056006706826956965
2007 W45,2007-11-11,0.0033650461312932254
2007 W46,2007-11-18,0.06939039187821615
2007 W47,2007-11-25,0.08326847025385938
2007 W48,2007-12-02,0.043759529378562444
2007 W49,2007-12-09,0.06126334112998741
2007 W50,2007-12-16,0.04623636384807716
2007 W51,2007-12-23,0.05548363661769258
2007 W52,2007-12-30,0.027005727775612335
2008 W01,2008-01-06,0.0282625092318073
2008 W02,2008-01-13,0.03598715325640466
2008 W03,2008-01-20,0.04798287100853955
2008 W04,2008-01-27,0.07337734594039169
2008 W05,2008-02-03,0.09783646125385559
2008 W06,2008-02-10,0.1158152805373253
2008 W07,2008-02-17,0.1407363575036267
2008 W08,2008-02-24,0.06540682119246043
2008 W09,2008-03-02,0.1401783694097015
2008 W10,2008-03-09,0.17726913863356095
2008 W11,2008-03-16,0.1747926570987562
2008 W12,2008-03-23,0.1484607030263227
2008 W13,2008-03-30,0.1714985831714366
2008 W14,2008-04-06,0.17001483298955467
2008 W15,2008-04-13,0.14195888448031402
2008 W16,2008-04-20,0.14682668786418407
2008 W17,2008-04-27,0.1599391741468468
2008 W18,2008-05-04,0.1016337069489364
2008 W19,2008-05-11,0.08650255552267427
2008 W20,2008-05-18,0.07941193767400855
2008 W21,2008-05-25,0.06932576336454624
2008 W22,2008-06-01,0.11544639261673069
2008 W23,2008-06-08,0.12231890364436601
2008 W24,2008-06-15,0.12879179723062278
2008 W25,2008-06-22,0.30455619027277253
2008 W26,2008-06-29,0.33328435633188286
2008 W27,2008-07-06,0.3986179909422502
2008 W28,2008-07-13,0.44680829574844105
2008 W29,2008-07-20,0.4497898167345442
2008 W30,2008-07-27,0.42596514426638166
2008 W31,2008-08-03,0.39996824816482524
2008 W32,2008-08-10,0.2603140273669714
2008 W33,2008-08-17,0.19490993690149608
2008 W34,2008-08-24,0.08879553622167165
2008 W35,2008-08-31,0.08460880610384684
2008 W36,2008-09-07,0.08939084828163352
2008 W37,2008-09-14,0.09925799492410686
2008 W38,2008-09-21,0.10331570264123087
2008 W39,2008-09-28,0.03889016301397356
2008 W40,2008-10-05,0
2008 W41,2008-10-12,0
2008 W42,2008-10-19,0
2008 W43,2008-10-26,0
2008 W44,2008-11-02,0
2008 W45,2008-11-09,0.027462799073716723
2008 W46,2008-11-16,0.024411376954414865
2008 W47,2008-11-23,0.0030514221193018586
2008 W48,2008-11-30,0
2008 W49,2008-12-07,0.019097202930043793
2008 W50,2008-12-14,0.022280070085051094
2008 W51,2008-12-21,0.04373729586348141
2008 W52,2008-12-28,0.05591462965726146
2009 W01,2009-01-04,0.08647054869943148
2009 W02,2009-01-11,0.1945989545967334
2009 W03,2009-01-18,0.21181990280381782
2009 W04,2009-01-25,0.15156592184415565
2009 W05,2009-02-01,0.1445300349206174
2009 W06,2009-02-08,0.10891463543779771
2009 W07,2009-02-15,0.1515896262014157
2009 W08,2009-02-22,0.2993723622098981
2009 W09,2009-03-01,0.29082569381988305
2009 W10,2009-03-08,0.314455462557322
2009 W11,2009-03-15,0.3631425489058911
2009 W12,2009-03-22,0.3689388286454431
2009 W13,2009-03-29,0.35808769126047785
2009 W14,2009-04-05,0.3660570857746741
2009 W15,2009-04-12,0.16680369460793698
2009 W16,2009-04-19,0.1837826979655434
2009 W17,2009-04-26,0.18942005751544433
2009 W18,2009-05-03,0.189917908427323
2009 W19,2009-05-10,0.10473796407683658
2009 W20,2009-05-17,0.09606112965484946
2009 W21,2009-05-24,0.0920057092002681
2009 W22,2009-05-31,0.1301853045085496
2009 W23,2009-06-07,0.14774334174594422
2009 W24,2009-06-14,0.14882058299411136
2009 W25,2009-06-21,0.2552484945919963
2009 W26,2009-06-28,0.2948805944420683
2009 W27,2009-07-05,0.4328116748134799
2009 W28,2009-07-12,0.39870455046237024
2009 W29,2009-07-19,0.4364491500216332
2009 W30,2009-07-26,0.4710759136881933
2009 W31,2009-08-02,0.43574036432552815
2009 W32,2009-08-09,0.44385561803414186
2009 W33,2009-08-16,0.43800201934674776
2009 W34,2009-08-23,0.45082469906860995
2009 W35,2009-08-30,0.39867750432542126
2009 W36,2009-09-06,0.3784026893150571
2009 W37,2009-09-13,0.3842123361733647
2009 W38,2009-09-20,0.44970518802046655
2009 W39,2009-09-27,0.42337998434300467
2009 W40,2009-10-04,0.24580948562400226
2009 W41,2009-10-11,0.12734987127809194
2009 W42,2009-10-18,0.15013097649808607
2009 W43,2009-10-25,0.47618459255204093
2009 W44,2009-11-01,0.5227636805597488
2009 W45,2009-11-08,0.19577038947506564
2009 W46,2009-11-15,0.23071435486969827
2009 W47,2009-11-22,0.2608571482543694
2009 W48,2009-11-29,0.25456652275852354
2009 W49,2009-12-06,0.1985694096838758
2009 W50,2009-12-13,0.10208921008597928
2009 W51,2009-12-20,0.24002684034558114
2009 W52,2009-12-27,0.22249788401765724
2009 W53,2009-12-28,0.09979518972218976
