time,t,data/E630_3.csv
2008 W01,2008-01-06,0.04938040844582902
2008 W02,2008-01-13,0.04713049498096227
2008 W03,2008-01-20,0.04470751124956733
2008 W04,2008-01-27,0.05941848390446523
2008 W05,2008-02-03,0.05076497057805471
2008 W06,2008-02-10,0.08537902388369681
2008 W07,2008-02-17,0.07205261336102459
2008 W08,2008-02-24,0.08278296988577365
2008 W09,2008-03-02,0.06841813776393217
2008 W10,2008-03-09,0.06011076497057807
2008 W11,2008-03-16,0.06478366216683976
2008 W12,2008-03-23,0.07014884042921427
2008 W13,2008-03-30,0.06236067843544481
2008 W14,2008-04-06,0.06236067843544481
2008 W15,2008-04-13,0.06772585669781933
2008 W16,2008-04-20,0.06841813776393217
2008 W17,2008-04-27,0.06755278643129113
2008 W18,2008-05-04,0.07257182416060921
2008 W19,2008-05-11,0.07118726202838355
2008 W20,2008-05-18,0.07516787815853238
2008 W21,2008-05-25,0.055784008307372804
2008 W22,2008-06-01,0.060283835237106266
2008 W23,2008-06-08,0.06287988923502943
2008 W24,2008-06-15,0.06097611630321913
2008 W25,2008-06-22,0.06461059190031154
2008 W26,2008-06-29,0.07291796469366565
2008 W27,2008-07-06,0.07637937002422986
2008 W28,2008-07-13,0.08451367255105574
2008 W29,2008-07-20,0.0935133264105227
2008 W30,2008-07-27,0.09489788854274839
2008 W31,2008-08-03,0.07326410522672205
2008 W32,2008-08-10,0.06634129456559364
2008 W33,2008-08-17,0.06097611630321913
2008 W34,2008-08-24,0.049899619245413654
2008 W35,2008-08-31,0.050938040844582894
2008 W36,2008-09-07,0.05111111111111113
2008 W37,2008-09-14,0.05318795430944965
2008 W38,2008-09-21,0.04488058151609554
2008 W39,2008-09-28,0.042111457251644197
2008 W40,2008-10-05,0.04868812737971618
2008 W41,2008-10-12,0.0459190031152648
2008 W42,2008-10-19,0.041419176185531335
2008 W43,2008-10-26,0.043322949117341664
2008 W44,2008-11-02,0.0459190031152648
2008 W45,2008-11-09,0.043496019383869856
2008 W46,2008-11-16,0.04263066805122881
2008 W47,2008-11-23,0.04263066805122881
2008 W48,2008-11-30,0.04297680858428523
2008 W49,2008-12-07,0.04297680858428523
2008 W50,2008-12-14,0.04661128418137764
2008 W51,2008-12-21,0.043149878850813436
2008 W52,2008-12-28,0.03778470058843892
