time,t,data/E508_1.csv
2008 W01,2008-01-06,0.035276607714465766
2008 W02,2008-01-13,0.03133498784044094
2008 W03,2008-01-20,0.021809406478214263
2008 W04,2008-01-27,0.020741415188538
2008 W05,2008-02-03,0.02979587912772648
2008 W06,2008-02-10,0.029127680710987036
2008 W07,2008-02-17,0.024791898849559714
2008 W08,2008-02-24,0.02271597904923997
2008 W09,2008-03-02,0.02534372563192319
2008 W10,2008-03-09,0.03291163579005087
2008 W11,2008-03-16,0.04536715459196934
2008 W12,2008-03-23,0.045021793612530975
2008 W13,2008-03-30,0.04393503270440698
2008 W14,2008-04-06,0.04393503270440698
2008 W15,2008-04-13,0.044305544972565315
2008 W16,2008-04-20,0.041951084034481154
2008 W17,2008-04-27,0.037314988277890045
2008 W18,2008-05-04,0.038889759265655195
2008 W19,2008-05-11,0.039205088855577185
2008 W20,2008-05-18,0.03771384266990446
2008 W21,2008-05-25,0.03480361332958279
2008 W22,2008-06-01,0.03392769780202172
2008 W23,2008-06-08,0.03382759317030045
2008 W24,2008-06-15,0.038587568408646626
2008 W25,2008-06-22,0.04573503911354499
2008 W26,2008-06-29,0.04886205754693803
2008 W27,2008-07-06,0.05544193498997681
2008 W28,2008-07-13,0.06701978643327909
2008 W29,2008-07-20,0.0655745258128033
2008 W30,2008-07-27,0.05532631414033875
2008 W31,2008-08-03,0.04983432378253082
2008 W32,2008-08-10,0.04102086174421129
2008 W33,2008-08-17,0.038902897998568615
2008 W34,2008-08-24,0.033292659044539936
2008 W35,2008-08-31,0.028970015916026038
2008 W36,2008-09-07,0.03188024525634771
2008 W37,2008-09-14,0.03164506193719756
2008 W38,2008-09-21,0.030509875413478403
2008 W39,2008-09-28,0.02833935673618207
2008 W40,2008-10-05,0.024918030685528513
2008 W41,2008-10-12,0.02337291569491078
2008 W42,2008-10-19,0.02416874751709484
2008 W43,2008-10-26,0.025456343342609617
2008 W44,2008-11-02,0.025448835495230523
2008 W45,2008-11-09,0.025080950973654873
2008 W46,2008-11-16,0.021769990279474013
2008 W47,2008-11-23,0.021270718428764202
2008 W48,2008-11-30,0.024664265444115107
2008 W49,2008-12-07,0.024676277999921652
2008 W50,2008-12-14,0.023924742477274254
2008 W51,2008-12-21,0.020114509932383583
2008 W52,2008-12-28,0.01942754189719639
2009 W01,2009-01-04,0.020850278975534885
2009 W02,2009-01-11,0.021907946975064884
2009 W03,2009-01-18,0.02174371281364718
2009 W04,2009-01-25,0.025974384811767167
2009 W05,2009-02-01,0.026815263718225797
2009 W06,2009-02-08,0.026132049606728155
2009 W07,2009-02-15,0.021315610088616203
2009 W08,2009-02-22,0.020804362644853427
2009 W09,2009-03-01,0.020633946830265835
2009 W10,2009-03-08,0.023275391956373542
2009 W11,2009-03-15,0.027918917282952753
2009 W12,2009-03-22,0.028620901012898124
2009 W13,2009-03-29,0.02856271519571014
2009 W14,2009-04-05,0.025974384811767167
2009 W15,2009-04-12,0.023530580489871767
2009 W16,2009-04-19,0.02356561711097422
2009 W17,2009-04-26,0.023640945846344463
2009 W18,2009-05-03,0.028497021531143057
2009 W19,2009-05-10,0.03134549882677168
2009 W20,2009-05-17,0.03401528935477782
2009 W21,2009-05-24,0.036653546923791774
2009 W22,2009-05-31,0.03873021750884943
2009 W23,2009-06-07,0.0434576587418862
2009 W24,2009-06-14,0.05213172508053386
2009 W25,2009-06-21,0.06204208362093915
2009 W26,2009-06-28,0.06801833013469871
2009 W27,2009-07-05,0.06970008794761597
2009 W28,2009-07-12,0.06780811040808406
2009 W29,2009-07-19,0.06091027562854059
2009 W30,2009-07-26,0.05448017974071475
2009 W31,2009-08-02,0.05390733098568981
2009 W32,2009-08-09,0.05297119626560891
2009 W33,2009-08-16,0.05498908666222773
2009 W34,2009-08-23,0.05485331975545577
2009 W35,2009-08-30,0.05275732788002726
2009 W36,2009-09-06,0.051883966117023735
2009 W37,2009-09-13,0.06651175542729365
2009 W38,2009-09-20,0.06514357537324326
2009 W39,2009-09-27,0.06780811040808406
2009 W40,2009-10-04,0.06701978643327909
2009 W41,2009-10-11,0.04588744841534062
2009 W42,2009-10-18,0.04598467503889989
2009 W43,2009-10-25,0.049742352652136904
2009 W44,2009-11-01,0.0488377641445126
2009 W45,2009-11-08,0.05105316973415132
2009 W46,2009-11-15,0.05804021813224265
2009 W47,2009-11-22,0.059854797417829494
2009 W48,2009-11-29,0.05945187627515141
2009 W49,2009-12-06,0.045262044728662014
2009 W50,2009-12-13,0.04024304875573706
2009 W51,2009-12-20,0.03882406560108812
2009 W52,2009-12-21,0.03645909367667322
