time,t,data/C590_1.csv
2009 Jan,2009-01-31,0.007268169436111511
2009 Feb,2009-02-28,0.010452580387543996
2009 Mar,2009-03-31,0.004677851667018503
2009 Apr,2009-04-30,0.005174740132441222
2009 May,2009-05-31,0.010632998441382558
2009 Jun,2009-06-30,0.01166552967489721
2009 Jul,2009-07-31,0.008687780187694952
2009 Aug,2009-08-31,0.01836386926373268
2009 Sep,2009-09-30,0.014048343243714359
2009 Oct,2009-10-31,0.012609253422582515
2009 Nov,2009-11-30,0.014909657103674288
2009 Dec,2009-12-27,0.011408343795568524
