time,t,data/C135_3.csv
2013 Sep,2013-09-30,0.002475682031480849
2013 Oct,2013-10-31,0.002431977512366819
2013 Nov,2013-11-30,0.0021132496069104154
2013 Dec,2013-12-31,0.0021382634243729305
2014 Jan,2014-01-31,0.0063335543106655505
2014 Feb,2014-02-28,0.004708770758727967
2014 Mar,2014-03-31,0.0031069647666188468
2014 Apr,2014-04-30,0.0031548489724554044
2014 May,2014-05-31,0.002469551824287807
2014 Jun,2014-06-30,0.0024258044365920092
2014 Jul,2014-07-31,0.0025653416702518077
2014 Aug,2014-08-17,0.0022695913246238673
