time,t,data/C966_1.csv
2009 W01,2009-01-04,0.017981050448711067
2009 W02,2009-01-11,0.017962744467088565
2009 W03,2009-01-18,0.022760437150654872
2009 W04,2009-01-25,0.02762220076990002
2009 W05,2009-02-01,0.029234652651149468
2009 W06,2009-02-08,0.025761051543217284
2009 W07,2009-02-15,0.027830049936238943
2009 W08,2009-02-22,0.02818739795249503
2009 W09,2009-03-01,0.0313878937394973
2009 W10,2009-03-08,0.033424815569618765
2009 W11,2009-03-15,0.032539263708629806
2009 W12,2009-03-22,0.031210935917146354
2009 W13,2009-03-29,0.033232602762582386
2009 W14,2009-04-05,0.03189512198028768
2009 W15,2009-04-12,0.033924587769862236
2009 W16,2009-04-19,0.03138522411717734
2009 W17,2009-04-26,0.034868394770400574
2009 W18,2009-05-03,0.034712605574247296
2009 W19,2009-05-10,0.03642588252672682
2009 W20,2009-05-17,0.03605477492938611
2009 W21,2009-05-24,0.03395378216358588
2009 W22,2009-05-31,0.036931309226468645
2009 W23,2009-06-07,0.03847495614556737
2009 W24,2009-06-14,0.03825378097179019
2009 W25,2009-06-21,0.034103662388120154
2009 W26,2009-06-28,0.03667255832725069
2009 W27,2009-07-05,0.03889220208087524
2009 W28,2009-07-12,0.035123839488958
2009 W29,2009-07-19,0.03831823328208614
2009 W30,2009-07-26,0.03906649028090625
2009 W31,2009-08-02,0.04023006423778705
2009 W32,2009-08-09,0.04672563671684127
2009 W33,2009-08-16,0.05690109287663725
2009 W34,2009-08-23,0.061398920149724284
2009 W35,2009-08-30,0.059625251766837084
2009 W36,2009-09-06,0.06186271827190598
2009 W37,2009-09-13,0.06564448734908886
2009 W38,2009-09-20,0.07335244973601725
2009 W39,2009-09-27,0.07252700251468888
2009 W40,2009-10-04,0.0708178340305338
2009 W41,2009-10-11,0.06378490471593551
2009 W42,2009-10-18,0.04859208409310309
2009 W43,2009-10-25,0.05094363998236143
2009 W44,2009-11-01,0.06682674866220933
2009 W45,2009-11-08,0.072913106177077
2009 W46,2009-11-15,0.07810961213286031
2009 W47,2009-11-22,0.08628295613000106
2009 W48,2009-11-29,0.11028198128978073
2009 W49,2009-12-06,0.10501226357753227
2009 W50,2009-12-13,0.09596682040830917
2009 W51,2009-12-20,0.07013135971968965
2009 W52,2009-12-27,0.053280322261551466
2009 W53,2009-12-28,0.04872709070756909
