time,t,data/C315_3.csv
2008 W01,2008-01-06,0.0713248109880735
2008 W02,2008-01-13,0.06826317485991792
2008 W03,2008-01-20,0.07094765571166345
2008 W04,2008-01-27,0.06002337436232001
2008 W05,2008-02-03,0.06744555472129307
2008 W06,2008-02-10,0.08457195578365881
2008 W07,2008-02-17,0.07260039619962338
2008 W08,2008-02-24,0.06317524595195036
2008 W09,2008-03-02,0.059717538878455254
2008 W10,2008-03-09,0.059814433427461344
2008 W11,2008-03-16,0.06227716528572174
2008 W12,2008-03-23,0.06380351638425061
2008 W13,2008-03-30,0.0665777501548962
2008 W14,2008-04-06,0.07010571542727215
2008 W15,2008-04-13,0.07151551181360735
2008 W16,2008-04-20,0.07147111789673208
2008 W17,2008-04-27,0.07643049746279115
2008 W18,2008-05-04,0.0760684457689702
2008 W19,2008-05-11,0.07605141201608218
2008 W20,2008-05-18,0.0814722953006144
2008 W21,2008-05-25,0.08627977046414806
2008 W22,2008-06-01,0.07878955160213788
2008 W23,2008-06-08,0.07488121410285366
2008 W24,2008-06-15,0.0718500103264111
2008 W25,2008-06-22,0.08708310734256085
2008 W26,2008-06-29,0.09547124142763118
2008 W27,2008-07-06,0.09246897733787053
2008 W28,2008-07-13,0.09104613300031462
2008 W29,2008-07-20,0.09428244954052298
2008 W30,2008-07-27,0.10344747717091081
2008 W31,2008-08-03,0.11277212988501978
2008 W32,2008-08-10,0.1075900638141875
2008 W33,2008-08-17,0.10285748844953925
2008 W34,2008-08-24,0.10082674708675263
2008 W35,2008-08-31,0.10547763029132062
2008 W36,2008-09-07,0.09760490682378622
2008 W37,2008-09-14,0.10323322826773008
2008 W38,2008-09-21,0.10475420246328336
2008 W39,2008-09-28,0.10745137418474433
2008 W40,2008-10-05,0.10814242340601712
2008 W41,2008-10-12,0.10061263605287896
2008 W42,2008-10-19,0.10464997326714139
2008 W43,2008-10-26,0.10203201895169879
2008 W44,2008-11-02,0.09679224998021575
2008 W45,2008-11-09,0.09722094080360713
2008 W46,2008-11-16,0.10887048364277183
2008 W47,2008-11-23,0.10948389176377034
2008 W48,2008-11-30,0.10696656365991172
2008 W49,2008-12-07,0.09615946294941605
2008 W50,2008-12-14,0.09941457934833593
2008 W51,2008-12-21,0.0875610175085748
2008 W52,2008-12-26,0.07226325978741105
