time,t,data/C414_1.csv
2010 W14,2010-04-11,0.051445008026483885
2010 W15,2010-04-18,0.05021377581210656
2010 W16,2010-04-25,0.052153012662860126
2010 W17,2010-05-02,0.04307341181263214
2010 W18,2010-05-09,0.03952878388730601
2010 W19,2010-05-16,0.03727977577479622
2010 W20,2010-05-23,0.04008724319428918
2010 W21,2010-05-30,0.03435225477518647
2010 W22,2010-06-06,0.035567012459710244
2010 W23,2010-06-13,0.03157624559687293
2010 W24,2010-06-20,0.03184883990387775
2010 W25,2010-06-27,0.030030916964406622
2010 W26,2010-07-04,0.029336175828046887
2010 W27,2010-07-11,0.030107690834842375
2010 W28,2010-07-18,0.030941958136934143
2010 W29,2010-07-25,0.033045864291068615
2010 W30,2010-08-01,0.030864199144123257
2010 W31,2010-08-08,0.03050105019923493
2010 W32,2010-08-15,0.030508405779635955
2010 W33,2010-08-22,0.03163579077154793
2010 W34,2010-08-29,0.03435880036607905
2010 W35,2010-09-05,0.03677099290545001
2010 W36,2010-09-12,0.03664030000368172
2010 W37,2010-09-19,0.03684487708358535
2010 W38,2010-09-26,0.03465027399611318
2010 W39,2010-10-03,0.03598972518714066
2010 W40,2010-10-10,0.03238824913328657
2010 W41,2010-10-17,0.02905630256127021
2010 W42,2010-10-24,0.029794421919548522
2010 W43,2010-10-31,0.026981135710559753
2010 W44,2010-11-07,0.03508383421817436
2010 W45,2010-11-14,0.04218476062036414
2010 W46,2010-11-21,0.04322861250506641
2010 W47,2010-11-28,0.0483815664090351
2010 W48,2010-12-05,0.04980061548797372
2010 W49,2010-12-12,0.04807047789793156
2010 W50,2010-12-19,0.04771767273798218
2010 W51,2010-12-26,0.04910800878342678
2010 W52,2011-01-02,0.06135991008819164
2011 W01,2011-01-09,0.06675141917249627
2011 W02,2011-01-16,0.0670667896821904
2011 W03,2011-01-23,0.06644970902640404
2011 W04,2011-01-30,0.06561125167047668
2011 W05,2011-02-06,0.0679876492410568
2011 W06,2011-02-13,0.06405064050623074
2011 W07,2011-02-20,0.06368933045644268
2011 W08,2011-02-27,0.05695352337902489
2011 W09,2011-03-06,0.06555035797272817
2011 W10,2011-03-13,0.061416828269866275
2011 W11,2011-03-20,0.06725370023416657
2011 W12,2011-03-23,0.059509675134816004
