time,t,data/C390_2.csv
2010 Jan,2010-01-31,0.03371038061243338
2010 Feb,2010-02-28,0.03774519026326303
2010 Mar,2010-03-31,0.032108982041072306
2010 Apr,2010-04-30,0.029758986980743883
2010 May,2010-05-31,0.03247907082629968
2010 Jun,2010-06-30,0.034917206809015125
2010 Jul,2010-07-31,0.03529064598018119
2010 Aug,2010-08-31,0.03256523588005619
2010 Sep,2010-09-30,0.03378280049310809
2010 Oct,2010-10-31,0.024108689956144312
2010 Nov,2010-11-30,0.018659931531856595
2010 Dec,2010-12-31,0.01978428668994756
2011 Jan,2011-01-31,0.02072016116215439
2011 Feb,2011-02-28,0.022501449686223477
2011 Mar,2011-03-31,0.022780906236442754
2011 Apr,2011-04-30,0.02306001915733499
2011 May,2011-05-31,0.022963029779776562
2011 Jun,2011-06-30,0.01967389576863438
2011 Jul,2011-07-31,0.022769824190645552
2011 Aug,2011-08-31,0.02727446103887737
2011 Sep,2011-09-30,0.01910295564174925
2011 Oct,2011-10-31,0.015344338062531951
2011 Nov,2011-11-30,0.011022340201624514
2011 Dec,2011-12-31,0.012428213685897027
2012 Jan,2012-01-31,0.017213939323651582
2012 Feb,2012-02-29,0.01467640855808839
2012 Mar,2012-03-31,0.014579505087861724
2012 Apr,2012-04-30,0.013825925973652224
2012 May,2012-05-31,0.014761886353190819
2012 Jun,2012-06-30,0.01288163258293279
2012 Jul,2012-07-31,0.015413837093926783
2012 Aug,2012-08-31,0.01682022602218987
2012 Sep,2012-09-30,0.015220631504795773
2012 Oct,2012-10-31,0.017002177750860145
2012 Nov,2012-11-30,0.010520555476807178
2012 Dec,2012-12-12,0.010987547732261217
