time,t,data/E1_81.csv
2010 W39,2010-10-03,0.142857142857143
2010 W40,2010-10-10,0.0547945205479452
2010 W41,2010-10-17,0.0127659574468085
2010 W42,2010-10-24,0.0212765957446809
2010 W43,2010-10-31,0.00454545454545455
2010 W44,2010-11-07,0
2010 W45,2010-11-14,0.00403225806451613
2010 W46,2010-11-21,0.0078740157480315
2010 W47,2010-11-28,0.00986842105263158
2010 W48,2010-12-05,0.00955414012738854
2010 W49,2010-12-12,0.0236220472440944
2010 W50,2010-12-19,0.0461538461538461
2010 W51,2010-12-26,0.0335820895522388
2010 W52,2011-01-02,0.0988700564971751
2011 W01,2011-01-09,0.118811881188119
2011 W02,2011-01-16,0.217864923747276
2011 W03,2011-01-23,0.243373493975904
2011 W04,2011-01-30,0.219653179190752
2011 W05,2011-02-06,0.172131147540983
2011 W06,2011-02-13,0.12012012012012
2011 W07,2011-02-20,0.115168539325843
2011 W08,2011-02-27,0.116923076923077
2011 W09,2011-03-06,0.0688524590163934
2011 W10,2011-03-13,0.051413881748072
2011 W11,2011-03-20,0.0635359116022099
2011 W12,2011-03-27,0.08
2011 W13,2011-04-03,0.0595238095238095
2011 W14,2011-04-10,0.0193236714975845
2011 W15,2011-04-17,0
2011 W16,2011-04-24,0.0900900900900901
2011 W17,2011-05-01,0.0238095238095238
2011 W18,2011-05-08,0.0288461538461538
2011 W19,2011-05-15,0.0149253731343284
2011 W20,2011-05-22,0.0196078431372549
2011 W21,2011-05-29,0.0172413793103448
2011 W22,2011-06-05,0
2011 W23,2011-06-12,0
2011 W24,2011-06-19,0.0212765957446809
2011 W25,2011-06-26,0.0526315789473684
2011 W26,2011-07-03,0.0483870967741935
2011 W27,2011-07-10,0.0307692307692308
2011 W28,2011-07-17,0
2011 W29,2011-07-24,0.0263157894736842
2011 W30,2011-07-31,0.0123456790123457
2011 W31,2011-08-07,0.0163934426229508
2011 W32,2011-08-14,0.0307692307692308
2011 W33,2011-08-21,0.0208333333333333
2011 W34,2011-08-28,0.0227272727272727
2011 W35,2011-09-04,0
2011 W36,2011-09-11,0
2011 W37,2011-09-18,0.0181818181818182
2011 W38,2011-09-25,0
2011 W39,2011-10-02,0.016260162601626
2011 W40,2011-10-09,0.00735294117647058
2011 W41,2011-10-16,0.008130081300813
2011 W42,2011-10-23,0.0109090909090909
2011 W43,2011-10-30,0.00738007380073801
2011 W44,2011-11-06,0.0149812734082397
2011 W45,2011-11-13,0.049469964664311
2011 W46,2011-11-20,0.034375
2011 W47,2011-11-27,0.0507936507936507
2011 W48,2011-12-04,0.0247252747252748
2011 W49,2011-12-11,0.0327380952380953
2011 W50,2011-12-18,0.112676056338028
2011 W51,2011-12-25,0.108465608465608
2011 W52,2012-01-01,0.18688524590164
2012 W01,2012-01-08,0.23224043715847
2012 W02,2012-01-15,0.197492163009405
2012 W03,2012-01-22,0.248618784530387
2012 W04,2012-01-29,0.234463276836158
2012 W05,2012-02-05,0.338742393509128
2012 W06,2012-02-12,0.325635103926097
2012 W07,2012-02-19,0.3225
2012 W08,2012-02-26,0.294270833333334
2012 W09,2012-03-04,0.261290322580645
2012 W10,2012-03-11,0.217261904761905
2012 W11,2012-03-18,0.112903225806452
2012 W12,2012-03-25,0.114906832298137
2012 W13,2012-04-01,0.0774193548387096
2012 W14,2012-04-08,0.0775862068965517
2012 W15,2012-04-15,0.0114942528735632
2012 W16,2012-04-22,0
2012 W17,2012-04-29,0.0212765957446809
2012 W18,2012-05-06,0.0078740157480315
2012 W19,2012-05-13,0
2012 W20,2012-05-20,0
2012 W21,2012-05-27,0
2012 W22,2012-06-03,0
2012 W23,2012-06-10,0
2012 W24,2012-06-17,0
2012 W25,2012-06-24,0
2012 W26,2012-07-01,0
2012 W27,2012-07-08,0
2012 W28,2012-07-15,0.0285714285714286
2012 W29,2012-07-22,0.0338983050847458
2012 W30,2012-07-29,0.0208333333333333
2012 W31,2012-08-05,0.0377358490566038
2012 W32,2012-08-12,0.0454545454545455
2012 W33,2012-08-19,0.0697674418604651
2012 W34,2012-08-26,0.0740740740740741
2012 W35,2012-09-02,0.0595238095238095
2012 W36,2012-09-09,0.06
2012 W37,2012-09-16,0.06
2012 W38,2012-09-23,0
2012 W39,2012-09-30,0.0117647058823529
2012 W40,2012-10-07,0.019672131147541
2012 W41,2012-10-14,0.0127388535031847
2012 W42,2012-10-21,0.0160771704180064
2012 W43,2012-10-28,0.0274914089347079
2012 W44,2012-11-04,0.0249221183800623
2012 W45,2012-11-11,0.0212765957446809
2012 W46,2012-11-18,0.0347826086956522
2012 W47,2012-11-25,0.0269461077844311
2012 W48,2012-12-02,0.0305810397553517
2012 W49,2012-12-09,0.0514469453376206
2012 W50,2012-12-16,0.0909090909090909
2012 W51,2012-12-23,0.150837988826816
2012 W52,2012-12-30,0.185238115860436
2013 W01,2013-01-06,0.219638242894057
2013 W02,2013-01-13,0.322352941176471
2013 W03,2013-01-20,0.347222222222223
2013 W04,2013-01-27,0.285714285714286
2013 W05,2013-02-03,0.250544662309368
2013 W06,2013-02-10,0.148514851485148
2013 W07,2013-02-17,0.1171875
2013 W08,2013-02-24,0.128205128205128
2013 W09,2013-03-03,0.0929577464788733
2013 W10,2013-03-10,0.0809248554913295
2013 W11,2013-03-17,0.117302052785924
2013 W12,2013-03-24,0.0856269113149847
2013 W13,2013-03-31,0.0628930817610063
2013 W14,2013-04-07,0.0703517587939699
2013 W15,2013-04-14,0.0099009900990099
2013 W16,2013-04-21,0.00995024875621891
2013 W17,2013-04-28,0.0305676855895197
2013 W18,2013-05-05,0.0075
2013 W19,2013-05-12,0.0157657657657658
2013 W20,2013-05-19,0
2013 W21,2013-05-26,0.00552486187845304
2013 W22,2013-06-02,0
2013 W23,2013-06-09,0
2013 W24,2013-06-16,0
2013 W25,2013-06-23,0.00645161290322581
2013 W26,2013-06-30,0
2013 W27,2013-07-07,0
2013 W28,2013-07-14,0
2013 W29,2013-07-21,0
2013 W30,2013-07-28,0
2013 W31,2013-08-04,0
2013 W32,2013-08-11,0
2013 W33,2013-08-18,0
2013 W34,2013-08-25,0
2013 W35,2013-09-01,0.0136054421768707
2013 W36,2013-09-08,0.00689655172413793
2013 W37,2013-09-15,0.00666666666666667
2013 W38,2013-09-22,0.00671140939597315
2013 W39,2013-09-29,0
2013 W40,2013-10-06,0.00253164556962025
2013 W41,2013-10-13,0.00202020202020202
2013 W42,2013-10-20,0
2013 W43,2013-10-27,0.00400801603206412
2013 W44,2013-11-03,0.00982318271119843
2013 W45,2013-11-10,0.0128440366972477
2013 W46,2013-11-17,0.0241635687732342
2013 W47,2013-11-24,0.0363636363636363
2013 W48,2013-12-01,0.0410714285714285
2013 W49,2013-12-08,0.0765306122448979
2013 W50,2013-12-15,0.113559322033898
2013 W51,2013-12-22,0.170926517571885
2013 W52,2013-12-29,0.237265415549598
2014 W01,2014-01-05,0.244325767690254
2014 W02,2014-01-12,0.296650717703349
2014 W03,2014-01-19,0.277013752455795
2014 W04,2014-01-26,0.189130434782609
2014 W05,2014-02-02,0.130909090909091
2014 W06,2014-02-09,0.210204081632653
2014 W07,2014-02-16,0.142095914742451
2014 W08,2014-02-23,0.126785714285714
2014 W09,2014-03-02,0.162303664921466
2014 W10,2014-03-09,0.131118881118881
2014 W11,2014-03-16,0.166365280289331
2014 W12,2014-03-23,0.0915887850467289
2014 W13,2014-03-30,0.0508166969147005
2014 W14,2014-04-06,0.0168067226890756
2014 W15,2014-04-13,0.0108108108108108
2014 W16,2014-04-20,0.0287769784172662
2014 W17,2014-04-27,0.0789473684210526
2014 W18,2014-05-04,0
2014 W19,2014-05-11,0
2014 W20,2014-05-18,0.0150375939849624
2014 W21,2014-05-25,0
2014 W22,2014-06-01,0
2014 W23,2014-06-08,0
2014 W24,2014-06-15,0
2014 W25,2014-06-22,0
2014 W26,2014-06-29,0.0367647058823529
2014 W27,2014-07-06,0
2014 W28,2014-07-13,0.0205479452054795
2014 W29,2014-07-20,0
2014 W30,2014-07-27,0
2014 W31,2014-08-03,0.00649350649350649
2014 W32,2014-08-10,0
2014 W33,2014-08-17,0
2014 W34,2014-08-24,0
2014 W35,2014-08-31,0.00684931506849315
2014 W36,2014-09-07,0.0377358490566038
2014 W37,2014-09-14,0.0116959064327485
2014 W38,2014-09-21,0
2014 W39,2014-09-28,0.0118343195266272
2014 W40,2014-10-05,0
2014 W41,2014-10-12,0.0111111111111111
2014 W42,2014-10-19,0.0099403578528827
2014 W43,2014-10-26,0.00754716981132075
2014 W44,2014-11-02,0.0182149362477231
2014 W45,2014-11-09,0.0294117647058824
2014 W46,2014-11-16,0.055846422338569
2014 W47,2014-11-23,0.120141342756184
2014 W48,2014-11-30,0.153321976149915
2014 W49,2014-12-07,0.127118644067797
2014 W50,2014-12-14,0.191986644407346
2014 W51,2014-12-21,0.288549618320611
2014 W52,2014-12-28,0.262937062937063
2015 W01,2015-01-04,0.31634446397188
2015 W02,2015-01-11,0.308056872037914
2015 W03,2015-01-18,0.293132328308208
2015 W04,2015-01-25,0.170771756978654
2015 W05,2015-02-01,0.105263157894737
2015 W06,2015-02-08,0.0879310344827586
2015 W07,2015-02-15,0.0788177339901478
2015 W08,2015-02-22,0.108163265306122
2015 W09,2015-03-01,0.0863309352517985
2015 W10,2015-03-08,0.125
2015 W11,2015-03-15,0.126110124333925
2015 W12,2015-03-22,0.188571428571429
2015 W13,2015-03-29,0.107750472589792
2015 W14,2015-04-05,0.0447761194029851
2015 W15,2015-04-12,0.0617283950617284
2015 W16,2015-04-19,0.105960264900662
2015 W17,2015-04-26,0.0275862068965517
2015 W18,2015-05-03,0.0210526315789474
2015 W19,2015-05-10,0
2015 W20,2015-05-17,0
2015 W21,2015-05-24,0
2015 W22,2015-05-31,0
2015 W23,2015-06-07,0
