time,t,data/E1_52.csv
2010 W39,2010-10-03,0.0199004975124378
2010 W40,2010-10-10,0.00581395348837209
2010 W41,2010-10-17,0.0336538461538462
2010 W42,2010-10-24,0.018348623853211
2010 W43,2010-10-31,0.0406976744186047
2010 W44,2010-11-07,0.0187793427230047
2010 W45,2010-11-14,0.0206185567010309
2010 W46,2010-11-21,0.0274725274725275
2010 W47,2010-11-28,0.041025641025641
2010 W48,2010-12-05,0.0364583333333333
2010 W49,2010-12-12,0.0380434782608696
2010 W50,2010-12-19,0.0353982300884956
2010 W51,2010-12-26,0.0164835164835165
2010 W52,2011-01-02,0.0163265306122449
2011 W01,2011-01-09,0.0398671096345515
2011 W02,2011-01-16,0.0310344827586207
2011 W03,2011-01-23,0.06
2011 W04,2011-01-30,0.0879120879120879
2011 W05,2011-02-06,0.185567010309278
2011 W06,2011-02-13,0.191709844559585
2011 W07,2011-02-20,0.199170124481328
2011 W08,2011-02-27,0.183574879227053
2011 W09,2011-03-06,0.229166666666667
2011 W10,2011-03-13,0.252427184466019
2011 W11,2011-03-20,0.25
2011 W12,2011-03-27,0.243093922651934
2011 W13,2011-04-03,0.284153005464481
2011 W14,2011-04-10,0.280487804878049
2011 W15,2011-04-17,0.205714285714286
2011 W16,2011-04-24,0.175
2011 W17,2011-05-01,0.17877094972067
2011 W18,2011-05-08,0.0892857142857143
2011 W19,2011-05-15,0.0909090909090909
2011 W20,2011-05-22,0.0751445086705202
2011 W21,2011-05-29,0.0486111111111111
2011 W22,2011-06-05,0.0576923076923077
2011 W23,2011-06-12,0.032258064516129
2011 W24,2011-06-19,0.0340136054421769
2011 W25,2011-06-26,0.0194805194805195
2011 W26,2011-07-03,0.01875
2011 W27,2011-07-10,0.0414201183431953
2011 W28,2011-07-17,0.0301204819277108
2011 W29,2011-07-24,0.0421686746987952
2011 W30,2011-07-31,0.0284090909090909
2011 W31,2011-08-07,0.0181818181818182
2011 W32,2011-08-14,0.0402684563758389
2011 W33,2011-08-21,0.0282485875706215
2011 W34,2011-08-28,0.0797872340425532
2011 W35,2011-09-04,0.027027027027027
2011 W36,2011-09-11,0.03125
2011 W37,2011-09-18,0.0372340425531915
2011 W38,2011-09-25,0.00520833333333333
2011 W39,2011-10-02,0.0510948905109489
2011 W40,2011-10-09,0.0273224043715847
2011 W41,2011-10-16,0.0240963855421687
2011 W42,2011-10-23,0.0473684210526316
2011 W43,2011-10-30,0.0486725663716814
2011 W44,2011-11-06,0.0502793296089385
2011 W45,2011-11-13,0.107142857142857
