time,t,data/E261_4.csv
2007 W01,2007-01-07,0.00211891250294002
2007 W02,2007-01-14,0.0020768212485484127
2007 W03,2007-01-21,0.0020347299941568054
2007 W04,2007-01-28,0.001992638739765198
2007 W05,2007-02-04,0.0019295018581777868
2007 W06,2007-02-11,0.0018874106037861792
2007 W07,2007-02-18,0.0018242737221987682
2007 W08,2007-02-25,0.0017821824678071606
2007 W09,2007-03-04,0.0017190455862197496
2007 W10,2007-03-11,0.001676954331828142
2007 W11,2007-03-18,0.0016348630774365347
2007 W12,2007-03-25,0.001571726195848555
2007 W13,2007-04-01,0.0015296349414569478
2007 W14,2007-04-08,0.0014664980598695365
2007 W15,2007-04-15,0.0014244068054779292
2007 W16,2007-04-22,0.0013823155510863216
2007 W17,2007-04-29,0.0013191786694989106
2007 W18,2007-05-06,0.001277087415107303
2007 W19,2007-05-13,0.001213950533519892
2007 W20,2007-05-20,0.0011718592791282844
2007 W21,2007-05-27,0.0011087223975408734
2007 W22,2007-06-03,0.0010666311431492658
2007 W23,2007-06-10,0.0010245398887576585
2007 W24,2007-06-17,9.614030071702472e-4
2007 W25,2007-06-24,9.193117527786399e-4
2007 W26,2007-07-01,8.561748711906603e-4
2007 W27,2007-07-08,8.140836167990529e-4
2007 W28,2007-07-15,7.719923624074454e-4
2007 W29,2007-07-22,7.088554808200343e-4
2007 W30,2007-07-29,6.667642264284268e-4
2007 W31,2007-08-05,6.036273448410157e-4
2007 W32,2007-08-12,5.615360904494082e-4
2007 W33,2007-08-19,4.983992088619971e-4
2007 W34,2007-08-26,4.5630795447038964e-4
2007 W35,2007-09-02,4.142167000787822e-4
2007 W36,2007-09-09,3.5107981849137105e-4
2007 W37,2007-09-16,3.089885640997636e-4
2007 W38,2007-09-23,2.45851682511784e-4
2007 W39,2007-09-30,2.0376042812017659e-4
2007 W40,2007-10-07,1.6166917372856916e-4
2007 W41,2007-10-14,9.8532292141158e-5
2007 W42,2007-10-21,5.644103774955056e-5
2007 W43,2007-10-28,0
2007 W44,2007-11-04,0
2007 W45,2007-11-11,0
2007 W46,2007-11-18,0
2007 W47,2007-11-25,0
2007 W48,2007-12-02,0
2007 W49,2007-12-09,0
2007 W50,2007-12-16,0
2007 W51,2007-12-23,0
2007 W52,2007-12-30,0
2008 W01,2008-01-06,0
2008 W02,2008-01-13,0
2008 W03,2008-01-20,0
2008 W04,2008-01-27,0
2008 W05,2008-02-03,0
2008 W06,2008-02-10,0
2008 W07,2008-02-17,0
2008 W08,2008-02-24,0
2008 W09,2008-03-02,0
2008 W10,2008-03-09,0
2008 W11,2008-03-16,0
2008 W12,2008-03-23,0
2008 W13,2008-03-30,0
2008 W14,2008-04-06,0
2008 W15,2008-04-13,0
2008 W16,2008-04-20,0
2008 W17,2008-04-27,0
2008 W18,2008-05-04,0
2008 W19,2008-05-11,0
2008 W20,2008-05-18,0
2008 W21,2008-05-25,0
2008 W22,2008-06-01,0
2008 W23,2008-06-08,0
2008 W24,2008-06-15,0
2008 W25,2008-06-22,0
2008 W26,2008-06-29,0
2008 W27,2008-07-06,0
2008 W28,2008-07-13,0
2008 W29,2008-07-20,0
2008 W30,2008-07-27,0
2008 W31,2008-08-03,0
2008 W32,2008-08-10,0
2008 W33,2008-08-17,0
2008 W34,2008-08-24,0
2008 W35,2008-08-31,0
2008 W36,2008-09-07,0
2008 W37,2008-09-14,0
2008 W38,2008-09-21,0
2008 W39,2008-09-28,0
2008 W40,2008-10-05,0
2008 W41,2008-10-12,0
2008 W42,2008-10-19,0
2008 W43,2008-10-26,0
2008 W44,2008-11-02,0
2008 W45,2008-11-09,0
2008 W46,2008-11-16,0
2008 W47,2008-11-23,0
2008 W48,2008-11-30,0
2008 W49,2008-12-07,0
2008 W50,2008-12-14,0
2008 W51,2008-12-21,0
2008 W52,2008-12-28,0
2009 W01,2009-01-04,0
2009 W02,2009-01-11,0
2009 W03,2009-01-18,0
2009 W04,2009-01-25,0
2009 W05,2009-02-01,0
2009 W06,2009-02-08,0
2009 W07,2009-02-15,0
2009 W08,2009-02-22,0
2009 W09,2009-03-01,0
2009 W10,2009-03-08,0
2009 W11,2009-03-15,0
2009 W12,2009-03-22,0
2009 W13,2009-03-29,0
2009 W14,2009-04-05,0
2009 W15,2009-04-12,0
2009 W16,2009-04-19,0
2009 W17,2009-04-26,0
2009 W18,2009-05-03,0
2009 W19,2009-05-10,0
2009 W20,2009-05-17,0
2009 W21,2009-05-24,0
2009 W22,2009-05-31,0
2009 W23,2009-06-07,0
2009 W24,2009-06-14,0
2009 W25,2009-06-21,0
2009 W26,2009-06-28,0
2009 W27,2009-07-05,0
2009 W28,2009-07-12,0
2009 W29,2009-07-19,0.05027919963717977
2009 W30,2009-07-26,0.03156306030159499
2009 W31,2009-08-02,0.1327991038719972
2009 W32,2009-08-09,0.12537525887867104
2009 W33,2009-08-16,0.07496630493863449
2009 W34,2009-08-23,0.16255586692462315
2009 W35,2009-08-30,0.35408203567076785
2009 W36,2009-09-06,0.47918645118463243
2009 W37,2009-09-13,0.532676543406214
2009 W38,2009-09-20,0.35397154612799
2009 W39,2009-09-27,0.39836598134587686
2009 W40,2009-10-04,0.34497375129075636
2009 W41,2009-10-11,0.34884298985070816
2009 W42,2009-10-18,0.4713380106626312
2009 W43,2009-10-19,0.43012856805049127
