time,t,data/C141_2.csv
2014 W01,2014-01-05,0.0271896548160858
2014 W02,2014-01-12,0.04429259510218644
2014 W03,2014-01-19,0.027975988928198088
2014 W04,2014-01-26,0.0264075043550209
2014 W05,2014-02-02,0.04349656881659092
2014 W06,2014-02-09,0.044102574021222606
2014 W07,2014-02-16,0.03850460856381503
2014 W08,2014-02-23,0.028852790124101205
2014 W09,2014-03-02,0.03122218239466354
2014 W10,2014-03-09,0.037128456859280026
2014 W11,2014-03-16,0.039805279745135674
2014 W12,2014-03-23,0.04032866803850244
2014 W13,2014-03-30,0.03481813753756845
2014 W14,2014-04-06,0.034732334816818616
2014 W15,2014-04-13,0.033207289127427375
2014 W16,2014-04-20,0.03047469491009524
2014 W17,2014-04-27,0.031262826593723016
2014 W18,2014-05-04,0.03203492871741852
2014 W19,2014-05-11,0.0315733840220293
2014 W20,2014-05-18,0.034423114641876376
2014 W21,2014-05-25,0.0342748018815215
2014 W22,2014-06-01,0.030688742850521356
2014 W23,2014-06-08,0.03331330797256289
2014 W24,2014-06-15,0.033013549957698445
2014 W25,2014-06-22,0.033301045446616884
2014 W26,2014-06-29,0.033017884231837165
2014 W27,2014-07-06,0.03129398110101779
2014 W28,2014-07-13,0.028905266393366966
2014 W29,2014-07-20,0.02774679418986432
2014 W30,2014-07-27,0.028422185800664145
2014 W31,2014-08-03,0.028030213241076966
2014 W32,2014-08-10,0.02410514737196707
2014 W33,2014-08-17,0.023699270873481157
2014 W34,2014-08-24,0.02174571676494498
2014 W35,2014-08-31,0.021325504560787897
2014 W36,2014-09-07,0.02122077926792609
2014 W37,2014-09-14,0.02414872609924206
2014 W38,2014-09-21,0.02405997792500414
2014 W39,2014-09-28,0.023511048529395222
2014 W40,2014-10-05,0.02761098212639775
2014 W41,2014-10-12,0.02710778810687151
2014 W42,2014-10-19,0.022965781285155785
2014 W43,2014-10-26,0.02238206582164585
2014 W44,2014-11-02,0.025688988508285486
2014 W45,2014-11-09,0.02786526784574329
2014 W46,2014-11-16,0.028289614173045388
2014 W47,2014-11-23,0.032939786013312156
2014 W48,2014-11-30,0.03514770494016736
2014 W49,2014-12-07,0.038634052067388125
2014 W50,2014-12-14,0.04199709919031409
2014 W51,2014-12-21,0.039804475645073646
2014 W52,2014-12-27,0.039175651916127235
