time,t,data/C233_2.csv
2015 Jan,2015-01-31,0.05844619090873188
2015 Feb,2015-02-28,0.0705333912562695
2015 Mar,2015-03-31,0.05045519529244501
2015 Apr,2015-04-30,0.05187393862801627
2015 May,2015-05-31,0.060299198293906245
2015 Jun,2015-06-30,0.07190885036136013
2015 Jul,2015-07-31,0.09052533470242091
2015 Aug,2015-08-31,0.09114805892342324
2015 Sep,2015-09-30,0.06676987480747207
2015 Oct,2015-10-31,0.05592670115714229
2015 Nov,2015-11-30,0.06164574858812843
2015 Dec,2015-12-15,0.055102721061569444
