time,t,data/C487_3.csv
2009 Jun,2009-06-30,0.015
2009 Jul,2009-07-31,0.02142857143
2009 Aug,2009-08-31,0.07857142857
2009 Sep,2009-09-30,0.2932330827
2009 Oct,2009-10-31,0.3287671233
2009 Nov,2009-11-30,0.6069868996
2009 Dec,2009-12-31,0.40625
2010 Jan,2010-01-31,0.1385542169
2010 Feb,2010-02-28,0.05769230769
2010 Mar,2010-03-31,0.06310679612
2010 Apr,2010-04-30,0.05095541401
2010 May,2010-05-31,0.06164383562
2010 Jun,2010-06-30,0.01694915254
2010 Jul,2010-07-31,0.02702702703
2010 Aug,2010-08-31,0.0942408377
2010 Sep,2010-09-30,0.06338028169
2010 Oct,2010-10-31,0.03883495146
2010 Nov,2010-11-30,0.05298013245
2010 Dec,2010-12-31,0.02158273381
2011 Jan,2011-01-31,0.1475409836
2011 Feb,2011-02-28,0.3977272727
2011 Mar,2011-03-31,0.1789473684
2011 Apr,2011-04-30,0.05263157895
2011 May,2011-05-01,0
