time,t,data/C386_2.csv
2011 W01,2011-01-09,0.01680000000000001
2011 W02,2011-01-16,0.0189
2011 W03,2011-01-23,0.015399999999999997
2011 W04,2011-01-30,0.016566666666666674
2011 W05,2011-02-06,0.022400000000000003
2011 W06,2011-02-13,0.018200000000000008
2011 W07,2011-02-20,0.013066666666666671
2011 W08,2011-02-27,0.011433333333333337
2011 W09,2011-03-06,0.010266666666666674
2011 W10,2011-03-13,0.012833333333333335
2011 W11,2011-03-20,0.0175
2011 W12,2011-03-27,0.013999999999999999
2011 W13,2011-04-03,0.015633333333333346
2011 W14,2011-04-10,0.016100000000000003
2011 W15,2011-04-17,0.016100000000000003
2011 W16,2011-04-24,0.016566666666666674
2011 W17,2011-05-01,0.015633333333333346
2011 W18,2011-05-08,0.014233333333333334
2011 W19,2011-05-15,0.013066666666666671
2011 W20,2011-05-22,0.013066666666666671
2011 W21,2011-05-29,0.014233333333333334
2011 W22,2011-06-05,0.013766666666666663
2011 W23,2011-06-12,0.013766666666666663
2011 W24,2011-06-19,0.015633333333333346
2011 W25,2011-06-26,0.01586666666666668
2011 W26,2011-07-03,0.015633333333333346
2011 W27,2011-07-10,0.01493333333333334
2011 W28,2011-07-17,0.013300000000000006
2011 W29,2011-07-24,0.01586666666666668
2011 W30,2011-07-31,0.013066666666666671
2011 W31,2011-08-07,0.012133333333333343
2011 W32,2011-08-14,0.00863333333333334
2011 W33,2011-08-21,0.010033333333333339
2011 W34,2011-08-28,0.009333333333333346
2011 W35,2011-09-04,0.013066666666666671
2011 W36,2011-09-11,0.009800000000000003
2011 W37,2011-09-18,0.0126
2011 W38,2011-09-25,0.009333333333333346
2011 W39,2011-10-02,0.010266666666666674
2011 W40,2011-10-09,0.012833333333333335
2011 W41,2011-10-16,0.011433333333333337
2011 W42,2011-10-23,0.011900000000000008
2011 W43,2011-10-30,0.010966666666666666
2011 W44,2011-11-06,0.011900000000000008
2011 W45,2011-11-13,0.011200000000000002
2011 W46,2011-11-20,0.011200000000000002
2011 W47,2011-11-27,0.010966666666666666
2011 W48,2011-12-04,0.011433333333333337
2011 W49,2011-12-11,0.013999999999999999
2011 W50,2011-12-18,0.01446666666666667
2011 W51,2011-12-25,0.015633333333333346
2011 W52,2011-12-30,0.015166666666666662
