time,t,data/C71_1.csv
2010 Mar,2010-03-31,0.08485003459529741
2010 Apr,2010-04-30,0.0939677401345047
2010 May,2010-05-31,0.1038619720630931
2010 Jun,2010-06-30,0.09453872232986289
2010 Jul,2010-07-31,0.08454196999103118
2010 Aug,2010-08-31,0.08956536941824456
2010 Sep,2010-09-30,0.07431752725979143
2010 Oct,2010-10-31,0.06780450906826288
2010 Nov,2010-11-30,0.09023764155520153
2010 Dec,2010-12-31,0.11712784915711867
2011 Jan,2011-01-31,0.09026317937261402
2011 Feb,2011-02-28,0.06628462524972464
2011 Mar,2011-03-31,0.07019254892031393
2011 Apr,2011-04-30,0.060513602022981394
2011 May,2011-05-31,0.049834096191557375
2011 Jun,2011-06-30,0.04578724142492646
2011 Jul,2011-07-31,0.0482092176021926
2011 Aug,2011-08-31,0.05649840385874966
2011 Sep,2011-09-30,0.06170123637604594
2011 Oct,2011-10-31,0.0681615239524227
2011 Nov,2011-11-30,0.06799948241802178
2011 Dec,2011-12-31,0.0794107009707946
2012 Jan,2012-01-31,0.09299346065483595
2012 Feb,2012-02-29,0.1071164609530647
2012 Mar,2012-03-31,0.08562062565138066
2012 Apr,2012-04-30,0.05750083310518078
2012 May,2012-05-31,0.057369222178966006
2012 Jun,2012-06-30,0.05258716016003598
2012 Jul,2012-07-31,0.05997519368846643
2012 Aug,2012-08-31,0.06696717291847101
2012 Sep,2012-09-30,0.07290761154261921
2012 Oct,2012-10-31,0.08379661472823859
2012 Nov,2012-11-30,0.11425530444604425
2012 Dec,2012-12-31,0.13060385897460328
2013 Jan,2013-01-31,0.10385115065066872
2013 Feb,2013-02-28,0.08129533372822716
2013 Mar,2013-03-31,0.09288458095891637
2013 Apr,2013-04-30,0.0996578074733033
2013 May,2013-05-31,0.10596062135046987
2013 Jun,2013-06-30,0.10544711322688798
2013 Jul,2013-07-31,0.09628886262723686
2013 Aug,2013-08-31,0.08432196219739618
2013 Sep,2013-09-30,0.0919555883184042
2013 Oct,2013-10-31,0.11192854416970459
2013 Nov,2013-11-30,0.1401493626660486
2013 Dec,2013-12-31,0.15509315378523228
2014 Jan,2014-01-31,0.13545415383569392
2014 Feb,2014-02-28,0.10563748238670077
2014 Mar,2014-03-31,0.09498498422341546
2014 Apr,2014-04-30,0.08913401185580032
2014 May,2014-05-31,0.08772170231781065
2014 Jun,2014-06-30,0.08145608886359063
2014 Jul,2014-07-31,0.07855598612931104
2014 Aug,2014-08-31,0.081971476248375
2014 Sep,2014-09-30,0.09683643236011397
2014 Oct,2014-10-31,0.13171062077600865
2014 Nov,2014-11-30,0.15771246804927042
2014 Dec,2014-12-31,0.13725769647223882
2015 Jan,2015-01-31,0.10151923806653222
2015 Feb,2015-02-28,0.07610735911981313
2015 Mar,2015-03-31,0.0696040582747525
2015 Apr,2015-04-30,0.0775282450242549
2015 May,2015-05-31,0.07954341204783831
2015 Jun,2015-06-30,0.07821201421278287
2015 Jul,2015-07-31,0.08092829835486977
2015 Aug,2015-08-31,0.08635100051773051
2015 Sep,2015-09-30,0.09354936960929912
2015 Oct,2015-10-31,0.09793423411257174
2015 Nov,2015-11-30,0.09521735487110401
2015 Dec,2015-12-31,0.10553280753772178
2016 Jan,2016-01-31,0.11205210559376866
2016 Feb,2016-02-20,0.1093673460583536
