time,t,data/E1_85.csv
2010 W39,2010-10-03,0.151408450704226
2010 W40,2010-10-10,0.0842824601366743
2010 W41,2010-10-17,0.0584269662921348
2010 W42,2010-10-24,0.0476190476190476
2010 W43,2010-10-31,0.0203619909502263
2010 W44,2010-11-07,0.021978021978022
2010 W45,2010-11-14,0.0126582278481013
2010 W46,2010-11-21,0.00854700854700855
2010 W47,2010-11-28,0.0110132158590308
2010 W48,2010-12-05,0.00954653937947495
2010 W49,2010-12-12,0.0051150895140665
2010 W50,2010-12-19,0.0054945054945055
2010 W51,2010-12-26,0.0447058823529411
2010 W52,2011-01-02,0.0231660231660232
2011 W01,2011-01-09,0.120915032679739
2011 W02,2011-01-16,0.236842105263158
2011 W03,2011-01-23,0.241573033707865
2011 W04,2011-01-30,0.235897435897436
2011 W05,2011-02-06,0.232142857142857
2011 W06,2011-02-13,0.292105263157895
2011 W07,2011-02-20,0.398373983739837
2011 W08,2011-02-27,0.294416243654823
2011 W09,2011-03-06,0.266106442577031
2011 W10,2011-03-13,0.116216216216216
2011 W11,2011-03-20,0.130555555555556
2011 W12,2011-03-27,0.0735294117647059
2011 W13,2011-04-03,0.0575079872204473
2011 W14,2011-04-10,0.0397727272727273
2011 W15,2011-04-17,0.0444444444444444
2011 W16,2011-04-24,0.0377906976744186
2011 W17,2011-05-01,0.0569395017793594
2011 W18,2011-05-08,0.0272727272727273
2011 W19,2011-05-15,0.0479041916167665
2011 W20,2011-05-22,0.0484848484848485
2011 W21,2011-05-29,0.014792899408284
2011 W22,2011-06-05,0.0232558139534883
2011 W23,2011-06-12,0.0175438596491228
2011 W24,2011-06-19,0.0163398692810458
2011 W25,2011-06-26,0.0273037542662116
2011 W26,2011-07-03,0.0222222222222222
2011 W27,2011-07-10,0.00606060606060606
2011 W28,2011-07-17,0.0174216027874564
2011 W29,2011-07-24,0.0321543408360129
2011 W30,2011-07-31,0.0328947368421052
2011 W31,2011-08-07,0.04421768707483
2011 W32,2011-08-14,0.041095890410959
2011 W33,2011-08-21,0.0500000000000001
2011 W34,2011-08-28,0.0728476821192053
2011 W35,2011-09-04,0.0851735015772871
2011 W36,2011-09-11,0.0657439446366782
2011 W37,2011-09-18,0.0448275862068966
2011 W38,2011-09-25,0.0367892976588629
2011 W39,2011-10-02,0.0306122448979592
2011 W40,2011-10-09,0.0456140350877193
