time,t,data/C135_10.csv
2011 Sep,2011-09-30,0
2011 Oct,2011-10-31,0
2011 Nov,2011-11-30,0.02861685214626397
2011 Dec,2011-12-31,0.050556438791732994
2012 Jan,2012-01-31,0.22988871224165347
2012 Feb,2012-02-29,0.3519872813990461
2012 Mar,2012-03-31,0.2317965023847377
2012 Apr,2012-04-30,0.16216216216216217
2012 May,2012-05-31,0.14308426073131952
2012 Jun,2012-06-30,0
2012 Jul,2012-07-31,0
2012 Aug,2012-08-31,0
2012 Sep,2012-09-30,0
2012 Oct,2012-10-31,0.13640699523052469
2012 Nov,2012-11-30,0.175516693163752
2012 Dec,2012-12-31,0.4034976152623212
2013 Jan,2013-01-31,0.3195548489666137
2013 Feb,2013-02-28,0.1764705882352941
2013 Mar,2013-03-31,0.02861685214626397
2013 Apr,2013-04-30,0
2013 May,2013-05-31,0
2013 Jun,2013-06-30,0
2013 Jul,2013-07-31,0
2013 Aug,2013-08-31,0
2013 Sep,2013-09-30,0
2013 Oct,2013-10-31,0
2013 Nov,2013-11-30,0.014308426073131875
2013 Dec,2013-12-31,0.1344992050874404
2014 Jan,2014-01-31,0.4645468998410175
2014 Feb,2014-02-28,0.30047694753577103
2014 Mar,2014-03-31,0.31573926868044516
2014 Apr,2014-04-30,0.23084260731319556
2014 May,2014-05-31,0.03624801271860101
2014 Jun,2014-06-30,0
2014 Jul,2014-07-31,0
2014 Aug,2014-08-31,0
2014 Sep,2014-09-30,0
2014 Oct,2014-10-31,0.031478537360890346
2014 Nov,2014-11-30,0.4273449920508744
2014 Dec,2014-12-31,0.5112877583465818
2015 Jan,2015-01-31,0.248966613672496
2015 Feb,2015-02-28,0.248966613672496
2015 Mar,2015-03-31,0.3176470588235294
2015 Apr,2015-04-30,0.2441971383147854
2015 May,2015-05-31,0.055325914149443545
2015 Jun,2015-06-30,0
2015 Jul,2015-07-31,0.043879173290938045
2015 Aug,2015-08-31,0.06868044515103333
2015 Sep,2015-09-30,0.04864864864864871
2015 Oct,2015-10-31,0.015262321144674185
2015 Nov,2015-11-30,0.014308426073131875
2015 Dec,2015-12-31,0.14213036565977744
2016 Jan,2016-01-31,0.4893481717011129
2016 Feb,2016-02-29,0.3538950715421304
2016 Mar,2016-03-31,0.15166931637519876
2016 Apr,2016-04-30,0.05151033386327508
2016 May,2016-05-31,0.04483306836248013
2016 Jun,2016-06-30,0
2016 Jul,2016-07-31,0
2016 Aug,2016-08-18,0
