time,t,data/C469_1.csv
2009 Sep,2009-09-30,0.36633663366336633
2009 Oct,2009-10-31,0.3673267326732673
2009 Nov,2009-11-30,0.3495049504950495
2009 Dec,2009-12-31,0.29405940594059404
2010 Jan,2010-01-31,0.2168316831683168
2010 Feb,2010-02-28,0.13267326732673268
2010 Mar,2010-03-31,0.06534653465346535
2010 Apr,2010-04-30,0.051485148514851475
2010 May,2010-05-31,0.10990099009900989
2010 Jun,2010-06-30,0.12871287128712866
2010 Jul,2010-07-31,0.15544554455445542
2010 Aug,2010-08-31,0.3693069306930693
2010 Sep,2010-09-30,0.3019801980198019
2010 Oct,2010-10-31,0.09306930693069304
2010 Nov,2010-11-30,0.0594059405940594
2010 Dec,2010-12-31,0.04158415841584162
2011 Jan,2011-01-31,0.21386138613861383
2011 Feb,2011-02-28,0.46039603960396036
2011 Mar,2011-03-31,0.26930693069306927
2011 Apr,2011-04-30,0.025742574257425765
2011 May,2011-05-31,0.0108910891089109
2011 Jun,2011-06-30,0
2011 Jul,2011-07-31,0.017821782178217838
2011 Aug,2011-08-31,0.012871287128712883
2011 Sep,2011-09-30,0.0762376237623762
2011 Oct,2011-10-31,0.06534653465346535
2011 Nov,2011-11-30,0.08019801980198021
2011 Dec,2011-12-13,0.05742574257425742
