time,t,data/C714_4.csv
2010 W01,2010-01-10,0.014859002358631024
2010 W02,2010-01-17,0.01796750221570882
2010 W03,2010-01-24,0.01873782818641523
2010 W04,2010-01-31,0.06521829780678123
2010 W05,2010-02-07,0.06428876207013756
2010 W06,2010-02-14,0.05263211423921397
2010 W07,2010-02-21,0.1193453745822608
2010 W08,2010-02-28,0.13144415032595713
2010 W09,2010-03-07,0.17272691137195983
2010 W10,2010-03-14,0.21201749251451396
2010 W11,2010-03-21,0.19911895185099926
2010 W12,2010-03-28,0.16193205486126003
2010 W13,2010-04-04,0.16588249675457623
2010 W14,2010-04-11,0.14579720742624974
2010 W15,2010-04-18,0.12025615070058282
2010 W16,2010-04-25,0.08984538565815003
2010 W17,2010-05-02,0.05727919801049575
2010 W18,2010-05-09,0.0656916777336165
2010 W19,2010-05-16,0.05110217071266332
2010 W20,2010-05-23,0.05016719578116904
2010 W21,2010-05-30,0.034548321134753035
2010 W22,2010-06-06,0.019983743756864625
2010 W23,2010-06-13,0.006979954311626957
2010 W24,2010-06-20,0.002252152143699147
2010 W25,2010-06-27,0
2010 W26,2010-07-04,9.9627354732581e-4
2010 W27,2010-07-11,0.01630019915423673
2010 W28,2010-07-18,0.019752577975717278
2010 W29,2010-07-25,0.01749820168501164
2010 W30,2010-08-01,0.026604949376401565
2010 W31,2010-08-08,0.030177701439233262
2010 W32,2010-08-15,0.020065884563728542
2010 W33,2010-08-22,5.319761050142091e-4
2010 W34,2010-08-29,4.916551150331294e-4
2010 W35,2010-09-05,4.5463912423082675e-4
2010 W36,2010-09-12,0.005581188600385811
2010 W37,2010-09-19,0.015903424364608038
2010 W38,2010-09-26,0.02638652597013418
2010 W39,2010-10-03,0.042798404063703666
2010 W40,2010-10-10,0.05390987176285078
2010 W41,2010-10-17,0.027160081462782815
2010 W42,2010-10-24,0.018211756059465456
2010 W43,2010-10-31,0.01817011222389106
2010 W44,2010-11-07,0.018131867885098296
2010 W45,2010-11-14,0.01660761851565673
2010 W46,2010-11-21,0.016061574345115348
2010 W47,2010-11-28,0.016034378370862745
2010 W48,2010-12-05,0.0019723867205297474
2010 W49,2010-12-12,0
2010 W50,2010-12-19,0
2010 W51,2010-12-26,0
2010 W52,2011-01-02,0
2011 W01,2011-01-09,0
2011 W02,2011-01-16,0.004125596140642816
2011 W03,2011-01-23,0.013494843884000721
2011 W04,2011-01-30,0.02211642999170893
2011 W05,2011-02-06,0.022044359168824496
2011 W06,2011-02-13,0.021539863408633453
2011 W07,2011-02-20,0.02199745002127318
2011 W08,2011-02-27,0.04222325170196961
2011 W09,2011-03-06,0.04925325384788137
2011 W10,2011-03-13,0.05405010100509111
2011 W11,2011-03-20,0.0495829561668264
2011 W12,2011-03-27,0.08915632654661687
2011 W13,2011-04-03,0.11881145196493015
2011 W14,2011-04-10,0.12147508276532837
2011 W15,2011-04-17,0.10630801540575452
2011 W16,2011-04-24,0.1161818538078574
2011 W17,2011-05-01,0.11197648742810928
2011 W18,2011-05-08,0.08971450503205913
2011 W19,2011-05-15,0.05465946080318962
2011 W20,2011-05-22,0.05859267857947925
2011 W21,2011-05-29,0.05243491509674225
2011 W22,2011-06-05,0.05390647226606937
2011 W23,2011-06-12,0.03759530898617758
2011 W24,2011-06-19,0.03370411276732699
2011 W25,2011-06-26,0.024725191892975174
2011 W26,2011-07-03,0.023658203169796232
2011 W27,2011-07-10,0.026401521528159444
2011 W28,2011-07-17,0.031659409883671996
2011 W29,2011-07-24,0.03156491646387294
2011 W30,2011-07-31,0.021452439683067093
2011 W31,2011-08-07,0.059035368604813954
2011 W32,2011-08-14,0.07055937940297641
2011 W33,2011-08-21,0.07196459916982922
2011 W34,2011-08-28,0.024036170553628455
2011 W35,2011-09-04,0.026654689607921167
