time,t,data/C59_2.csv
2012 Jan,2012-01-31,0.0395
2012 Feb,2012-02-29,0.08869999999999999
2012 Mar,2012-03-31,0.0693
2012 Apr,2012-04-30,0.0374
2012 May,2012-05-31,0.0204
2012 Jun,2012-06-30,0.031200000000000002
2012 Jul,2012-07-31,0.0431
2012 Aug,2012-08-31,0.0449
2012 Sep,2012-09-30,0.0508
2012 Oct,2012-10-31,0.0327
2012 Nov,2012-11-30,0.0327
2012 Dec,2012-12-31,0.044199999999999996
2013 Jan,2013-01-31,0.0805
2013 Feb,2013-02-28,0.0754
2013 Mar,2013-03-31,0.0788
2013 Apr,2013-04-30,0.09179999999999999
2013 May,2013-05-31,0.0746
2013 Jun,2013-06-30,0.0789
2013 Jul,2013-07-31,0.0678
2013 Aug,2013-08-31,0.053
2013 Sep,2013-09-30,0.077
2013 Oct,2013-10-31,0.0942
2013 Nov,2013-11-30,0.0774
2013 Dec,2013-12-31,0.1183
2014 Jan,2014-01-31,0.1445
2014 Feb,2014-02-28,0.0669
2014 Mar,2014-03-31,0.1133
2014 Apr,2014-04-30,0.0931
2014 May,2014-05-31,0.10460000000000001
2014 Jun,2014-06-30,0.1124
2014 Jul,2014-07-31,0.12789999999999999
2014 Aug,2014-08-31,0.0843
2014 Sep,2014-09-30,0.11230000000000001
2014 Oct,2014-10-31,0.0942
2014 Nov,2014-11-30,0.08310000000000001
2014 Dec,2014-12-31,0.0774
2015 Jan,2015-01-31,0.109
2015 Feb,2015-02-28,0.1211
2015 Mar,2015-03-31,0.0935
2015 Apr,2015-04-30,0.10640000000000001
2015 May,2015-05-31,0.1117
2015 Jun,2015-06-30,0.1459
2015 Jul,2015-07-31,0.16329999999999997
2015 Aug,2015-08-31,0.10640000000000001
2015 Sep,2015-09-30,0.0895
2015 Oct,2015-10-31,0.10369999999999999
2015 Nov,2015-11-30,0.0924
2015 Dec,2015-12-31,0.0956
2016 Jan,2016-01-31,0.1409
2016 Feb,2016-02-29,0.1319
2016 Mar,2016-03-31,0.1873
2016 Apr,2016-04-30,0.1989
2016 May,2016-05-31,0.15130000000000002
2016 Jun,2016-06-30,0.1568
2016 Jul,2016-07-31,0.10710000000000001
2016 Aug,2016-08-31,0.0659
2016 Sep,2016-09-30,0.0438
2016 Oct,2016-10-31,0.0516
2016 Nov,2016-11-30,0.0701
2016 Dec,2016-12-31,0.08539999999999999
2017 Jan,2017-01-31,0.0643
2017 Feb,2017-02-28,0.0646
2017 Mar,2017-03-31,0.08039999999999999
2017 Apr,2017-04-30,0.0783
2017 May,2017-05-31,0.0723
2017 Jun,2017-06-30,0.0779
2017 Jul,2017-07-31,0.0708
2017 Aug,2017-08-31,0.0713
2017 Sep,2017-09-30,0.0654
2017 Oct,2017-10-31,0.0655
2017 Nov,2017-11-30,0.0593
2017 Dec,2017-12-01,0.16140000000000002
