time,t,data/C981_1.csv
2013 W01,2013-01-06,0.045894688751959234
2013 W02,2013-01-13,0.05350832255739868
2013 W03,2013-01-20,0.05729355070641684
2013 W04,2013-01-27,0.04954099796411471
2013 W05,2013-02-03,0.04850598930839045
2013 W06,2013-02-10,0.04321705753198091
2013 W07,2013-02-17,0.06528001290186858
2013 W08,2013-02-24,0.05758265227772552
2013 W09,2013-03-03,0.0441041780101743
2013 W10,2013-03-10,0.054595686548186806
2013 W11,2013-03-17,0.05143893100692709
2013 W12,2013-03-24,0.049988417062568735
2013 W13,2013-03-31,0.052994072186616226
2013 W14,2013-04-07,0.04798598193662096
2013 W15,2013-04-14,0.06873840609267345
2013 W16,2013-04-21,0.06272953631238809
2013 W17,2013-04-28,0.06981064752652077
2013 W18,2013-05-05,0.06500167441936189
2013 W19,2013-05-12,0.04547225837518121
2013 W20,2013-05-19,0.048504737786436825
2013 W21,2013-05-26,0.04902774881089522
2013 W22,2013-06-02,0.04359063683516562
2013 W23,2013-06-09,0.046235311310362626
2013 W24,2013-06-16,0.07322792822114599
2013 W25,2013-06-23,0.06549602559108025
2013 W26,2013-06-30,0.06380605377957727
2013 W27,2013-07-07,0.05514427033789959
2013 W28,2013-07-14,0.06687812300196871
2013 W29,2013-07-21,0.05733829261626211
2013 W30,2013-07-28,0.052671680131338716
2013 W31,2013-08-04,0.05025123667284925
2013 W32,2013-08-11,0.05215405065128109
2013 W33,2013-08-18,0.05103656669880685
2013 W34,2013-08-25,0.0581683645520652
2013 W35,2013-09-01,0.05382808641657344
2013 W36,2013-09-08,0.03563512894936893
2013 W37,2013-09-15,0.03828918983921892
2013 W38,2013-09-22,0.04025207687142918
2013 W39,2013-09-29,0.0455933848416018
2013 W40,2013-10-06,0.04866055226967447
2013 W41,2013-10-13,0.0558054911034469
2013 W42,2013-10-20,0.059097619602700324
2013 W43,2013-10-27,0.054710409393944226
2013 W44,2013-11-03,0.09165514973938726
2013 W45,2013-11-10,0.08150549442303245
2013 W46,2013-11-17,0.04430609021870735
2013 W47,2013-11-24,0.03928239766168895
2013 W48,2013-12-01,0.04536579557431819
2013 W49,2013-12-08,0.04680809119118057
2013 W50,2013-12-15,0.059539406852362586
2013 W51,2013-12-22,0.10154069220610895
2013 W52,2013-12-29,0.12037401173963203
2014 W01,2013-12-30,0.11458447118173565
