time,t,data/C815_1.csv
2011 Apr,2011-04-30,0.002661248340857625
2011 May,2011-05-31,0.0026444203450924353
2011 Jun,2011-06-30,0
2011 Jul,2011-07-31,2.110921574470237e-4
2011 Aug,2011-08-31,9.212335787377457e-4
2011 Sep,2011-09-30,0.0016313750000284122
2011 Oct,2011-10-31,0.0015808910127328435
2011 Nov,2011-11-30,0.0011669223169094023
2011 Dec,2011-12-31,0.0018602357424348792
2012 Jan,2012-01-31,0.0010827823380834545
2012 Feb,2012-02-29,9.986423592575622e-4
2012 Mar,2012-03-31,9.313303761968039e-4
2012 Apr,2012-04-30,0.0039401760190114765
2012 May,2012-05-31,0.0020049565060155095
2012 Jun,2012-06-30,0.004074519518536823
2012 Jul,2012-07-31,0.003425239348596898
2012 Aug,2012-08-31,0
2012 Sep,2012-09-30,2.3128575236525117e-4
2012 Oct,2012-10-31,9.582551694211072e-4
2012 Nov,2012-11-30,0.004317964523939788
2012 Dec,2012-12-31,0.08033002139526885
2013 Jan,2013-01-31,0.24078411961649493
2013 Feb,2013-02-28,0.24228854243790227
2013 Mar,2013-03-31,0.11901253526069366
2013 Apr,2013-04-30,0.0238712542032935
2013 May,2013-05-31,0.006326385818514357
2013 Jun,2013-06-30,9.346959753498418e-4
2013 Jul,2013-07-31,1.2358657946809348e-4
2013 Aug,2013-08-31,5.627459640733523e-5
2013 Sep,2013-09-30,7.495880219328677e-4
2013 Oct,2013-10-31,0.0014597294432235897
2013 Nov,2013-11-30,0.023835074012398372
2013 Dec,2013-12-31,0.10708148626317926
2014 Jan,2014-01-31,0.27286837634239175
2014 Feb,2014-02-28,0.27512080357556146
2014 Mar,2014-03-31,0.07197071449891446
2014 Apr,2014-04-30,0.014112699459064237
2014 May,2014-05-31,0.007977212203078732
2014 Jun,2014-06-30,0
2014 Jul,2014-07-31,0
2014 Aug,2014-08-31,1.690221680340498e-4
2014 Sep,2014-09-30,0.005459744036607483
2014 Oct,2014-10-31,0.0012342342999701605
2014 Nov,2014-11-30,0
2014 Dec,2014-12-31,0
2015 Jan,2015-01-31,0
2015 Feb,2015-02-28,0
2015 Mar,2015-03-31,0
2015 Apr,2015-04-30,0
2015 May,2015-05-31,0
2015 Jun,2015-06-30,1.9253005723973704e-5
2015 Jul,2015-07-31,0
2015 Aug,2015-08-31,0
2015 Sep,2015-09-30,0
2015 Oct,2015-10-31,0
2015 Nov,2015-11-30,0
2015 Dec,2015-12-31,7.983379047865613e-5
2016 Jan,2016-01-31,0.034257493189564114
2016 Feb,2016-02-29,0.05856385027279365
2016 Mar,2016-03-31,0.027310896537696805
2016 Apr,2016-04-30,0.021589377977534796
2016 May,2016-05-31,0.006326385818514357
2016 Jun,2016-06-30,5.375552752915902e-4
2016 Jul,2016-07-31,5.038992837612666e-4
2016 Aug,2016-08-31,4.534152964656979e-4
2016 Sep,2016-09-30,0.0011299007262260408
2016 Oct,2016-10-31,0.007181248003385654
2016 Nov,2016-11-30,0.001409245455928021
2016 Dec,2016-12-31,0.01695578934359182
2017 Jan,2017-01-31,0.049616404924446134
2017 Feb,2017-02-28,0.11116395803581258
2017 Mar,2017-03-31,0.15371971559319025
2017 Apr,2017-04-03,0.1575060146403563
