time,t,data/C483_1.csv
2009 Sep,2009-09-30,0.0624
2009 Oct,2009-10-31,0.0549
2009 Nov,2009-11-30,0.0949
2009 Dec,2009-12-31,0.0822
2010 Jan,2010-01-31,0.0409
2010 Feb,2010-02-28,0.0398
2010 Mar,2010-03-31,0.0316
2010 Apr,2010-04-30,0.0308
2010 May,2010-05-31,0.0292
2010 Jun,2010-06-30,0.0293
2010 Jul,2010-07-31,0.0351
2010 Aug,2010-08-31,0.0364
2010 Sep,2010-09-30,0.0325
2010 Oct,2010-10-31,0.031
2010 Nov,2010-11-30,0.0285
2010 Dec,2010-12-31,0.0286
2011 Jan,2011-01-31,0.0304
2011 Feb,2011-02-28,0.034
2011 Mar,2011-03-31,0.0266
2011 Apr,2011-04-30,0.026
2011 May,2011-05-31,0.0272
2011 Jun,2011-06-30,0.0269
2011 Jul,2011-07-31,0.0283
2011 Aug,2011-08-31,0.0294
2011 Sep,2011-09-01,0.0271
