time,t,data/E412_9.csv
2006 W02,2006-01-15,0.039559786117017666
2006 W03,2006-01-22,0.037728198449991625
2006 W04,2006-01-29,0.03914677216536916
2006 W05,2006-02-05,0.04378286510670819
2006 W06,2006-02-12,0.040565345880746694
2006 W07,2006-02-19,0.03642387228216137
2006 W08,2006-02-26,0.0341303074288237
2006 W09,2006-03-05,0.03554888114420123
2006 W10,2006-03-12,0.043418814389722796
2006 W11,2006-03-19,0.05452258793942633
2006 W12,2006-03-26,0.05592484057658283
2006 W13,2006-04-02,0.05778907040005095
2006 W14,2006-04-09,0.06983311940059934
2006 W15,2006-04-16,0.06661560017463841
2006 W16,2006-04-23,0.06339808094867636
2006 W17,2006-04-30,0.06110451609533868
2006 W18,2006-05-07,0.07613781590839665
2006 W19,2006-05-14,0.0782303141453167
2006 W20,2006-05-21,0.07040934413445825
2006 W21,2006-05-28,0.09283427892850454
2006 W22,2006-06-04,0.11017746467312066
2006 W23,2006-06-11,0.11342762605552423
2006 W24,2006-06-18,0.11991162774211034
2006 W25,2006-06-25,0.12870551536025515
2006 W26,2006-07-02,0.1268684873338225
2006 W27,2006-07-09,0.08254315906522265
2006 W28,2006-07-16,0.07424117061012794
2006 W29,2006-07-23,0.07519776713919385
2006 W30,2006-07-30,0.06828443042273762
2006 W31,2006-08-06,0.06090911651997032
2006 W32,2006-08-13,0.05907752885294428
2006 W33,2006-08-20,0.05955582711747695
2006 W34,2006-08-27,0.05265881147924233
2006 W35,2006-09-03,0.05082722381221629
2006 W36,2006-09-10,0.052691453635684414
2006 W37,2006-09-17,0.050859865968658366
2006 W38,2006-09-24,0.04764234674269687
2006 W39,2006-10-01,0.047213011712826755
2006 W40,2006-10-08,0.04815328716367162
2006 W41,2006-10-15,0.04678367668295721
2006 W42,2006-10-22,0.04679999776117825
2006 W43,2006-10-29,0.047740273212023114
2006 W44,2006-11-05,0.04729461710393196
2006 W45,2006-11-12,0.05240628813010062
2006 W46,2006-11-19,0.04502825404762916
2006 W47,2006-11-26,0.04735446105740891
2006 W48,2006-12-03,0.051066599626124684
2006 W49,2006-12-10,0.051099241782566765
2006 W50,2006-12-17,0.051115562860787805
2006 W51,2006-12-24,0.051131883939008846
2006 W52,2006-12-31,0.051148205017229886
2007 W01,2007-01-07,0.053936389213321265
2007 W02,2007-01-14,0.05441468747785393
2007 W03,2007-01-21,0.048441626212243134
2007 W04,2007-01-28,0.04707201573152872
2007 W05,2007-02-04,0.04708833680974976
2007 W06,2007-02-11,0.04802861226059463
2007 W07,2007-02-18,0.05683610077725689
2007 W08,2007-02-25,0.06516393093953468
2007 W09,2007-03-04,0.05824923413322722
2007 W10,2007-03-11,0.05040922286444413
2007 W11,2007-03-18,0.05275175095244549
2007 W12,2007-03-25,0.05507795796222524
2007 W13,2007-04-01,0.0601760280898759
2007 W14,2007-04-08,0.05788246323653823
2007 W15,2007-04-15,0.05976029395852379
2007 W16,2007-04-22,0.07086134732852373
2007 W17,2007-04-29,0.06625789654362733
2007 W18,2007-05-06,0.08094743364665476
2007 W19,2007-05-13,0.07437785964022908
2007 W20,2007-05-20,0.06817108960175858
2007 W21,2007-05-27,0.07372841673601727
2007 W22,2007-06-03,0.09084424079374913
2007 W23,2007-06-10,0.11118665134312096
2007 W24,2007-06-17,0.13615608756815334
2007 W25,2007-06-24,0.1680479277753193
2007 W26,2007-07-01,0.1541994929047803
2007 W27,2007-07-08,0.11265146811345801
2007 W28,2007-07-15,0.10920024011463739
2007 W29,2007-07-22,0.10020528588007493
2007 W30,2007-07-29,0.09607469300030402
2007 W31,2007-08-05,0.08084576693023564
2007 W32,2007-08-12,0.07116600745531627
2007 W33,2007-08-19,0.0730302372787844
2007 W34,2007-08-26,0.07304655835700544
2007 W35,2007-09-02,0.07677501800394225
2007 W36,2007-09-09,0.07679133908216329
2007 W37,2007-09-16,0.07403579704251342
2007 W38,2007-09-23,0.07081827781655192
2007 W39,2007-09-30,0.07083459889477296
2007 W40,2007-10-07,0.07038894278668238
2007 W41,2007-10-14,0.0547089202491162
2007 W42,2007-10-21,0.049181515091596
2007 W43,2007-10-28,0.0528936536603112
2007 W44,2007-11-04,0.053385552823361875
2007 W45,2007-11-11,0.06517821188297773
