time,t,data/C146_3.csv
2011 Apr,2011-04-30,0.015748590609803326
2011 May,2011-05-31,0.02268508556755744
2011 Jun,2011-06-30,0.023484815882715726
2011 Jul,2011-07-31,0.029546269598772046
2011 Aug,2011-08-31,0.03297399262670164
2011 Sep,2011-09-30,0.03728249487168456
2011 Oct,2011-10-31,0.035447060004877295
2011 Nov,2011-11-30,0.027473426001635326
2011 Dec,2011-12-31,0.022129936451922905
2012 Jan,2012-01-31,0.030821534621508828
2012 Feb,2012-02-29,0.03249702342528438
2012 Mar,2012-03-15,0.03241597452338946
