time,t,data/C414_7.csv
2010 Apr,2010-04-30,0.01831167469485684
2010 May,2010-05-31,0
2010 Jun,2010-06-30,0
2010 Jul,2010-07-31,0
2010 Aug,2010-08-31,0
2010 Sep,2010-09-30,0.1683699587385976
2010 Oct,2010-10-31,0.18021642191480047
2010 Nov,2010-11-30,0.021420157027698783
2010 Dec,2010-12-31,0.014914855955149076
2011 Jan,2011-01-31,0.22401425954593956
2011 Feb,2011-02-28,0.20191412200793157
2011 Mar,2011-03-31,0.10091465859119136
2011 Apr,2011-04-30,0.11184522965146759
2011 May,2011-05-31,0
2011 Jun,2011-06-30,0.017192250997613123
2011 Jul,2011-07-31,0
2011 Aug,2011-08-31,0
2011 Sep,2011-09-30,0
2011 Oct,2011-10-31,0
2011 Nov,2011-11-30,0
2011 Dec,2011-12-31,0.005701968088715148
2012 Jan,2012-01-31,0.16709326063760893
2012 Feb,2012-02-29,0.42939921177769413
2012 Mar,2012-03-16,0.4513359072882808
