time,t,data/C837_2.csv
2011 W01,2011-01-09,0.020881674414714543
2011 W02,2011-01-16,0.02869003394272253
2011 W03,2011-01-23,0.041313660029133586
2011 W04,2011-01-30,0.03993866612767204
2011 W05,2011-02-06,0.033747848087149854
2011 W06,2011-02-13,0.03283453097012065
2011 W07,2011-02-20,0.028021215944018907
2011 W08,2011-02-27,0.025271785721753315
2011 W09,2011-03-06,0.021376248457940977
2011 W10,2011-03-13,0.01839876774674687
2011 W11,2011-03-20,0.02459962223910453
2011 W12,2011-03-27,0.02965213936728535
2011 W13,2011-04-03,0.04066965436968992
2011 W14,2011-04-10,0.04135966043337956
2011 W15,2011-04-17,0.040678296869881586
2011 W16,2011-04-24,0.04274580594799167
2011 W17,2011-05-01,0.0418313736696474
2011 W18,2011-05-08,0.044133902994905105
2011 W19,2011-05-15,0.045511963589983065
2011 W20,2011-05-22,0.04230615359953163
2011 W21,2011-05-29,0.04299699603420758
2011 W22,2011-06-05,0.04185702237989364
2011 W23,2011-06-12,0.044153139527589785
2011 W24,2011-06-19,0.044160109285808866
2011 W25,2011-06-26,0.04507872341908459
2011 W26,2011-07-03,0.04990514159063823
2011 W27,2011-07-10,0.05036514563309799
2011 W28,2011-07-17,0.043255992249628866
2011 W29,2011-07-24,0.038446022707472285
2011 W30,2011-07-31,0.04074269743582595
2011 W31,2011-08-07,0.03914048941642215
2011 W32,2011-08-14,0.03432884713229298
2011 W33,2011-08-21,0.03455968552450915
2011 W34,2011-08-28,0.03272886943551928
2011 W35,2011-09-04,0.031128334158088064
2011 W36,2011-09-11,0.034346689713333836
2011 W37,2011-09-18,0.03618559072185787
2011 W38,2011-09-25,0.032290053458045545
2011 W39,2011-10-02,0.034127839305254495
2011 W40,2011-10-09,0.02678924148121302
2011 W41,2011-10-16,0.021516201202980256
2011 W42,2011-10-23,0.025424284031586947
2011 W43,2011-10-30,0.032309289990730225
2011 W44,2011-11-06,0.025201251768576155
2011 W45,2011-11-13,0.02245182154631055
2011 W46,2011-11-20,0.023606849878377717
2011 W47,2011-11-27,0.023150470110191876
2011 W48,2011-12-04,0.02177993685399053
2011 W49,2011-12-11,0.02522522773684982
2011 W50,2011-12-18,0.02614523582176935
2011 W51,2011-12-25,0.026611094461133133
2011 W52,2011-12-28,0.03120277117586792
