time,t,data/C414_2.csv
2011 W13,2011-04-03,0.0564648764110265
2011 W14,2011-04-10,0.05407611227089715
2011 W15,2011-04-17,0.04770358548801771
2011 W16,2011-04-24,0.04998486620953701
2011 W17,2011-05-01,0.05902905425590825
2011 W18,2011-05-08,0.05713770842576317
2011 W19,2011-05-15,0.05399841895291128
2011 W20,2011-05-22,0.05254434548979525
2011 W21,2011-05-29,0.04980800390578726
2011 W22,2011-06-05,0.0414648711610945
2011 W23,2011-06-12,0.050659445174618935
2011 W24,2011-06-19,0.0574315704302668
2011 W25,2011-06-26,0.056749537372546344
2011 W26,2011-07-03,0.06409999513722517
2011 W27,2011-07-10,0.05401766167663897
2011 W28,2011-07-17,0.05429480943817776
2011 W29,2011-07-24,0.05594391742912358
2011 W30,2011-07-31,0.05759930393334028
2011 W31,2011-08-07,0.0535071055870175
2011 W32,2011-08-14,0.04885487173791135
2011 W33,2011-08-21,0.05607285024558163
2011 W34,2011-08-28,0.05369770706415919
2011 W35,2011-09-04,0.0542422301732754
2011 W36,2011-09-11,0.05974976770064405
2011 W37,2011-09-18,0.05053551677982658
2011 W38,2011-09-25,0.03967868010790699
2011 W39,2011-10-02,0.03852437938354543
2011 W40,2011-10-09,0.04067168346204598
2011 W41,2011-10-16,0.04310184901186112
2011 W42,2011-10-23,0.04428603178160186
2011 W43,2011-10-30,0.04264402980672204
2011 W44,2011-11-06,0.03935503457026169
2011 W45,2011-11-13,0.03931100616757553
2011 W46,2011-11-20,0.04272653380563984
2011 W47,2011-11-27,0.04396002195025623
2011 W48,2011-12-04,0.03786623007051997
2011 W49,2011-12-11,0.03502180961615518
2011 W50,2011-12-18,0.04033004302234816
2011 W51,2011-12-25,0.04567718219487658
2011 W52,2012-01-01,0.04226072525803839
2012 W01,2012-01-08,0.03721655718824238
2012 W02,2012-01-15,0.03594440955788432
2012 W03,2012-01-22,0.04674413540197592
2012 W04,2012-01-29,0.05446361563005972
2012 W05,2012-02-05,0.04938220117784016
2012 W06,2012-02-12,0.04424912252994669
2012 W07,2012-02-19,0.04930374603188418
2012 W08,2012-02-26,0.059488308925079676
2012 W09,2012-03-04,0.05716733433932482
2012 W10,2012-03-11,0.04680584346755455
2012 W11,2012-03-18,0.04398345472781951
2012 W12,2012-03-22,0.040895503265677306
