time,t,data/C300_7.csv
2009 Apr,2009-04-30,0.2449440652097345
2009 May,2009-05-31,0
2009 Jun,2009-06-30,0.015166546466967468
2009 Jul,2009-07-31,0.026195847240158998
2009 Aug,2009-08-31,0.16245324790768667
2009 Sep,2009-09-30,0.2436635191117522
2009 Oct,2009-10-31,0.324878821931134
2009 Nov,2009-11-30,0.5065478087315298
2009 Dec,2009-12-31,0.33730062224309415
2010 Jan,2010-01-31,0.2919079046676618
2010 Feb,2010-02-28,0.18183754591348977
2010 Mar,2010-03-31,0.04424173557184319
2010 Apr,2010-04-30,0.01260797007866088
2010 May,2010-05-31,0.0016201801318282971
2010 Jun,2010-06-30,0
2010 Jul,2010-07-31,0
2010 Aug,2010-08-31,0
2010 Sep,2010-09-30,0.052614343458061485
2010 Oct,2010-10-31,0.08152977877664669
2010 Nov,2010-11-30,0.1365957767975446
2010 Dec,2010-12-31,0.13524101437364777
2011 Jan,2011-01-31,0.31003304094057665
2011 Feb,2011-02-28,0.16968493702094828
2011 Mar,2011-03-31,0.030711721986481755
2011 Apr,2011-04-30,0.021098820924810968
2011 May,2011-05-31,0.007354963688509519
2011 Jun,2011-06-30,0.0032479076866310796
2011 Jul,2011-07-31,0
2011 Aug,2011-08-31,0
2011 Sep,2011-09-30,0.021193163711990426
2011 Oct,2011-10-31,0
2011 Nov,2011-11-30,0
2011 Dec,2011-12-31,0
2012 Jan,2012-01-31,0.11485039330459723
2012 Feb,2012-02-29,0.3460619224124919
2012 Mar,2012-03-31,0.281403149791188
2012 Apr,2012-04-30,0.07500000000000007
2012 May,2012-05-31,0.011717374167687034
2012 Jun,2012-06-30,0.0076090602619794945
2012 Jul,2012-07-31,0.002123341663452072
2012 Aug,2012-08-31,0.06406629991781698
2012 Sep,2012-09-30,0.1232594804018583
2012 Oct,2012-10-31,0.0090606812807138
2012 Nov,2012-11-30,0.03935855290743506
2012 Dec,2012-12-31,0.1852464652902403
2013 Jan,2013-01-31,0.32563230632474044
2013 Feb,2013-02-28,0.1398751320799021
2013 Mar,2013-03-31,0.04356246750415116
2013 Apr,2013-04-30,0.014683511396608728
2013 May,2013-05-31,0.002317058853127163
2013 Jun,2013-06-30,0
2013 Jul,2013-07-31,0
2013 Aug,2013-08-31,0
2013 Sep,2013-09-30,0
2013 Oct,2013-10-31,0
2013 Nov,2013-11-30,0.009313519950354787
2013 Dec,2013-12-31,0.1042852590443285
2014 Jan,2014-01-31,0.34788588296462775
2014 Feb,2014-02-28,0.23505945692098684
2014 Mar,2014-03-31,0.13462212568975057
2014 Apr,2014-04-30,0.05757677406370021
2014 May,2014-05-31,0
2014 Jun,2014-06-30,0
2014 Jul,2014-07-31,0
2014 Aug,2014-08-31,0
2014 Sep,2014-09-30,0.012260788621840546
2014 Oct,2014-10-31,0.015031950757258161
2014 Nov,2014-11-30,0.14716091105781326
2014 Dec,2014-12-31,0.37286911091357366
2015 Jan,2015-01-31,0.16921699679653823
2015 Feb,2015-02-28,0.1499735840195897
2015 Mar,2015-03-17,0.17476183687503144
