time,t,data/C17_8.csv
2015 Jan,2015-01-31,0.3730881678425406
2015 Feb,2015-02-28,0.3139223672490813
2015 Mar,2015-03-31,0.2116400671236952
2015 Apr,2015-04-30,0.08561336050129797
2015 May,2015-05-31,0.02978456158538023
2015 Jun,2015-06-30,0.18556770948763723
2015 Jul,2015-07-31,0.5333196198416039
2015 Aug,2015-08-31,0.7208041587444873
2015 Sep,2015-09-30,0.48774532806128085
2015 Oct,2015-10-31,0.18097636904115466
2015 Nov,2015-11-30,0.23758742772906682
2015 Dec,2015-12-31,0.5182212829443742
2016 Jan,2016-01-31,0.5091619469037801
2016 Feb,2016-02-29,0.3485234010797421
2016 Mar,2016-03-31,0.271889666532692
2016 Apr,2016-04-30,0.15425566626677978
2016 May,2016-05-31,0.035294659326790545
2016 Jun,2016-06-30,0.009491333588598216
2016 Jul,2016-07-31,0.002384800627652117
2016 Aug,2016-08-31,0.004991294054991546
2016 Sep,2016-09-30,0.08160111722084384
2016 Oct,2016-10-31,0.23979574662612058
2016 Nov,2016-11-30,0.43356666050680864
2016 Dec,2016-12-31,0.533809246847483
2017 Jan,2017-01-31,0.5508721431756552
2017 Feb,2017-02-28,0.34893164026710755
2017 Mar,2017-03-31,0.22289383707990207
2017 Apr,2017-04-30,0.1529679896871008
2017 May,2017-05-31,0.10024558829104924
2017 Jun,2017-06-30,0.08403015907060529
2017 Jul,2017-07-31,0.2300718959808551
2017 Aug,2017-08-31,0.403208984898118
2017 Sep,2017-09-30,0.48881113823942113
2017 Oct,2017-10-31,0.4069027259692304
2017 Nov,2017-11-30,0.32582416515032786
2017 Dec,2017-12-16,0.461883787944943
