time,t,data/C370_1.csv
2011 W01,2011-01-09,0.026094082189685813
2011 W02,2011-01-16,0.030017284580463342
2011 W03,2011-01-23,0.0314546348045168
2011 W04,2011-01-30,0.0352424207797777
2011 W05,2011-02-06,0.03754486382518637
2011 W06,2011-02-13,0.023495827452145707
2011 W07,2011-02-20,0.014813826454342954
2011 W08,2011-02-27,0.014006090731989648
2011 W09,2011-03-06,0.01292264045296769
2011 W10,2011-03-13,0.011346625429891413
2011 W11,2011-03-20,0.010572762874700728
2011 W12,2011-03-27,0.008465687475427544
2011 W13,2011-04-03,0.007121108847552848
2011 W14,2011-04-10,0.007384329582401122
2011 W15,2011-04-17,0.009088912472856994
2011 W16,2011-04-24,0.007417487495167324
2011 W17,2011-05-01,0.006614132261182251
2011 W18,2011-05-08,0.007452026098012238
2011 W19,2011-05-15,0.004642615955511839
2011 W20,2011-05-22,0.0056509158903535195
2011 W21,2011-05-29,0.009473683753344675
2011 W22,2011-06-05,0.011722543213173453
2011 W23,2011-06-12,0.010414019100446564
2011 W24,2011-06-19,0.008528117441253924
2011 W25,2011-06-26,0.0067472834502663726
2011 W26,2011-07-03,0.00804168039904371
2011 W27,2011-07-10,0.00687918063114501
2011 W28,2011-07-17,0.008984300290038674
2011 W29,2011-07-24,0.02647952521275454
2011 W30,2011-07-31,0.02835372226110844
2011 W31,2011-08-07,0.03630749649361833
2011 W32,2011-08-14,0.039321341220454324
2011 W33,2011-08-21,0.03653982718557487
2011 W34,2011-08-28,0.021080787024662373
2011 W35,2011-09-04,0.01469104823324699
2011 W36,2011-09-11,0.013997187416069812
2011 W37,2011-09-18,0.01233652328064297
2011 W38,2011-09-25,0.011283462417270657
2011 W39,2011-10-02,0.012613636319788235
2011 W40,2011-10-09,0.015760883769379536
2011 W41,2011-10-16,0.01699959559620534
2011 W42,2011-10-23,0.01207825594937599
2011 W43,2011-10-30,0.0059585446711736545
2011 W44,2011-11-06,0.004594858787171266
2011 W45,2011-11-13,0.0033568495058862308
2011 W46,2011-11-20,0.004658230563927612
2011 W47,2011-11-27,0.007549082442513275
2011 W48,2011-12-04,0.013186101741035863
2011 W49,2011-12-11,0.017061939955180044
2011 W50,2011-12-18,0.011290899639601781
2011 W51,2011-12-25,0.01554709336608208
2011 W52,2011-12-27,0.018047683738535755
