time,t,data/E3_1.csv
2011 W52,2012-01-01,0.010380179661082393
2012 W01,2012-01-08,0.01020482521729962
2012 W02,2012-01-15,0.011169274658104873
2012 W03,2012-01-22,0.012289899150404156
2012 W04,2012-01-29,0.012500872465580303
2012 W05,2012-02-05,0.008304108299868489
2012 W06,2012-02-12,0.008043338149838354
2012 W07,2012-02-19,0.008361610893446607
2012 W08,2012-02-26,0.008448540866287782
2012 W09,2012-03-04,0.008317025033450703
2012 W10,2012-03-11,0.007665839000028218
2012 W11,2012-03-18,0.009520629753611478
2012 W12,2012-03-25,0.009659582493662559
2012 W13,2012-04-01,0.00942531991642151
2012 W14,2012-04-08,0.009142956641059494
2012 W15,2012-04-15,0.008997071485745769
2012 W16,2012-04-22,0.009844153009064598
2012 W17,2012-04-29,0.01060734337234644
2012 W18,2012-05-06,0.010599372715810858
2012 W19,2012-05-13,0.010898023252878395
2012 W20,2012-05-20,0.01106907211880043
2012 W21,2012-05-27,0.010052233129200186
2012 W22,2012-06-03,0.010687049937702246
2012 W23,2012-06-10,0.014021915698928198
2012 W24,2012-06-17,0.014463433137738397
2012 W25,2012-06-24,0.014264955031039214
2012 W26,2012-07-01,0.014602634960806214
2012 W27,2012-07-08,0.014643484575551065
2012 W28,2012-07-15,0.012923915061206244
2012 W29,2012-07-22,0.011242339009681027
2012 W30,2012-07-29,0.010809292218223892
2012 W31,2012-08-05,0.013361205205389536
2012 W32,2012-08-12,0.01360231756559085
2012 W33,2012-08-19,0.011269477197409313
2012 W34,2012-08-26,0.011059678130740639
2012 W35,2012-09-02,0.008860441148298356
2012 W36,2012-09-09,0.008189345079071368
2012 W37,2012-09-16,0.00671038209480157
2012 W38,2012-09-23,0.007230375464634328
2012 W39,2012-09-30,0.007364709493889347
2012 W40,2012-10-07,0.006874460742018983
2012 W41,2012-10-14,0.007427336080954625
2012 W42,2012-10-21,0.0075594390380454395
2012 W43,2012-10-28,0.007289557589411015
2012 W44,2012-11-04,0.0073849065682179
2012 W45,2012-11-11,0.0090211827217659
2012 W46,2012-11-18,0.009366411782963234
2012 W47,2012-11-25,0.00857653395360244
2012 W48,2012-12-02,0.00969383140846388
2012 W49,2012-12-09,0.009952753204361883
2012 W50,2012-12-16,0.00942888180356085
2012 W51,2012-12-23,0.008725272097882472
2012 W52,2012-12-30,0.00865951418146393
2013 W01,2013-01-06,0.008159023373167266
2013 W02,2013-01-13,0.008370453340540766
2013 W03,2013-01-20,0.008354835835391365
2013 W04,2013-01-27,0.007980929016200386
2013 W05,2013-02-03,0.010577453410338014
2013 W06,2013-02-10,0.013453940728543888
2013 W07,2013-02-17,0.014402372215349752
2013 W08,2013-02-24,0.009558205705850642
2013 W09,2013-03-03,0.009022179053832846
2013 W10,2013-03-10,0.010361000268793653
2013 W11,2013-03-17,0.010601058816231846
2013 W12,2013-03-24,0.009499023581073955
2013 W13,2013-03-31,0.01007330938446254
2013 W14,2013-04-07,0.01294473840140545
2013 W15,2013-04-14,0.013702781049008064
2013 W16,2013-04-21,0.012697232910441223
2013 W17,2013-04-28,0.012572110208367057
2013 W18,2013-05-05,0.010514684490120316
2013 W19,2013-05-12,0.010029470773516846
2013 W20,2013-05-19,0.010851444728748594
2013 W21,2013-05-26,0.011138831178281473
2013 W22,2013-06-02,0.011271564750311488
2013 W23,2013-06-09,0.011309314665292504
2013 W24,2013-06-16,0.012229621060353827
2013 W25,2013-06-23,0.012367530023953821
2013 W26,2013-06-30,0.01057501793195214
2013 W27,2013-07-07,0.010855097946327403
2013 W28,2013-07-14,0.01022811447936452
2013 W29,2013-07-21,0.011037758825267792
2013 W30,2013-07-28,0.011369679736713755
2013 W31,2013-08-04,0.0092343977840926815
2013 W32,2013-08-11,0.009587953334706651
2013 W33,2013-08-18,0.013002276578271672
2013 W34,2013-08-25,0.013909187842210702
2013 W35,2013-09-01,0.013192426553248615
2013 W36,2013-09-08,0.012389084007668787
2013 W37,2013-09-15,0.012665267256626655
2013 W38,2013-09-22,0.012894155388775804
2013 W39,2013-09-29,0.015099406129386274
2013 W40,2013-10-06,0.016691253536841234
2013 W41,2013-10-13,0.014978362853608445
2013 W42,2013-10-20,0.016926745562305924
2013 W43,2013-10-27,0.019985219319283792
2013 W44,2013-11-03,0.02115443160538122
2013 W45,2013-11-10,0.022674380880717875
2013 W46,2013-11-17,0.02333448919553476
2013 W47,2013-11-24,0.023268731279116217
2013 W48,2013-12-01,0.022528533194302397
2013 W49,2013-12-08,0.022748930606474427
2013 W50,2013-12-15,0.020679817754934444
2013 W51,2013-12-22,0.0207699304552117
2013 W52,2013-12-29,0.021371493616522047
2014 W01,2014-01-05,0.021787351550909665
2014 W02,2014-01-12,0.019798174579248835
2014 W03,2014-01-19,0.01747518485132444
2014 W04,2014-01-26,0.02129599378656002
2014 W05,2014-02-02,0.02299291335191623
2014 W06,2014-02-09,0.01898194139449807
2014 W07,2014-02-16,0.012299336629149409
2014 W08,2014-02-23,0.011615880507114122
2014 W09,2014-03-02,0.011673418683980344
2014 W10,2014-03-09,0.011870692433235965
2014 W11,2014-03-16,0.01319863702313259
2014 W12,2014-03-23,0.014254416903408035
2014 W13,2014-03-30,0.01743381216224444
2014 W14,2014-04-06,0.020555795701746198
2014 W15,2014-04-13,0.0211847111587748
2014 W16,2014-04-20,0.018722041058177173
2014 W17,2014-04-27,0.017242140013276328
2014 W18,2014-05-04,0.01669781059403397
2014 W19,2014-05-11,0.015567748622989432
2014 W20,2014-05-18,0.019336745097371728
2014 W21,2014-05-25,0.020632151963668095
2014 W22,2014-06-01,0.018509502078324393
2014 W23,2014-06-08,0.01900177314706874
2014 W24,2014-06-15,0.019104063239275354
2014 W25,2014-06-22,0.020927018811100435
2014 W26,2014-06-29,0.023083787139189075
2014 W27,2014-07-06,0.02355055092090996
2014 W28,2014-07-13,0.023348437844472023
2014 W29,2014-07-20,0.020450534861178794
2014 W30,2014-07-27,0.018994466711911122
2014 W31,2014-08-03,0.017518566810072782
2014 W32,2014-08-10,0.01587583663880222
2014 W33,2014-08-17,0.013940849061227036
2014 W34,2014-08-24,0.011281611098653211
2014 W35,2014-08-31,0.010527636806990634
2014 W36,2014-09-07,0.011200467515893153
2014 W37,2014-09-14,0.011559438295521541
2014 W38,2014-09-21,0.011176124441065137
2014 W39,2014-09-28,0.011895351651892915
2014 W40,2014-10-05,0.012696881639520185
2014 W41,2014-10-12,0.011469569143082873
2014 W42,2014-10-19,0.009883342070364537
2014 W43,2014-10-26,0.009704666519691936
2014 W44,2014-11-02,0.009804015060081852
2014 W45,2014-11-09,0.010481345686341684
2014 W46,2014-11-16,0.011169274658104873
2014 W47,2014-11-23,0.011179237978774348
2014 W48,2014-11-30,0.011595858064614887
2014 W49,2014-12-07,0.011142971491537455
2014 W50,2014-12-14,0.011674261734190838
2014 W51,2014-12-21,0.012365442471051645
2014 W52,2014-12-28,0.011925490696918081
2015 W01,2015-01-04,0.013251608678025302
2015 W02,2015-01-11,0.013900757340105761
2015 W03,2015-01-18,0.013864352899198061
2015 W04,2015-01-25,0.014018784369574936
2015 W05,2015-02-01,0.012429634722793554
2015 W06,2015-02-08,0.009821237371524804
2015 W07,2015-02-15,0.011001226649479714
2015 W08,2015-02-22,0.011796504014712486
2015 W09,2015-03-01,0.009651362754110243
2015 W10,2015-03-08,0.007975631850711117
2015 W11,2015-03-15,0.00846224043220831
2015 W12,2015-03-22,0.009054061679975172
2015 W13,2015-03-29,0.00951280143022832
2015 W14,2015-04-05,0.01002216433835923
2015 W15,2015-04-12,0.010383832878661198
2015 W16,2015-04-19,0.010648691153124765
2015 W17,2015-04-26,0.010593892889442649
